dateQ;dateP;P_mm;Q_ls_filled;Q_ls;year
2020-08-13 00:09:00;2020-08-13 00:09:58;1.0;0.955572218352908;;2020
2020-08-13 00:14:00;2020-08-13 00:14:33;2.0;0.990691167949384;;2020
2020-08-13 00:19:00;2020-08-13 00:19:35;1.0;1.02581011754586;1.02581011754586;2020
2020-08-13 00:24:00;2020-08-13 00:24:00;0.0;1.12071327346875;1.12071327346875;2020
2020-08-13 00:29:00;2020-08-13 00:29:00;0.5;1.19832571241318;1.19832571241318;2020
2020-08-13 00:34:00;2020-08-13 00:34:00;0.0;1.22577179738609;;2020
2020-08-13 00:39:00;2020-08-13 00:39:00;0.5;1.253217882359;1.253217882359;2020
2020-08-13 00:44:00;2020-08-13 00:44:00;0.0;1.2723733008955531;;2020
2020-08-13 00:49:00;2020-08-13 00:49:00;0.0;1.2915287194321066;;2020
2020-08-13 00:54:00;2020-08-13 00:54:00;0.0;1.31068413796866;1.31068413796866;2020
2020-08-13 00:59:00;2020-08-13 00:59:00;0.0;1.3255405282648551;;2020
2020-08-13 01:04:00;2020-08-13 01:04:00;0.0;1.34039691856105;1.34039691856105;2020
2020-08-13 01:09:00;2020-08-13 01:09:00;0.5;1.3257042827515677;;2020
2020-08-13 01:14:00;2020-08-13 01:14:00;0.0;1.311011646942085;;2020
2020-08-13 01:19:00;2020-08-13 01:19:00;0.0;1.2963190111326026;;2020
2020-08-13 01:24:00;2020-08-13 01:24:00;0.0;1.28162637532312;1.28162637532312;2020
2020-08-13 01:29:00;2020-08-13 01:29:00;0.0;1.270391682420664;;2020
2020-08-13 01:34:00;2020-08-13 01:34:00;0.0;1.259156989518208;;2020
2020-08-13 01:39:00;2020-08-13 01:39:00;0.0;1.2479222966157522;;2020
2020-08-13 01:44:00;2020-08-13 01:44:00;0.0;1.236687603713296;;2020
2020-08-13 01:49:00;2020-08-13 01:49:00;0.0;1.22545291081084;1.22545291081084;2020
2020-08-13 01:54:00;2020-08-13 01:54:00;0.0;1.2164105113449537;;2020
2020-08-13 01:59:00;2020-08-13 01:59:00;0.0;1.207368111879067;;2020
2020-08-13 02:04:00;2020-08-13 02:04:00;0.0;1.19832571241318;1.19832571241318;2020
2020-08-13 02:09:00;2020-08-13 02:09:00;0.0;1.1808710222779837;;2020
2020-08-13 02:14:00;2020-08-13 02:14:00;0.0;1.1634163321427866;;2020
2020-08-13 02:19:00;2020-08-13 02:19:00;0.0;1.14596164200759;1.14596164200759;2020
2020-08-13 02:24:00;2020-08-13 02:24:00;0.0;1.1388356481520214;;2020
2020-08-13 02:29:00;2020-08-13 02:29:00;0.0;1.1317096542964529;;2020
2020-08-13 02:34:00;2020-08-13 02:34:00;0.0;1.1245836604408843;;2020
2020-08-13 02:39:00;2020-08-13 02:39:00;0.0;1.1174576665853158;;2020
2020-08-13 02:44:00;2020-08-13 02:44:00;0.0;1.1103316727297472;;2020
2020-08-13 02:49:00;2020-08-13 02:49:00;0.0;1.1032056788741786;;2020
2020-08-13 02:54:00;2020-08-13 02:54:00;0.0;1.09607968501861;1.09607968501861;2020
2020-08-13 02:59:00;2020-08-13 02:59:00;0.0;1.08406740670516;;2020
2020-08-13 03:04:00;2020-08-13 03:04:00;0.0;1.07205512839171;1.07205512839171;2020
2020-08-13 03:09:00;2020-08-13 03:09:00;0.0;1.0701033556359525;;2020
2020-08-13 03:14:00;2020-08-13 03:14:00;0.0;1.0681515828801948;;2020
2020-08-13 03:19:00;2020-08-13 03:19:00;0.0;1.0661998101244374;;2020
2020-08-13 03:24:00;2020-08-13 03:24:00;0.0;1.06424803736868;;2020
2020-08-13 03:29:00;2020-08-13 03:29:00;0.0;1.0622962646129224;;2020
2020-08-13 03:34:00;2020-08-13 03:34:00;0.0;1.060344491857165;;2020
2020-08-13 03:39:00;2020-08-13 03:39:00;0.0;1.0583927191014075;;2020
2020-08-13 03:44:00;2020-08-13 03:44:00;0.0;1.05644094634565;;2020
2020-08-13 03:49:00;2020-08-13 03:49:00;0.0;1.0544891735898925;;2020
2020-08-13 03:54:00;2020-08-13 03:54:00;0.0;1.052537400834135;;2020
2020-08-13 03:59:00;2020-08-13 03:59:00;0.0;1.0505856280783774;;2020
2020-08-13 04:04:00;2020-08-13 04:04:00;0.0;1.04863385532262;1.04863385532262;2020
2020-08-13 04:09:00;2020-08-13 04:09:00;0.0;1.0467318771745566;;2020
2020-08-13 04:14:00;2020-08-13 04:14:00;0.0;1.0448298990264933;;2020
2020-08-13 04:19:00;2020-08-13 04:19:00;0.0;1.04292792087843;;2020
2020-08-13 04:24:00;2020-08-13 04:24:00;0.0;1.0410259427303667;;2020
2020-08-13 04:29:00;2020-08-13 04:29:00;0.0;1.0391239645823034;;2020
2020-08-13 04:34:00;2020-08-13 04:34:00;0.0;1.03722198643424;;2020
2020-08-13 04:39:00;2020-08-13 04:39:00;0.0;1.0353200082861769;;2020
2020-08-13 04:44:00;2020-08-13 04:44:00;0.0;1.0334180301381133;;2020
2020-08-13 04:49:00;2020-08-13 04:49:00;0.0;1.03151605199005;;2020
2020-08-13 04:54:00;2020-08-13 04:54:00;0.0;1.0296140738419868;;2020
2020-08-13 04:59:00;2020-08-13 04:59:00;0.0;1.0277120956939234;;2020
2020-08-13 05:04:00;2020-08-13 05:04:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 05:09:00;2020-08-13 05:09:00;0.0;1.0239574549833717;;2020
2020-08-13 05:14:00;2020-08-13 05:14:00;0.0;1.0221047924208833;;2020
2020-08-13 05:19:00;2020-08-13 05:19:00;0.0;1.020252129858395;;2020
2020-08-13 05:24:00;2020-08-13 05:24:00;0.0;1.0183994672959067;;2020
2020-08-13 05:29:00;2020-08-13 05:29:00;0.0;1.0165468047334183;;2020
2020-08-13 05:34:00;2020-08-13 05:34:00;0.0;1.01469414217093;;2020
2020-08-13 05:39:00;2020-08-13 05:39:00;0.0;1.0128414796084415;;2020
2020-08-13 05:44:00;2020-08-13 05:44:00;0.0;1.0109888170459531;;2020
2020-08-13 05:49:00;2020-08-13 05:49:00;0.0;1.009136154483465;;2020
2020-08-13 05:54:00;2020-08-13 05:54:00;0.0;1.0072834919209763;;2020
2020-08-13 05:59:00;2020-08-13 05:59:00;0.0;1.0054308293584884;;2020
2020-08-13 06:04:00;2020-08-13 06:04:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 06:09:00;2020-08-13 06:09:00;0.0;1.0054308293584884;;2020
2020-08-13 06:14:00;2020-08-13 06:14:00;0.0;1.0072834919209763;;2020
2020-08-13 06:19:00;2020-08-13 06:19:00;0.0;1.009136154483465;;2020
2020-08-13 06:24:00;2020-08-13 06:24:00;0.0;1.0109888170459531;;2020
2020-08-13 06:29:00;2020-08-13 06:29:00;0.0;1.0128414796084415;;2020
2020-08-13 06:34:00;2020-08-13 06:34:00;0.0;1.01469414217093;;2020
2020-08-13 06:39:00;2020-08-13 06:39:00;0.0;1.0165468047334183;;2020
2020-08-13 06:44:00;2020-08-13 06:44:00;0.0;1.0183994672959067;;2020
2020-08-13 06:49:00;2020-08-13 06:49:00;0.0;1.020252129858395;;2020
2020-08-13 06:54:00;2020-08-13 06:54:00;0.0;1.0221047924208833;;2020
2020-08-13 06:59:00;2020-08-13 06:59:00;0.0;1.0239574549833717;;2020
2020-08-13 07:04:00;2020-08-13 07:04:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 07:09:00;2020-08-13 07:09:00;0.0;1.0239574549833717;;2020
2020-08-13 07:14:00;2020-08-13 07:14:00;0.0;1.0221047924208833;;2020
2020-08-13 07:19:00;2020-08-13 07:19:00;0.0;1.020252129858395;;2020
2020-08-13 07:24:00;2020-08-13 07:24:00;0.0;1.0183994672959067;;2020
2020-08-13 07:29:00;2020-08-13 07:29:00;0.0;1.0165468047334183;;2020
2020-08-13 07:34:00;2020-08-13 07:34:00;0.0;1.01469414217093;;2020
2020-08-13 07:39:00;2020-08-13 07:39:00;0.0;1.0128414796084415;;2020
2020-08-13 07:44:00;2020-08-13 07:44:00;0.0;1.0109888170459531;;2020
2020-08-13 07:49:00;2020-08-13 07:49:00;0.0;1.009136154483465;;2020
2020-08-13 07:54:00;2020-08-13 07:54:00;0.0;1.0072834919209763;;2020
2020-08-13 07:59:00;2020-08-13 07:59:00;0.0;1.0054308293584884;;2020
2020-08-13 08:04:00;2020-08-13 08:04:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 08:09:00;2020-08-13 08:09:00;0.0;1.003578166796;;2020
2020-08-13 08:14:00;2020-08-13 08:14:00;0.0;1.003578166796;;2020
2020-08-13 08:19:00;2020-08-13 08:19:00;0.0;1.003578166796;;2020
2020-08-13 08:24:00;2020-08-13 08:24:00;0.0;1.003578166796;;2020
2020-08-13 08:29:00;2020-08-13 08:29:00;0.0;1.003578166796;;2020
2020-08-13 08:34:00;2020-08-13 08:34:00;0.0;1.003578166796;;2020
2020-08-13 08:39:00;2020-08-13 08:39:00;0.0;1.003578166796;;2020
2020-08-13 08:44:00;2020-08-13 08:44:00;0.0;1.003578166796;;2020
2020-08-13 08:49:00;2020-08-13 08:49:00;0.0;1.003578166796;;2020
2020-08-13 08:54:00;2020-08-13 08:54:00;0.0;1.003578166796;;2020
2020-08-13 08:59:00;2020-08-13 08:59:00;0.0;1.003578166796;;2020
2020-08-13 09:04:00;2020-08-13 09:04:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 09:09:00;2020-08-13 09:09:00;0.0;0.996459577882524;;2020
2020-08-13 09:14:00;2020-08-13 09:14:00;0.0;0.989340988969048;;2020
2020-08-13 09:19:00;2020-08-13 09:19:00;0.0;0.982222400055572;;2020
2020-08-13 09:24:00;2020-08-13 09:24:00;0.0;0.975103811142096;;2020
2020-08-13 09:29:00;2020-08-13 09:29:00;0.0;0.96798522222862;;2020
2020-08-13 09:34:00;2020-08-13 09:34:00;0.0;0.960866633315144;0.960866633315144;2020
2020-08-13 09:39:00;2020-08-13 09:39:00;0.0;1.04863385532262;1.04863385532262;2020
2020-08-13 09:44:00;2020-08-13 09:44:00;0.0;0.981932254807578;0.981932254807578;2020
2020-08-13 09:49:00;2020-08-13 09:49:00;0.0;1.003871186176719;;2020
2020-08-13 09:54:00;2020-08-13 09:54:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 09:59:00;2020-08-13 09:59:00;0.0;1.02581011754586;;2020
2020-08-13 10:04:00;2020-08-13 10:04:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 10:09:00;2020-08-13 10:09:00;0.0;0.960866633315144;0.960866633315144;2020
2020-08-13 10:14:00;2020-08-13 10:14:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 10:19:00;2020-08-13 10:19:00;0.0;1.0170345449982037;;2020
2020-08-13 10:24:00;2020-08-13 10:24:00;0.0;1.0082589724505473;;2020
2020-08-13 10:29:00;2020-08-13 10:29:00;0.0;0.9994833999028908;;2020
2020-08-13 10:34:00;2020-08-13 10:34:00;0.0;0.9907078273552344;;2020
2020-08-13 10:39:00;2020-08-13 10:39:00;0.0;0.981932254807578;0.981932254807578;2020
2020-08-13 10:44:00;2020-08-13 10:44:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 10:49:00;2020-08-13 10:49:00;0.0;1.020252129858395;;2020
2020-08-13 10:54:00;2020-08-13 10:54:00;0.0;1.01469414217093;;2020
2020-08-13 10:59:00;2020-08-13 10:59:00;0.0;1.009136154483465;;2020
2020-08-13 11:04:00;2020-08-13 11:04:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 11:09:00;2020-08-13 11:09:00;0.0;1.012589304501324;;2020
2020-08-13 11:14:00;2020-08-13 11:14:00;0.0;1.021600442206648;;2020
2020-08-13 11:19:00;2020-08-13 11:19:00;0.0;1.030611579911972;;2020
2020-08-13 11:24:00;2020-08-13 11:24:00;0.0;1.039622717617296;;2020
2020-08-13 11:29:00;2020-08-13 11:29:00;0.0;1.04863385532262;1.04863385532262;2020
2020-08-13 11:34:00;2020-08-13 11:34:00;0.0;1.02610601105931;;2020
2020-08-13 11:39:00;2020-08-13 11:39:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 11:44:00;2020-08-13 11:44:00;0.0;0.982222400055572;;2020
2020-08-13 11:49:00;2020-08-13 11:49:00;0.0;0.960866633315144;0.960866633315144;2020
2020-08-13 11:54:00;2020-08-13 11:54:00;0.0;1.12071327346875;1.12071327346875;2020
2020-08-13 11:59:00;2020-08-13 11:59:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 12:04:00;2020-08-13 12:04:00;0.0;1.07205512839171;1.07205512839171;2020
2020-08-13 12:09:00;2020-08-13 12:09:00;0.0;1.0420141705303323;;2020
2020-08-13 12:14:00;2020-08-13 12:14:00;0.0;1.0119732126689551;;2020
2020-08-13 12:19:00;2020-08-13 12:19:00;0.0;0.981932254807578;0.981932254807578;2020
2020-08-13 12:24:00;2020-08-13 12:24:00;0.0;0.940375554053246;0.940375554053246;2020
2020-08-13 12:29:00;2020-08-13 12:29:00;0.0;1.0004881271917474;;2020
2020-08-13 12:34:00;2020-08-13 12:34:00;0.0;1.060600700330249;;2020
2020-08-13 12:39:00;2020-08-13 12:39:00;0.0;1.12071327346875;1.12071327346875;2020
2020-08-13 12:44:00;2020-08-13 12:44:00;0.0;0.90109402915925;0.90109402915925;2020
2020-08-13 12:49:00;2020-08-13 12:49:00;0.0;1.12071327346875;1.12071327346875;2020
2020-08-13 12:54:00;2020-08-13 12:54:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 12:59:00;2020-08-13 12:59:00;0.0;0.90109402915925;0.90109402915925;2020
2020-08-13 13:04:00;2020-08-13 13:04:00;0.0;1.04863385532262;1.04863385532262;2020
2020-08-13 13:09:00;2020-08-13 13:09:00;0.0;0.974863942240935;;2020
2020-08-13 13:14:00;2020-08-13 13:14:00;0.0;0.90109402915925;0.90109402915925;2020
2020-08-13 13:19:00;2020-08-13 13:19:00;0.0;1.02581011754586;1.02581011754586;2020
2020-08-13 13:24:00;2020-08-13 13:24:00;0.0;0.9973319297149889;;2020
2020-08-13 13:29:00;2020-08-13 13:29:00;0.0;0.9688537418841172;;2020
2020-08-13 13:34:00;2020-08-13 13:34:00;0.0;0.940375554053246;0.940375554053246;2020
2020-08-13 13:39:00;2020-08-13 13:39:00;0.0;1.04863385532262;1.04863385532262;2020
2020-08-13 13:44:00;2020-08-13 13:44:00;0.0;1.003578166796;1.003578166796;2020
2020-08-13 13:49:00;2020-08-13 13:49:00;0.0;1.014842088927655;;2020
2020-08-13 13:54:00;2020-08-13 13:54:00;0.0;1.02610601105931;;2020
2020-08-13 13:59:00;2020-08-13 13:59:00;0.0;1.037369933190965;;2020
2020-08-13 14:04:00;2020-08-13 14:04:00;0.0;1.04863385532262;1.04863385532262;2020
