dateP;dateQ;P_mm;Q_ls
2022-12-15 12:44:00;2022-12-15 12:44:00;0.0;250.664827395195
2022-12-15 12:49:00;2022-12-15 12:49:00;0.0;245.615408714692
2022-12-15 12:54:00;2022-12-15 12:54:00;0.0;
2022-12-15 12:59:00;2022-12-15 12:59:00;0.0;241.86659410128
2022-12-15 13:04:00;2022-12-15 13:04:00;0.0;238.15062404105
2022-12-15 13:09:00;2022-12-15 13:09:00;0.0;
2022-12-15 13:14:00;2022-12-15 13:14:00;0.0;
2022-12-15 13:19:00;2022-12-15 13:19:00;0.0;229.608056128237
2022-12-15 13:24:00;2022-12-15 13:24:00;0.0;220.065311744799
2022-12-15 13:29:00;2022-12-15 13:29:00;0.0;223.616257736047
2022-12-15 13:34:00;2022-12-15 13:34:00;0.0;215.382316438672
2022-12-15 13:39:00;2022-12-15 13:39:00;0.0;211.908838719144
2022-12-15 13:44:00;2022-12-15 13:44:00;0.0;207.329328337536
2022-12-15 13:49:00;2022-12-15 13:49:00;0.0;203.933609733065
2022-12-15 13:54:00;2022-12-15 13:54:00;0.0;198.348359258626
2022-12-15 13:59:00;2022-12-15 13:59:00;0.0;195.041864348919
2022-12-15 14:04:00;2022-12-15 14:04:00;0.5;189.605636596595
2022-12-15 14:09:00;2022-12-15 14:09:00;0.0;187.45730064529
2022-12-15 14:14:00;2022-12-15 14:14:00;0.0;180.056113832372
2022-12-15 14:19:00;2022-12-15 14:19:00;0.5;177.975265467657
2022-12-15 14:24:00;2022-12-15 14:24:00;0.5;172.838982544618
2022-12-15 14:29:00;2022-12-15 14:29:00;0.0;
2022-12-15 14:34:17;2022-12-15 14:34:00;0.5;
2022-12-15 14:39:00;2022-12-15 14:39:00;0.0;
2022-12-15 14:44:00;2022-12-15 14:44:00;0.0;170.810846119951
2022-12-15 14:49:00;2022-12-15 14:49:00;0.5;166.799877602133
2022-12-15 14:54:00;2022-12-15 14:54:00;0.0;
2022-12-15 14:59:00;2022-12-15 14:59:00;0.0;164.8170771654
2022-12-15 15:04:00;2022-12-15 15:04:00;0.0;165.80658541648
2022-12-15 15:09:00;2022-12-15 15:09:00;0.0;
2022-12-15 15:14:00;2022-12-15 15:14:00;0.0;
2022-12-15 15:19:00;2022-12-15 15:19:00;0.0;
2022-12-15 15:24:00;2022-12-15 15:24:00;0.0;
2022-12-15 15:29:00;2022-12-15 15:29:00;0.0;163.831354827419
2022-12-15 15:34:00;2022-12-15 15:34:00;0.0;
2022-12-15 15:39:00;2022-12-15 15:39:00;0.0;166.799877602133
2022-12-15 15:44:00;2022-12-15 15:44:00;0.0;
2022-12-15 15:49:00;2022-12-15 15:49:00;0.0;163.831354827419
2022-12-15 15:54:00;2022-12-15 15:54:00;0.0;166.799877602133
2022-12-15 15:59:00;2022-12-15 15:59:00;0.0;157.037470224513
2022-12-15 16:04:00;2022-12-15 16:04:00;0.0;158.95960108241
2022-12-15 16:09:00;2022-12-15 16:09:00;0.0;157.037470224513
2022-12-15 16:14:00;2022-12-15 16:14:00;0.0;
2022-12-15 16:19:00;2022-12-15 16:19:00;0.0;154.18279194379
2022-12-15 16:24:00;2022-12-15 16:24:00;0.0;
2022-12-15 16:29:00;2022-12-15 16:29:00;0.0;149.501174727319
