dateP;dateQ;P_mm;Q_ls
2022-12-04 11:09:00;2022-12-04 11:09:00;0.0;24.9473333185187
2022-12-04 11:14:00;2022-12-04 11:14:00;0.0;
2022-12-04 11:19:00;2022-12-04 11:19:00;0.0;24.4707172806979
2022-12-04 11:24:00;2022-12-04 11:24:00;0.0;24.9473333185187
2022-12-04 11:29:00;2022-12-04 11:29:00;0.5;
2022-12-04 11:34:00;2022-12-04 11:34:00;0.0;24.4707172806979
2022-12-04 11:39:00;2022-12-04 11:39:00;0.0;24.9473333185187
2022-12-04 11:44:00;2022-12-04 11:44:00;0.0;
2022-12-04 11:49:00;2022-12-04 11:49:00;0.5;
2022-12-04 11:54:00;2022-12-04 11:54:00;0.0;
2022-12-04 11:59:00;2022-12-04 11:59:00;0.0;24.4707172806979
2022-12-04 12:04:00;2022-12-04 12:04:00;0.0;24.9473333185187
2022-12-04 12:09:00;2022-12-04 12:09:00;0.5;
2022-12-04 12:14:00;2022-12-04 12:14:00;0.0;
2022-12-04 12:19:00;2022-12-04 12:19:00;0.0;
2022-12-04 12:24:00;2022-12-04 12:24:00;0.5;
2022-12-04 12:29:00;2022-12-04 12:29:00;0.0;
2022-12-04 12:34:00;2022-12-04 12:34:00;0.0;
2022-12-04 12:39:00;2022-12-04 12:39:00;0.0;
2022-12-04 12:44:00;2022-12-04 12:44:00;0.0;25.4308583087171
2022-12-04 12:49:00;2022-12-04 12:49:00;0.0;24.4707172806979
2022-12-04 12:54:00;2022-12-04 12:54:00;0.0;24.9473333185187
2022-12-04 12:59:00;2022-12-04 12:59:00;0.0;
2022-12-04 13:04:00;2022-12-04 13:04:00;0.0;24.9473333185187
2022-12-04 13:09:00;2022-12-04 13:09:00;0.0;
2022-12-04 13:14:00;2022-12-04 13:14:00;0.0;24.4707172806979
2022-12-04 13:19:00;2022-12-04 13:19:00;0.0;
2022-12-04 13:24:00;2022-12-04 13:24:00;0.0;
2022-12-04 13:29:00;2022-12-04 13:29:00;0.0;
2022-12-04 13:34:00;2022-12-04 13:34:00;0.0;
2022-12-04 13:39:00;2022-12-04 13:39:00;0.0;
2022-12-04 13:44:00;2022-12-04 13:44:00;0.0;
2022-12-04 13:49:00;2022-12-04 13:49:00;0.0;
2022-12-04 13:54:00;2022-12-04 13:54:00;0.0;
2022-12-04 13:59:00;2022-12-04 13:59:00;0.0;24.0010080619214
2022-12-04 14:04:00;2022-12-04 14:04:00;0.0;24.0010080619214
2022-12-04 14:09:00;2022-12-04 14:09:00;0.0;
2022-12-04 14:14:00;2022-12-04 14:14:00;0.0;
2022-12-04 14:19:00;2022-12-04 14:19:00;0.0;
2022-12-04 14:24:00;2022-12-04 14:24:00;0.0;23.5382035288557
2022-12-04 14:29:00;2022-12-04 14:29:00;0.0;
2022-12-04 14:34:00;2022-12-04 14:34:00;0.0;
2022-12-04 14:39:00;2022-12-04 14:39:00;0.0;
2022-12-04 14:44:00;2022-12-04 14:44:00;0.0;
2022-12-04 14:49:00;2022-12-04 14:49:00;0.0;
2022-12-04 14:54:00;2022-12-04 14:54:00;0.0;
