dateP;dateQ;P_mm;Q_ls
2022-12-06 14:04:00;2022-12-06 14:04:00;0.5;19.8828402167111
2022-12-06 14:09:00;2022-12-06 14:09:00;0.0;
2022-12-06 14:14:00;2022-12-06 14:14:00;0.0;
2022-12-06 14:19:00;2022-12-06 14:19:00;0.0;
2022-12-06 14:24:00;2022-12-06 14:24:00;0.0;
2022-12-06 14:29:00;2022-12-06 14:29:00;0.0;
2022-12-06 14:34:00;2022-12-06 14:34:00;0.0;
2022-12-06 14:39:00;2022-12-06 14:39:00;0.0;
2022-12-06 14:44:00;2022-12-06 14:44:00;0.0;
2022-12-06 14:49:00;2022-12-06 14:49:00;0.0;
2022-12-06 14:54:00;2022-12-06 14:54:00;0.0;
2022-12-06 14:59:00;2022-12-06 14:59:00;0.0;
2022-12-06 15:04:00;2022-12-06 15:04:00;0.0;19.8828402167111
2022-12-06 15:09:00;2022-12-06 15:09:00;0.0;
2022-12-06 15:14:00;2022-12-06 15:14:00;0.0;
2022-12-06 15:19:00;2022-12-06 15:19:00;0.0;
2022-12-06 15:24:00;2022-12-06 15:24:00;0.0;
2022-12-06 15:29:00;2022-12-06 15:29:00;0.0;
2022-12-06 15:34:00;2022-12-06 15:34:00;0.0;
2022-12-06 15:39:00;2022-12-06 15:39:00;0.0;
2022-12-06 15:44:00;2022-12-06 15:44:00;0.0;
2022-12-06 15:49:00;2022-12-06 15:49:00;0.0;
2022-12-06 15:54:00;2022-12-06 15:54:00;0.0;
2022-12-06 15:59:00;2022-12-06 15:59:00;0.0;
2022-12-06 16:04:00;2022-12-06 16:04:00;0.0;20.084079949925
2022-12-06 16:09:00;2022-12-06 16:09:00;0.0;
2022-12-06 16:14:00;2022-12-06 16:14:00;0.0;19.6833215882583
2022-12-06 16:19:00;2022-12-06 16:19:00;0.0;
2022-12-06 16:24:00;2022-12-06 16:24:00;0.0;
2022-12-06 16:29:00;2022-12-06 16:29:00;0.0;
2022-12-06 16:34:00;2022-12-06 16:34:00;0.0;
2022-12-06 16:39:00;2022-12-06 16:39:00;0.0;
2022-12-06 16:44:00;2022-12-06 16:44:00;0.0;
2022-12-06 16:49:00;2022-12-06 16:49:00;0.0;20.084079949925
2022-12-06 16:54:00;2022-12-06 16:54:00;0.0;19.6833215882583
2022-12-06 16:59:00;2022-12-06 16:59:00;0.0;
2022-12-06 17:04:00;2022-12-06 17:04:00;0.0;19.8828402167111
2022-12-06 17:09:00;2022-12-06 17:09:00;0.0;
2022-12-06 17:14:00;2022-12-06 17:14:00;0.0;
2022-12-06 17:19:00;2022-12-06 17:19:00;0.0;
2022-12-06 17:24:00;2022-12-06 17:24:00;0.0;
2022-12-06 17:29:00;2022-12-06 17:29:00;0.0;
2022-12-06 17:34:00;2022-12-06 17:34:00;0.0;
2022-12-06 17:39:00;2022-12-06 17:39:00;0.0;
2022-12-06 17:44:00;2022-12-06 17:44:00;0.0;
2022-12-06 17:49:00;2022-12-06 17:49:00;0.0;
2022-12-06 17:54:00;2022-12-06 17:54:00;0.0;
2022-12-06 17:59:00;2022-12-06 17:59:00;0.0;
2022-12-06 18:04:00;2022-12-06 18:04:00;0.0;19.6833215882583
2022-12-06 18:09:00;2022-12-06 18:09:00;0.0;
2022-12-06 18:14:00;2022-12-06 18:14:00;0.0;
2022-12-06 18:19:00;2022-12-06 18:19:00;0.0;
2022-12-06 18:24:00;2022-12-06 18:24:00;0.0;
2022-12-06 18:29:00;2022-12-06 18:29:00;0.0;
