dateP;dateQ;P_mm;Q_ls
2022-09-13 18:49:00;2022-09-13 18:49:00;0.0;29.5480365158917
2022-09-13 18:54:00;2022-09-13 18:54:00;0.0;27.9521922120374
2022-09-13 18:59:00;2022-09-13 18:59:00;0.0;26.6699114508644
2022-09-13 19:04:00;2022-09-13 19:04:00;0.0;25.6752123276244
2022-09-13 19:09:00;2022-09-13 19:09:00;0.0;24.7081618138945
2022-09-13 19:14:00;2022-09-13 19:14:00;0.5;23.768742843008
2022-09-13 19:19:00;2022-09-13 19:19:00;0.0;23.0823015481676
2022-09-13 19:24:00;2022-09-13 19:24:00;0.0;22.4113861961768
2022-09-13 19:29:00;2022-09-13 19:29:00;0.0;21.7559895870357
2022-09-13 19:34:00;2022-09-13 19:34:00;0.5;21.1161045207443
2022-09-13 19:39:00;2022-09-13 19:39:00;0.0;20.6981284447999
2022-09-13 19:44:00;2022-09-13 19:44:00;0.0;19.8828402167111
2022-09-13 19:49:00;2022-09-13 19:49:00;0.0;19.4855237979
2022-09-13 19:54:00;2022-09-13 19:54:00;0.0;19.0950896648
2022-09-13 19:59:00;2022-09-13 19:59:00;0.0;18.5223380841917
2022-09-13 20:04:00;2022-09-13 20:04:00;0.0;18.1491003320363
2022-09-13 20:09:00;2022-09-13 20:09:00;0.0;17.2460786183009
2022-09-13 20:14:00;2022-09-13 20:14:00;0.0;16.7248761805267
2022-09-13 20:19:00;2022-09-13 20:19:00;0.0;16.3859911902608
2022-09-13 20:24:00;2022-09-13 20:24:00;0.0;
2022-09-13 20:29:00;2022-09-13 20:29:00;0.0;15.890533323904
2022-09-13 20:34:00;2022-09-13 20:34:00;0.0;15.3780033999787
2022-09-13 20:39:00;2022-09-13 20:39:00;0.0;15.0113916556313
2022-09-13 20:44:00;2022-09-13 20:44:00;0.0;14.4725373177452
2022-09-13 20:49:00;2022-09-13 20:49:00;0.0;14.120609548481
2022-09-13 20:54:00;2022-09-13 20:54:00;0.0;13.7744748935337
2022-09-13 20:59:00;2022-09-13 20:59:00;0.0;
2022-09-13 21:04:00;2022-09-13 21:04:00;0.0;13.0994009820956
2022-09-13 21:09:00;2022-09-13 21:09:00;0.0;12.7703697533576
2022-09-13 21:14:00;2022-09-13 21:14:00;0.0;12.446947694442
2022-09-13 21:19:00;2022-09-13 21:19:00;0.0;12.1290888192253
2022-09-13 21:24:00;2022-09-13 21:24:00;0.0;
