dateP;dateQ;P_mm;Q_ls
2022-11-21 17:59:00;2022-11-21 17:59:00;0.0;35.3181709888183
2022-11-21 18:04:00;2022-11-21 18:04:00;0.5;35.3181709888183
2022-11-21 18:09:00;2022-11-21 18:09:00;0.0;
2022-11-21 18:14:00;2022-11-21 18:14:00;0.5;
2022-11-21 18:19:00;2022-11-21 18:19:00;0.0;
2022-11-21 18:24:00;2022-11-21 18:24:00;0.0;35.9333714075187
2022-11-21 18:29:00;2022-11-21 18:29:00;0.0;
2022-11-21 18:34:00;2022-11-21 18:34:00;0.0;36.555523445263
2022-11-21 18:39:00;2022-11-21 18:39:00;0.0;
2022-11-21 18:44:00;2022-11-21 18:44:00;0.0;37.501790454253
2022-11-21 18:49:00;2022-11-21 18:49:00;0.0;
2022-11-21 18:54:00;2022-11-21 18:54:00;0.0;36.8692069879432
2022-11-21 18:59:00;2022-11-21 18:59:00;0.0;38.1413308729399
2022-11-21 19:04:00;2022-11-21 19:04:00;0.0;37.501790454253
2022-11-21 19:09:00;2022-11-21 19:09:00;0.0;
2022-11-21 19:14:00;2022-11-21 19:14:00;0.0;
2022-11-21 19:19:00;2022-11-21 19:19:00;0.0;
2022-11-21 19:24:00;2022-11-21 19:24:00;0.0;
2022-11-21 19:29:00;2022-11-21 19:29:00;0.0;
2022-11-21 19:34:00;2022-11-21 19:34:00;0.0;38.1413308729399
2022-11-21 19:39:00;2022-11-21 19:39:00;0.0;
2022-11-21 19:44:00;2022-11-21 19:44:00;0.0;
2022-11-21 19:49:00;2022-11-21 19:49:00;0.0;37.501790454253
2022-11-21 19:54:00;2022-11-21 19:54:00;0.0;36.8692069879432
2022-11-21 19:59:00;2022-11-21 19:59:00;0.0;37.501790454253
2022-11-21 20:04:00;2022-11-21 20:04:00;0.0;37.501790454253
2022-11-21 20:09:00;2022-11-21 20:09:00;0.0;
2022-11-21 20:14:00;2022-11-21 20:14:00;0.0;
2022-11-21 20:19:00;2022-11-21 20:19:00;0.0;
2022-11-21 20:24:00;2022-11-21 20:24:00;0.0;
2022-11-21 20:29:00;2022-11-21 20:29:00;0.0;
2022-11-21 20:34:00;2022-11-21 20:34:00;0.0;36.8692069879432
2022-11-21 20:39:00;2022-11-21 20:39:00;0.0;37.501790454253
2022-11-21 20:44:00;2022-11-21 20:44:00;0.0;
2022-11-21 20:49:00;2022-11-21 20:49:00;0.0;
2022-11-21 20:54:00;2022-11-21 20:54:00;0.0;
2022-11-21 20:59:00;2022-11-21 20:59:00;0.0;36.8692069879432
2022-11-21 21:04:00;2022-11-21 21:04:00;0.0;36.555523445263
2022-11-21 21:09:00;2022-11-21 21:09:00;0.0;
2022-11-21 21:14:00;2022-11-21 21:14:00;0.0;
2022-11-21 21:19:00;2022-11-21 21:19:00;0.0;37.1846292353843
2022-11-21 21:24:00;2022-11-21 21:24:00;0.0;36.555523445263
2022-11-21 21:29:00;2022-11-21 21:29:00;0.0;
2022-11-21 21:34:00;2022-11-21 21:34:00;0.0;35.9333714075187
2022-11-21 21:39:00;2022-11-21 21:39:00;0.0;
2022-11-21 21:44:00;2022-11-21 21:44:00;0.0;35.0131769699428
2022-11-21 21:49:00;2022-11-21 21:49:00;0.0;36.2435783406771
2022-11-21 21:54:00;2022-11-21 21:54:00;0.0;
