dateP;dateQ;P_mm;Q_ls
2022-12-09 00:09:00;2022-12-09 00:09:00;0.5;37.501790454253
2022-12-09 00:14:00;2022-12-09 00:14:00;0.0;
2022-12-09 00:19:00;2022-12-09 00:19:00;0.0;38.1413308729399
2022-12-09 00:24:00;2022-12-09 00:24:00;0.0;
2022-12-09 00:29:00;2022-12-09 00:29:00;0.0;38.7878303773371
2022-12-09 00:34:00;2022-12-09 00:34:00;0.0;
2022-12-09 00:39:00;2022-12-09 00:39:00;0.0;39.441291100778
2022-12-09 00:44:00;2022-12-09 00:44:00;0.0;38.7878303773371
2022-12-09 00:49:00;2022-12-09 00:49:00;0.0;40.1017151765958
2022-12-09 00:54:00;2022-12-09 00:54:00;0.0;
2022-12-09 00:59:00;2022-12-09 00:59:00;0.0;39.441291100778
2022-12-09 01:04:00;2022-12-09 01:04:00;0.0;39.7706325863065
2022-12-09 01:09:00;2022-12-09 01:09:00;0.0;
2022-12-09 01:14:00;2022-12-09 01:14:00;0.0;
2022-12-09 01:19:00;2022-12-09 01:19:00;0.0;
2022-12-09 01:24:00;2022-12-09 01:24:00;0.0;
2022-12-09 01:29:00;2022-12-09 01:29:00;0.0;38.7878303773371
2022-12-09 01:34:00;2022-12-09 01:34:00;0.0;40.1017151765958
2022-12-09 01:39:00;2022-12-09 01:39:00;0.0;
2022-12-09 01:44:00;2022-12-09 01:44:00;0.0;
2022-12-09 01:49:00;2022-12-09 01:49:00;0.0;
2022-12-09 01:54:00;2022-12-09 01:54:00;0.0;39.441291100778
2022-12-09 01:59:00;2022-12-09 01:59:00;0.0;40.1017151765958
2022-12-09 02:04:00;2022-12-09 02:04:00;0.0;40.1017151765958
2022-12-09 02:09:00;2022-12-09 02:09:00;0.0;39.441291100778
2022-12-09 02:14:00;2022-12-09 02:14:00;0.0;
2022-12-09 02:19:00;2022-12-09 02:19:00;0.0;38.7878303773371
2022-12-09 02:24:00;2022-12-09 02:24:00;0.0;
2022-12-09 02:29:00;2022-12-09 02:29:00;0.0;39.441291100778
2022-12-09 02:34:00;2022-12-09 02:34:00;0.0;
2022-12-09 02:39:00;2022-12-09 02:39:00;0.0;38.7878303773371
2022-12-09 02:44:00;2022-12-09 02:44:00;0.0;
2022-12-09 02:49:00;2022-12-09 02:49:00;0.0;38.1413308729399
2022-12-09 02:54:00;2022-12-09 02:54:00;0.0;
2022-12-09 02:59:00;2022-12-09 02:59:00;0.0;
2022-12-09 03:04:00;2022-12-09 03:04:00;0.0;38.4637106060913
2022-12-09 03:09:00;2022-12-09 03:09:00;0.0;
2022-12-09 03:14:00;2022-12-09 03:14:00;0.0;
2022-12-09 03:19:00;2022-12-09 03:19:00;0.0;
2022-12-09 03:24:00;2022-12-09 03:24:00;0.0;37.1846292353843
2022-12-09 03:29:00;2022-12-09 03:29:00;0.0;38.4637106060913
2022-12-09 03:34:00;2022-12-09 03:34:00;0.0;37.820690911216
2022-12-09 03:39:00;2022-12-09 03:39:00;0.0;
2022-12-09 03:44:00;2022-12-09 03:44:00;0.0;
2022-12-09 03:49:00;2022-12-09 03:49:00;0.0;37.1846292353843
2022-12-09 03:54:00;2022-12-09 03:54:00;0.0;37.820690911216
2022-12-09 03:59:00;2022-12-09 03:59:00;0.0;37.1846292353843
2022-12-09 04:04:00;2022-12-09 04:04:00;0.0;37.1846292353843
2022-12-09 04:09:00;2022-12-09 04:09:00;0.0;37.820690911216
2022-12-09 04:14:00;2022-12-09 04:14:00;0.0;37.1846292353843
2022-12-09 04:19:00;2022-12-09 04:19:00;0.0;36.555523445263
2022-12-09 04:24:00;2022-12-09 04:24:00;0.0;
2022-12-09 04:29:00;2022-12-09 04:29:00;0.0;
