dateQ;dateP;P_mm;Q_ls_filled;Q_ls;year
2020-04-19 03:19:00;2020-04-19 03:19:00;0.5;5.653954431370871;;2020
2020-04-19 03:24:00;2020-04-19 03:24:00;0.0;5.680695960083579;;2020
2020-04-19 03:29:00;2020-04-19 03:29:00;0.0;5.707437488796286;;2020
2020-04-19 03:34:00;2020-04-19 03:34:00;0.5;5.7341790175089935;;2020
2020-04-19 03:39:00;2020-04-19 03:39:00;0.0;5.7609205462217;5.7609205462217;2020
2020-04-19 03:44:00;2020-04-19 03:44:00;0.0;5.779964882850781;;2020
2020-04-19 03:49:00;2020-04-19 03:49:00;0.0;5.79900921947986;;2020
2020-04-19 03:54:00;2020-04-19 03:54:43;0.5;5.81805355610894;;2020
2020-04-19 03:59:00;2020-04-19 03:59:00;0.0;5.83709789273802;;2020
2020-04-19 04:04:00;2020-04-19 04:04:00;0.0;5.8561422293671;5.8561422293671;2020
2020-04-19 04:09:00;2020-04-19 04:09:00;0.0;5.877667204135977;;2020
2020-04-19 04:14:00;2020-04-19 04:14:00;0.0;5.899192178904856;;2020
2020-04-19 04:19:00;2020-04-19 04:19:00;0.0;5.920717153673733;;2020
2020-04-19 04:24:00;2020-04-19 04:24:00;0.0;5.942242128442611;;2020
2020-04-19 04:29:00;2020-04-19 04:29:00;0.0;5.963767103211489;;2020
2020-04-19 04:34:00;2020-04-19 04:34:00;0.5;5.985292077980366;;2020
2020-04-19 04:39:00;2020-04-19 04:39:00;0.0;6.006817052749244;;2020
2020-04-19 04:44:00;2020-04-19 04:44:00;0.0;6.028342027518122;;2020
2020-04-19 04:49:00;2020-04-19 04:49:00;0.0;6.049867002287;6.049867002287;2020
2020-04-19 04:54:00;2020-04-19 04:54:00;0.0;5.8561422293671;5.8561422293671;2020
2020-04-19 04:59:00;2020-04-19 04:59:00;0.0;5.8561422293671;;2020
2020-04-19 05:04:00;2020-04-19 05:04:00;0.0;5.8561422293671;5.8561422293671;2020
2020-04-19 05:09:00;2020-04-19 05:09:00;0.0;5.873753572359818;;2020
2020-04-19 05:14:00;2020-04-19 05:14:00;0.0;5.891364915352536;;2020
2020-04-19 05:19:00;2020-04-19 05:19:00;0.0;5.908976258345255;;2020
2020-04-19 05:24:00;2020-04-19 05:24:00;0.0;5.926587601337973;;2020
2020-04-19 05:29:00;2020-04-19 05:29:00;0.0;5.944198944330691;;2020
2020-04-19 05:34:00;2020-04-19 05:34:00;0.0;5.9618102873234085;;2020
2020-04-19 05:39:00;2020-04-19 05:39:00;0.0;5.979421630316127;;2020
2020-04-19 05:44:00;2020-04-19 05:44:00;0.5;5.997032973308845;;2020
2020-04-19 05:49:00;2020-04-19 05:49:00;0.0;6.014644316301563;;2020
2020-04-19 05:54:00;2020-04-19 05:54:00;0.0;6.0322556592942815;;2020
2020-04-19 05:59:00;2020-04-19 05:59:00;0.0;6.049867002287;6.049867002287;2020
2020-04-19 06:04:00;2020-04-19 06:04:00;0.0;6.049867002287;6.049867002287;2020
2020-04-19 06:09:00;2020-04-19 06:09:00;0.5;6.082890052875062;;2020
2020-04-19 06:14:00;2020-04-19 06:14:00;0.0;6.115913103463123;;2020
2020-04-19 06:19:00;2020-04-19 06:19:00;0.0;6.148936154051185;;2020
2020-04-19 06:24:00;2020-04-19 06:24:00;0.0;6.181959204639247;;2020
2020-04-19 06:29:00;2020-04-19 06:29:00;0.0;6.214982255227309;;2020
2020-04-19 06:34:00;2020-04-19 06:34:00;0.0;6.24800530581537;6.24800530581537;2020
2020-04-19 06:39:00;2020-04-19 06:39:00;0.0;6.264795071883039;;2020
2020-04-19 06:44:00;2020-04-19 06:44:00;0.0;6.281584837950707;;2020
2020-04-19 06:49:00;2020-04-19 06:49:00;0.0;6.298374604018376;;2020
2020-04-19 06:54:00;2020-04-19 06:54:00;0.5;6.315164370086044;;2020
2020-04-19 06:59:00;2020-04-19 06:59:00;0.0;6.331954136153712;;2020
2020-04-19 07:04:00;2020-04-19 07:04:00;0.0;6.34874390222138;6.34874390222138;2020
2020-04-19 07:09:00;2020-04-19 07:09:00;0.0;6.365814304173286;;2020
2020-04-19 07:14:00;2020-04-19 07:14:00;0.0;6.382884706125192;;2020
2020-04-19 07:19:00;2020-04-19 07:19:00;0.0;6.399955108077098;;2020
2020-04-19 07:24:00;2020-04-19 07:24:00;0.0;6.417025510029004;;2020
2020-04-19 07:29:00;2020-04-19 07:29:00;0.0;6.43409591198091;;2020
2020-04-19 07:34:00;2020-04-19 07:34:00;0.0;6.451166313932815;;2020
2020-04-19 07:39:00;2020-04-19 07:39:13;0.5;6.4682367158847205;;2020
2020-04-19 07:44:00;2020-04-19 07:44:00;0.0;6.485307117836626;;2020
2020-04-19 07:49:00;2020-04-19 07:49:00;0.0;6.502377519788532;;2020
2020-04-19 07:54:00;2020-04-19 07:54:00;0.0;6.519447921740438;;2020
2020-04-19 07:59:00;2020-04-19 07:59:00;0.0;6.536518323692344;;2020
2020-04-19 08:04:00;2020-04-19 08:04:00;0.0;6.55358872564425;6.55358872564425;2020
2020-04-19 08:09:00;2020-04-19 08:09:00;0.0;6.562265202606565;;2020
2020-04-19 08:14:00;2020-04-19 08:14:00;0.0;6.57094167956888;;2020
