year;event_id;dt_sec;i0_core;i1_core;i0_evt;i1_evt;file_csv;hp_mm;hr_mm;hi_mm;Vruiss_m3;Vinf_m3;Qmax_ruiss_LH;Qmax_inf_LH;dur_evt_min;v_inf_mm_h
2024;event_2024_038;120.0;694412;694518;694382;696714;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_038.csv;10.709;3.8098581560283695;7.456773049645389;0.3581266666666667;0.7009366666666667;517.4;432.9;4666.0;0.09588649442321547
2024;event_2024_039;120.0;698339;698363;698309;698393;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_039.csv;1.992;0.4803900709219858;0.0;0.045156666666666664;0.0;212.4;0.0;170.0;0.0
2024;event_2024_040;120.0;711225;711251;711195;711281;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_040.csv;0.996;0.007021276595744681;0.0;0.00066;0.0;4.8;0.0;174.0;0.0
2024;event_2024_041;120.0;715219;715236;715189;715266;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_041.csv;0.249;0.332163120567376;0.0;0.031223333333333343;0.0;572.1;0.0;156.0;0.0
2024;event_2024_042;120.0;729493;729569;729463;729599;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_042.csv;1.494;0.013191489361702126;0.0;0.0012399999999999998;0.0;3.0;0.0;274.0;0.0
2024;event_2024_043;120.0;730107;730176;730077;733874;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_043.csv;10.709999999999999;3.609219858156029;6.940070921985817;0.3392666666666667;0.6523666666666668;602.2;277.1;7596.0;0.054818885639698396
2024;event_2024_044;120.0;734326;734452;734296;736930;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_044.csv;15.190999999999999;4.235212765957447;9.432375886524822;0.39811;0.8866433333333333;528.7;237.8;5270.0;0.10738947878396382
2024;event_2024_045;120.0;739188;739337;739158;741454;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_045.csv;5.2299999999999995;1.4937234042553191;2.8304255319148934;0.14041;0.26606;334.9;33.6;4594.0;0.03696681147472652
2024;event_2024_046;120.0;741771;741884;741741;745798;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_046.csv;20.423;6.242127659574469;14.614432624113475;0.5867600000000001;1.3737566666666667;1778.4;497.3;8116.0;0.10804164088797541
2024;event_2024_047;120.0;747115;747184;747085;747214;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_047.csv;1.245;0.05851063829787234;0.00042553191489361696;0.0055;3.9999999999999996e-05;19.8;1.2;260.0;9.819967266775776e-05
2024;event_2024_048;120.0;747227;747351;747197;750020;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_048.csv;11.952;3.554007092198582;8.471099290780142;0.3340766666666667;0.7962833333333333;386.5;286.7;5648.0;0.08999043155927912
2024;event_2024_049;120.0;751158;751207;751128;751237;C:\Git\PFE\CSR_Lyon\02_Data\all_events1\2024\event_2024_049.csv;1.992;0.3328014184397162;0.0;0.03128333333333332;0.0;103.9;0.0;220.0;0.0
