dateP,P_mm,Q_m3s
2021-03-11 18:49:00,0.5,0.016554575533013198
2021-03-11 18:54:00,0.0,
2021-03-11 18:59:00,0.0,0.0168968933994681
2021-03-11 19:04:00,0.0,0.0168968933994681
2021-03-11 19:09:00,0.0,0.017246078618300898
2021-03-11 19:14:00,0.0,0.0168968933994681
2021-03-11 19:19:00,0.0,
2021-03-11 19:24:00,0.0,
2021-03-11 19:29:00,0.0,
2021-03-11 19:34:00,0.0,
2021-03-11 19:39:00,0.0,
2021-03-11 19:44:00,0.0,
2021-03-11 19:49:00,0.0,
2021-03-11 19:54:00,0.0,0.0163859911902608
2021-03-11 19:59:00,0.0,0.0168968933994681
2021-03-11 20:04:00,0.0,0.0167248761805267
2021-03-11 20:09:00,0.0,
2021-03-11 20:14:00,0.0,
2021-03-11 20:19:00,0.5,
2021-03-11 20:24:00,0.0,
2021-03-11 20:29:00,0.0,0.0170706274565039
2021-03-11 20:34:00,0.0,
2021-03-11 20:39:00,0.0,
2021-03-11 20:44:00,0.0,0.0167248761805267
2021-03-11 20:49:00,0.0,0.017246078618300898
2021-03-11 20:54:00,0.0,
2021-03-11 20:59:00,0.0,
2021-03-11 21:04:00,0.0,0.0168968933994681
2021-03-11 21:09:00,0.0,
2021-03-11 21:14:00,0.0,
2021-03-11 21:19:00,0.0,
2021-03-11 21:24:00,0.0,0.017246078618300898
2021-03-11 21:29:00,0.0,0.0168968933994681
2021-03-11 21:34:00,0.0,
2021-03-11 21:39:00,0.0,
2021-03-11 21:44:00,0.0,
2021-03-11 21:49:34,0.5,
2021-03-11 21:54:00,0.0,
2021-03-11 21:59:00,0.0,
2021-03-11 22:04:00,0.0,0.017246078618300898
2021-03-11 22:09:00,0.0,
2021-03-11 22:14:00,0.0,0.0168968933994681
2021-03-11 22:19:00,0.0,
2021-03-11 22:24:00,0.0,
2021-03-11 22:29:00,0.0,
2021-03-11 22:34:00,0.0,
2021-03-11 22:39:00,0.0,
2021-03-11 22:44:00,0.0,
2021-03-11 22:49:00,0.0,
2021-03-11 22:54:00,0.0,
2021-03-11 22:59:00,0.0,
2021-03-11 23:04:00,0.0,0.0168968933994681
2021-03-11 23:09:00,0.0,
2021-03-11 23:14:00,0.0,
2021-03-11 23:19:00,0.0,
2021-03-11 23:24:00,0.0,
2021-03-11 23:29:00,0.0,
2021-03-11 23:34:00,0.0,
2021-03-11 23:39:00,0.0,
2021-03-11 23:44:00,0.0,
2021-03-11 23:49:00,0.0,
2021-03-11 23:54:00,0.0,
2021-03-11 23:59:00,0.0,0.017246078618300898
2021-03-12 00:04:00,0.0,0.0168968933994681
2021-03-12 00:09:00,0.0,
2021-03-12 00:14:00,0.0,
2021-03-12 00:19:00,0.0,
2021-03-12 00:24:00,0.0,
2021-03-12 00:29:00,0.0,
2021-03-12 00:34:00,0.0,
2021-03-12 00:39:00,0.0,0.016554575533013198
2021-03-12 00:44:00,0.0,0.0168968933994681
2021-03-12 00:49:00,0.0,
2021-03-12 00:54:00,0.0,
2021-03-12 00:59:00,0.0,
2021-03-12 01:04:00,0.0,0.0167248761805267
2021-03-12 01:09:00,0.0,
2021-03-12 01:14:00,0.0,0.0170706274565039
2021-03-12 01:19:00,0.0,0.0167248761805267
2021-03-12 01:24:00,0.0,
2021-03-12 01:29:00,0.0,
