dateP,P_mm,Q_m3s
2024-04-25 23:19:13,0.5,0.0116626308811902
2024-04-25 23:24:00,0.0,0.0116626308811902
2024-04-25 23:29:00,0.0,
2024-04-25 23:34:00,0.0,0.0119722312048404
2024-04-25 23:39:00,0.5,
2024-04-25 23:44:00,0.0,0.0118167471415839
2024-04-25 23:49:00,0.0,
2024-04-25 23:54:00,0.0,
2024-04-25 23:59:00,0.0,
2024-04-26 00:04:00,0.0,0.0118167471415839
2024-04-26 00:09:00,0.0,
2024-04-26 00:14:00,0.0,
2024-04-26 00:19:00,0.0,
2024-04-26 00:24:00,0.0,
2024-04-26 00:29:00,0.0,
2024-04-26 00:34:00,0.0,
2024-04-26 00:39:00,0.0,0.0115098766753941
2024-04-26 00:44:00,0.0,0.0116626308811902
2024-04-26 00:49:00,0.0,
2024-04-26 00:54:00,0.0,
2024-04-26 00:59:00,0.0,0.0119722312048404
2024-04-26 01:04:00,0.0,0.0118167471415839
2024-04-26 01:09:00,0.0,
2024-04-26 01:14:00,0.0,
2024-04-26 01:19:00,0.0,
2024-04-26 01:24:00,0.0,
2024-04-26 01:29:00,0.0,
2024-04-26 01:34:00,0.0,0.0121290888192253
2024-04-26 01:39:00,0.0,
2024-04-26 01:44:00,0.0,
2024-04-26 01:49:00,0.0,
2024-04-26 01:54:00,0.0,
2024-04-26 01:59:00,0.0,
2024-04-26 02:04:00,0.0,0.0121290888192253
2024-04-26 02:09:00,0.0,
2024-04-26 02:14:00,0.0,
2024-04-26 02:19:00,0.0,
2024-04-26 02:24:00,0.0,
2024-04-26 02:29:00,0.0,
2024-04-26 02:34:00,0.0,
2024-04-26 02:39:00,0.0,
2024-04-26 02:44:00,0.0,
2024-04-26 02:49:00,0.0,
2024-04-26 02:54:00,0.0,
2024-04-26 02:59:38,0.5,0.0122880182568337
2024-04-26 03:04:00,0.0,0.012208207276114701
2024-04-26 03:09:00,0.0,0.012446947694442
2024-04-26 03:14:00,0.0,
2024-04-26 03:19:00,0.0,
2024-04-26 03:24:00,0.0,
2024-04-26 03:29:00,0.0,
2024-04-26 03:34:00,0.0,
2024-04-26 03:39:00,0.0,
2024-04-26 03:44:00,0.0,0.012446947694442
2024-04-26 03:49:00,0.0,
2024-04-26 03:54:05,0.5,
2024-04-26 03:59:00,0.0,
2024-04-26 04:04:00,0.0,0.012446947694442
2024-04-26 04:09:00,0.0,
2024-04-26 04:14:00,0.0,0.0127703697533576
2024-04-26 04:19:00,0.0,0.012446947694442
2024-04-26 04:24:00,0.0,
2024-04-26 04:29:00,0.0,0.012607960451804701
2024-04-26 04:34:00,0.0,
2024-04-26 04:39:00,0.0,
2024-04-26 04:44:00,0.0,
2024-04-26 04:49:00,0.0,
2024-04-26 04:54:00,0.0,
2024-04-26 04:59:00,0.0,
2024-04-26 05:04:00,0.0,0.0127703697533576
2024-04-26 05:09:00,0.0,
2024-04-26 05:14:00,0.0,
2024-04-26 05:19:00,0.0,
2024-04-26 05:24:00,0.0,
2024-04-26 05:29:00,0.0,
2024-04-26 05:34:00,0.0,
2024-04-26 05:39:00,0.0,
2024-04-26 05:44:00,0.0,
2024-04-26 05:49:00,0.0,0.012934181347366099
2024-04-26 05:54:00,0.5,
2024-04-26 05:59:00,0.0,
2024-04-26 06:04:00,0.0,0.012934181347366099
2024-04-26 06:09:00,0.0,
2024-04-26 06:14:00,0.0,
2024-04-26 06:19:00,0.0,0.0132660344058117
2024-04-26 06:24:00,0.0,
2024-04-26 06:29:00,0.5,
2024-04-26 06:34:00,0.0,
2024-04-26 06:39:00,0.0,
2024-04-26 06:44:00,0.0,
2024-04-26 06:49:00,0.0,
2024-04-26 06:54:00,0.0,0.0132660344058117
2024-04-26 06:59:00,0.0,0.0136035656132653
2024-04-26 07:04:00,0.0,0.0134340873667798
2024-04-26 07:09:00,0.5,
2024-04-26 07:14:00,0.0,
2024-04-26 07:19:00,0.0,
2024-04-26 07:24:00,0.0,
2024-04-26 07:29:00,0.0,0.0136035656132653
2024-04-26 07:34:00,0.0,
2024-04-26 07:39:00,0.0,
2024-04-26 07:44:00,0.0,
2024-04-26 07:49:00,0.0,
2024-04-26 07:54:00,0.0,
2024-04-26 07:59:00,0.0,
2024-04-26 08:04:00,0.0,0.0137744748935337
2024-04-26 08:09:00,0.0,
2024-04-26 08:14:00,0.0,
2024-04-26 08:19:00,0.0,
2024-04-26 08:24:00,0.0,
2024-04-26 08:29:00,0.0,
2024-04-26 08:34:00,0.0,
2024-04-26 08:39:00,0.0,
2024-04-26 08:44:00,0.0,
2024-04-26 08:49:00,0.0,
2024-04-26 08:54:00,0.0,
2024-04-26 08:59:00,0.0,
2024-04-26 09:04:00,0.0,0.0139468209558505
2024-04-26 09:09:00,0.0,
2024-04-26 09:14:00,0.0,0.0139468209558505
2024-04-26 09:19:00,0.5,
2024-04-26 09:24:00,0.0,
2024-04-26 09:29:00,0.0,
2024-04-26 09:34:00,0.0,
2024-04-26 09:39:00,0.0,
2024-04-26 09:44:00,0.0,
2024-04-26 09:49:00,0.0,
2024-04-26 09:54:00,0.0,
2024-04-26 09:59:00,0.0,0.0137744748935337
2024-04-26 10:04:00,0.0,0.0137744748935337
2024-04-26 10:09:00,0.0,
2024-04-26 10:14:00,0.0,
2024-04-26 10:19:00,0.0,
2024-04-26 10:24:00,0.0,
2024-04-26 10:29:00,0.0,
2024-04-26 10:34:00,0.0,
2024-04-26 10:39:00,0.0,
2024-04-26 10:44:00,0.0,
2024-04-26 10:49:00,0.0,
