dateP,P_mm,Q_m3s
2024-03-26 05:49:00,0.5,0.115685830941538
2024-03-26 05:54:00,0.0,0.11691737135982
2024-03-26 05:59:00,0.0,
2024-03-26 06:04:00,0.0,0.118156050063811
2024-03-26 06:09:00,0.5,0.118778066939613
2024-03-26 06:14:00,0.0,0.120654830862251
2024-03-26 06:19:00,0.5,
2024-03-26 06:24:00,0.0,0.120654830862251
2024-03-26 06:29:00,0.0,0.123182190403525
2024-03-26 06:34:00,0.5,0.124776533831095
2024-03-26 06:39:00,0.0,
2024-03-26 06:44:08,0.5,0.1257381457543
2024-03-26 06:49:00,0.0,0.127026852191583
2024-03-26 06:54:00,0.0,0.124456592536058
2024-03-26 06:59:00,0.5,0.127673888534032
2024-03-26 07:04:00,0.0,0.126381604687228
2024-03-26 07:09:52,0.5,0.127026852191583
2024-03-26 07:14:00,0.0,0.126381604687228
2024-03-26 07:19:00,0.0,
2024-03-26 07:24:00,0.5,0.125096475126132
2024-03-26 07:29:00,0.0,0.127026852191583
2024-03-26 07:34:00,0.5,0.126381604687228
2024-03-26 07:39:00,0.0,0.125096475126132
2024-03-26 07:44:00,0.0,0.124456592536058
2024-03-26 07:49:00,0.0,0.125417310440216
2024-03-26 07:54:00,0.5,0.125096475126132
2024-03-26 07:59:00,0.5,0.125096475126132
2024-03-26 08:04:00,0.0,0.124456592536058
2024-03-26 08:09:00,0.0,0.124456592536058
2024-03-26 08:14:00,0.0,0.126381604687228
2024-03-26 08:19:00,0.5,
2024-03-26 08:24:00,0.0,0.126381604687228
2024-03-26 08:29:00,0.5,0.127673888534032
2024-03-26 08:34:23,0.5,0.127673888534032
2024-03-26 08:39:00,0.0,0.130279927618099
2024-03-26 08:44:00,0.5,0.130935912151016
2024-03-26 08:49:00,0.0,0.134242696720345
2024-03-26 08:54:00,0.5,0.13324797475907202
2024-03-26 08:59:00,0.0,0.135577951081399
2024-03-26 09:04:00,0.5,0.136586113328374
2024-03-26 09:09:00,0.5,0.13826996959396498
2024-03-26 09:14:00,0.0,0.13962673801214398
2024-03-26 09:19:00,0.5,0.14201857471537
2024-03-26 09:24:00,0.0,0.14811576652806702
2024-03-26 09:29:00,0.5,0.14857629607847098
2024-03-26 09:34:00,0.0,0.15323884523261902
2024-03-26 09:39:00,0.5,0.15323884523261902
2024-03-26 09:44:00,0.0,0.155130546331846
2024-03-26 09:49:00,0.5,0.157996635772071
2024-03-26 09:54:00,0.0,0.162849420381063
2024-03-26 09:59:40,0.5,0.165808477383767
2024-03-26 10:04:00,0.0,0.166314580345236
2024-03-26 10:09:00,0.0,0.166799877602133
2024-03-26 10:14:00,0.5,0.167796951743833
2024-03-26 10:19:00,0.0,0.172838982544618
2024-03-26 10:24:00,0.5,0.176424969228203
2024-03-26 10:29:00,0.0,
2024-03-26 10:34:00,0.0,0.17797526546765702
2024-03-26 10:39:00,0.5,
2024-03-26 10:44:55,0.5,0.18320555319718598
2024-03-26 10:49:00,0.0,0.185323934236084
2024-03-26 10:54:00,0.0,0.18745730064528998
2024-03-26 10:59:48,0.5,0.190685413204219
2024-03-26 11:04:00,0.0,0.189067617507019
2024-03-26 11:09:00,0.0,0.19177079349749998
2024-03-26 11:14:00,0.5,0.19614030342101402
2024-03-26 11:19:00,0.0,0.193947153812666
2024-03-26 11:24:00,0.5,0.19669138623572
2024-03-26 11:29:00,0.0,0.198348359258626
2024-03-26 11:34:00,0.5,0.20280912630880701
