dateP,P_mm,Q_m3s
2024-05-07 13:24:00,0.5,0.0658161130285959
2024-05-07 13:29:00,0.0,0.0649247015243498
2024-05-07 13:34:00,0.0,0.06404032377247999
2024-05-07 13:39:00,0.0,
2024-05-07 13:44:00,0.0,
2024-05-07 13:49:00,0.0,
2024-05-07 13:54:00,0.0,0.0631629776396531
2024-05-07 13:59:00,0.0,0.0643351163564366
2024-05-07 14:04:00,0.0,0.0636007718870195
2024-05-07 14:09:00,0.0,
2024-05-07 14:14:00,0.0,
2024-05-07 14:19:00,0.0,
2024-05-07 14:24:00,0.0,0.0644816335627012
2024-05-07 14:29:00,0.0,
2024-05-07 14:34:00,0.0,
2024-05-07 14:39:00,0.0,
2024-05-07 14:44:00,0.0,
2024-05-07 14:49:00,0.0,
2024-05-07 14:54:00,0.0,
2024-05-07 14:59:00,0.0,
2024-05-07 15:04:00,0.0,0.0644816335627012
2024-05-07 15:09:00,0.0,
2024-05-07 15:14:00,0.0,0.0636007718870195
2024-05-07 15:19:00,0.0,
2024-05-07 15:24:00,0.0,
2024-05-07 15:29:00,0.0,
2024-05-07 15:34:00,0.0,
2024-05-07 15:39:00,0.0,
2024-05-07 15:44:00,0.0,0.0627269407637142
2024-05-07 15:49:00,0.0,0.06404032377247999
2024-05-07 15:54:00,0.0,0.0631629776396531
2024-05-07 15:59:00,0.0,0.0622926609925359
2024-05-07 16:04:00,0.0,0.0622926609925359
2024-05-07 16:09:00,0.0,
2024-05-07 16:14:00,0.0,0.0636007718870195
2024-05-07 16:19:00,0.0,0.0627269407637142
2024-05-07 16:24:00,0.0,0.0618601380594517
2024-05-07 16:29:00,0.0,0.0631629776396531
2024-05-07 16:34:00,0.5,0.06273045497323561
2024-05-07 16:39:00,1.0,0.0642609786675906
2024-05-07 16:44:00,0.0,0.0651471147242212
2024-05-07 16:49:00,0.0,
2024-05-07 16:54:00,0.0,0.06404032377247999
2024-05-07 16:59:00,0.0,0.0642627367056847
2024-05-07 17:04:00,0.0,0.0627269407637142
2024-05-07 17:09:00,0.0,0.0636007718870195
2024-05-07 17:14:00,0.0,
2024-05-07 17:19:00,0.0,0.0644816335627012
2024-05-07 17:24:00,0.0,0.0658161130285959
2024-05-07 17:29:00,0.0,
2024-05-07 17:34:00,0.0,0.0671664232373372
2024-05-07 17:39:00,0.0,0.0653695279240925
2024-05-07 17:44:00,0.0,0.06626445710452669
2024-05-07 17:49:00,0.0,0.0671664232373372
2024-05-07 17:54:00,0.0,0.06626445710452669
2024-05-07 17:59:00,0.0,0.0671664232373372
2024-05-07 18:04:00,0.0,0.0671664232373372
2024-05-07 18:09:00,0.0,
2024-05-07 18:14:00,0.0,0.0680754284558572
2024-05-07 18:19:00,0.0,0.0667145604185516
2024-05-07 18:24:00,0.0,
2024-05-07 18:29:00,0.0,0.0680754284558572
2024-05-07 18:34:00,0.0,
2024-05-07 18:39:00,0.0,0.0667145604185516
2024-05-07 18:44:00,0.0,0.0676200458275502
2024-05-07 18:49:00,0.0,0.0667145604185516
2024-05-07 18:54:00,0.5,
2024-05-07 18:59:28,0.5,0.0680754284558572
2024-05-07 19:04:00,0.0,0.0683039999223911
2024-05-07 19:09:00,0.0,
2024-05-07 19:14:00,0.0,
2024-05-07 19:19:00,0.0,
2024-05-07 19:24:00,0.0,
2024-05-07 19:29:00,0.0,
2024-05-07 19:34:00,0.0,
2024-05-07 19:39:00,0.0,
2024-05-07 19:44:00,0.0,0.0694521392360093
2024-05-07 19:49:00,0.0,0.068532571388925
2024-05-07 19:54:00,0.0,0.0694521392360093
2024-05-07 19:59:00,0.0,
2024-05-07 20:04:00,0.0,0.0676200458275502
2024-05-07 20:09:00,0.0,
2024-05-07 20:14:00,0.0,0.0694521392360093
2024-05-07 20:19:00,0.0,0.068532571388925
2024-05-07 20:24:00,0.0,
2024-05-07 20:29:00,0.0,
