dateP,P_mm,Q_m3s
2024-05-30 07:59:00,0.5,0.0248294746709677
2024-05-30 08:04:00,0.0,0.024470717280697902
2024-05-30 08:09:00,0.0,0.024947333318518703
2024-05-30 08:14:00,0.0,
2024-05-30 08:19:00,0.0,0.024470717280697902
2024-05-30 08:24:00,0.0,
2024-05-30 08:29:00,0.0,0.024947333318518703
2024-05-30 08:34:00,0.0,
2024-05-30 08:39:00,0.0,
2024-05-30 08:44:00,0.0,
2024-05-30 08:49:00,0.0,
2024-05-30 08:54:00,0.0,0.024470717280697902
2024-05-30 08:59:00,0.0,
2024-05-30 09:04:00,0.0,0.0247081618138945
2024-05-30 09:09:00,0.0,
2024-05-30 09:14:00,0.0,
2024-05-30 09:19:00,0.0,
2024-05-30 09:24:00,0.0,
2024-05-30 09:29:00,0.0,
2024-05-30 09:34:00,0.0,
2024-05-30 09:39:00,0.0,
2024-05-30 09:44:00,0.0,
2024-05-30 09:49:00,0.0,
2024-05-30 09:54:00,0.0,
2024-05-30 09:59:00,0.0,
2024-05-30 10:04:00,0.0,0.0247081618138945
2024-05-30 10:09:00,0.0,
2024-05-30 10:14:00,0.0,
2024-05-30 10:19:00,0.0,
2024-05-30 10:24:00,0.0,
2024-05-30 10:29:00,0.0,
2024-05-30 10:34:00,0.0,
2024-05-30 10:39:00,0.0,
2024-05-30 10:44:00,0.0,
2024-05-30 10:49:00,0.0,
2024-05-30 10:54:00,0.0,
2024-05-30 10:59:00,0.0,
2024-05-30 11:04:00,0.0,0.024470717280697902
2024-05-30 11:09:00,0.0,0.024947333318518703
2024-05-30 11:14:00,0.0,0.024470717280697902
2024-05-30 11:19:00,0.0,
2024-05-30 11:24:00,0.0,
2024-05-30 11:29:00,0.0,
2024-05-30 11:34:00,0.0,0.024947333318518703
2024-05-30 11:39:00,0.0,0.024470717280697902
2024-05-30 11:44:00,0.0,
2024-05-30 11:49:00,0.0,
2024-05-30 11:54:00,0.0,
2024-05-30 11:59:00,0.0,
2024-05-30 12:04:00,0.0,0.024470717280697902
2024-05-30 12:09:00,0.0,
2024-05-30 12:14:00,0.0,0.024947333318518703
2024-05-30 12:19:00,0.0,0.024470717280697902
2024-05-30 12:24:00,0.0,
2024-05-30 12:29:00,0.0,
2024-05-30 12:34:00,0.0,
2024-05-30 12:39:00,0.0,
2024-05-30 12:44:00,0.0,
2024-05-30 12:49:00,0.0,
2024-05-30 12:54:00,0.0,0.024947333318518703
2024-05-30 12:59:00,0.0,0.024470717280697902
2024-05-30 13:04:00,0.0,0.024470717280697902
2024-05-30 13:09:00,0.0,
2024-05-30 13:14:00,0.0,
2024-05-30 13:19:00,0.0,
2024-05-30 13:24:00,0.0,
2024-05-30 13:29:00,0.0,
2024-05-30 13:34:00,0.0,
2024-05-30 13:39:00,0.0,
2024-05-30 13:44:00,0.0,
2024-05-30 13:49:00,0.0,
2024-05-30 13:54:00,0.0,
2024-05-30 13:59:00,0.0,
2024-05-30 14:04:00,0.0,0.0242349994522625
2024-05-30 14:09:00,0.0,
2024-05-30 14:14:00,0.0,
2024-05-30 14:19:00,0.0,
2024-05-30 14:24:00,0.0,
2024-05-30 14:29:00,0.0,
2024-05-30 14:34:00,0.0,
2024-05-30 14:39:00,0.0,
2024-05-30 14:44:00,0.0,
2024-05-30 14:49:00,0.0,
2024-05-30 14:54:00,0.0,
2024-05-30 14:59:00,0.0,
2024-05-30 15:04:00,0.0,0.024470717280697902
2024-05-30 15:09:00,0.0,
2024-05-30 15:14:00,0.0,
2024-05-30 15:19:00,0.0,
2024-05-30 15:24:00,0.0,
2024-05-30 15:29:00,0.0,
2024-05-30 15:34:00,0.0,
2024-05-30 15:39:00,0.0,
2024-05-30 15:44:00,0.0,
2024-05-30 15:49:00,0.0,
2024-05-30 15:54:00,0.0,
2024-05-30 15:59:00,0.0,0.0240010080619214
2024-05-30 16:04:00,0.0,0.0240010080619214
2024-05-30 16:09:00,0.0,
2024-05-30 16:14:00,0.0,
2024-05-30 16:19:00,0.0,
2024-05-30 16:24:00,0.0,
2024-05-30 16:29:00,0.0,
2024-05-30 16:34:00,0.0,
2024-05-30 16:39:00,0.0,
2024-05-30 16:44:00,0.0,
2024-05-30 16:49:00,0.0,
2024-05-30 16:54:00,0.0,
2024-05-30 16:59:00,0.0,
2024-05-30 17:04:00,0.0,0.0240010080619214
2024-05-30 17:09:00,0.0,
2024-05-30 17:14:00,0.0,
2024-05-30 17:19:00,0.0,
2024-05-30 17:24:00,0.0,
2024-05-30 17:29:00,0.0,
2024-05-30 17:34:00,0.0,
2024-05-30 17:39:00,0.0,
2024-05-30 17:44:00,0.0,
2024-05-30 17:49:00,0.0,
2024-05-30 17:54:00,0.0,0.0235382035288557
2024-05-30 17:59:00,0.0,
2024-05-30 18:04:00,0.0,0.0240010080619214
2024-05-30 18:09:00,0.0,
2024-05-30 18:14:00,0.0,0.0235382035288557
2024-05-30 18:19:00,0.0,
2024-05-30 18:24:00,0.0,
2024-05-30 18:29:00,0.0,
2024-05-30 18:34:00,0.0,
2024-05-30 18:39:00,0.0,
2024-05-30 18:44:00,0.0,
2024-05-30 18:49:00,0.0,
2024-05-30 18:54:00,0.0,
2024-05-30 18:59:00,0.0,
2024-05-30 19:04:00,0.0,0.023768742843008
2024-05-30 19:09:00,0.0,0.0233093898527978
2024-05-30 19:14:00,0.0,
2024-05-30 19:19:00,0.0,
2024-05-30 19:24:00,0.0,
2024-05-30 19:29:00,0.0,
2024-05-30 19:34:00,0.0,
2024-05-30 19:39:00,0.0,
2024-05-30 19:44:00,0.0,
2024-05-30 19:49:00,0.0,
2024-05-30 19:54:00,0.0,
2024-05-30 19:59:00,0.0,
