dateP,P_mm,Q_m3s
2021-09-10 15:54:40,1.5,
2021-09-10 15:59:20,1.5,
2021-09-10 16:04:00,1.5,0.0016382362153011
2021-09-10 16:09:00,0.0,
2021-09-10 16:14:00,0.0,0.001951302003725
2021-09-10 16:19:00,0.0,0.0023129109425488997
2021-09-10 16:24:00,0.0,0.00221779683606027
2021-09-10 16:29:00,0.0,0.0023129109425488997
2021-09-10 16:34:00,0.0,
2021-09-10 16:39:00,0.0,
2021-09-10 16:44:00,0.0,
2021-09-10 16:49:00,0.0,
2021-09-10 16:54:00,0.0,
2021-09-10 16:59:00,0.0,0.00221779683606027
2021-09-10 17:04:00,0.0,0.00217143212142525
2021-09-10 17:09:00,0.0,0.00208105862804653
2021-09-10 17:14:00,0.0,
2021-09-10 17:19:00,0.0,0.00199378806075324
2021-09-10 17:24:00,0.0,
2021-09-10 17:29:00,0.0,
2021-09-10 17:34:00,0.0,0.00186859960157806
2021-09-10 17:39:00,0.0,
2021-09-10 17:44:00,0.0,
2021-09-10 17:49:00,0.0,0.00178888516020751
2021-09-10 17:54:00,0.0,
2021-09-10 17:59:00,0.0,
2021-09-10 18:04:00,0.0,0.00178888516020751
2021-09-10 18:09:00,0.0,
2021-09-10 18:14:00,0.0,
2021-09-10 18:19:00,0.0,
2021-09-10 18:24:00,0.0,
2021-09-10 18:29:00,0.0,
2021-09-10 18:34:00,0.0,
2021-09-10 18:39:00,0.0,0.0017121126934897298
2021-09-10 18:44:00,0.0,
2021-09-10 18:49:00,0.0,
2021-09-10 18:54:00,0.0,
2021-09-10 18:59:00,0.0,
2021-09-10 19:04:00,0.0,0.0017121126934897298
2021-09-10 19:09:00,0.0,
2021-09-10 19:14:00,0.0,
2021-09-10 19:19:00,0.0,
2021-09-10 19:24:00,0.0,
2021-09-10 19:29:00,0.0,
2021-09-10 19:34:00,0.0,
2021-09-10 19:39:00,0.0,
2021-09-10 19:44:00,0.0,
2021-09-10 19:49:00,0.0,
2021-09-10 19:54:00,0.0,
2021-09-10 19:59:00,0.0,
2021-09-10 20:04:00,0.0,0.0017121126934897298
2021-09-10 20:09:00,0.0,
2021-09-10 20:14:00,0.0,
2021-09-10 20:19:00,0.0,
2021-09-10 20:24:00,0.0,
2021-09-10 20:29:00,0.0,
2021-09-10 20:34:00,0.0,
2021-09-10 20:39:00,0.0,
2021-09-10 20:44:00,0.0,
2021-09-10 20:49:00,0.0,
2021-09-10 20:54:00,0.0,
2021-09-10 20:59:00,0.0,
2021-09-10 21:04:00,0.0,0.0017121126934897298
2021-09-10 21:09:00,0.0,
2021-09-10 21:14:00,0.0,
2021-09-10 21:19:00,0.0,
2021-09-10 21:24:00,0.0,
2021-09-10 21:29:00,0.0,
2021-09-10 21:34:00,0.0,
2021-09-10 21:39:00,0.0,
2021-09-10 21:44:00,0.0,
2021-09-10 21:49:00,0.0,
2021-09-10 21:54:00,0.0,
2021-09-10 21:59:00,0.0,
2021-09-10 22:04:00,0.0,0.0017501340541497502
2021-09-10 22:09:00,0.0,
2021-09-10 22:14:00,0.0,
2021-09-10 22:19:00,0.0,
2021-09-10 22:24:00,0.0,
2021-09-10 22:29:00,0.0,
2021-09-10 22:34:00,0.0,
2021-09-10 22:39:00,0.0,
2021-09-10 22:44:00,0.0,
2021-09-10 22:49:00,0.0,
2021-09-10 22:54:00,0.0,
2021-09-10 22:59:00,0.0,
2021-09-10 23:04:00,0.0,0.00178888516020751
2021-09-10 23:09:00,0.0,
2021-09-10 23:14:00,0.0,
2021-09-10 23:19:00,0.0,
2021-09-10 23:24:00,0.0,
2021-09-10 23:29:00,0.0,
2021-09-10 23:34:00,0.0,
2021-09-10 23:39:00,0.0,
2021-09-10 23:44:00,0.0,
2021-09-10 23:49:00,0.0,
2021-09-10 23:54:00,0.0,
2021-09-10 23:59:00,0.0,
