dateP,P_mm,Q_m3s
2021-09-13 02:49:00,0.5,
2021-09-13 02:54:00,0.0,
2021-09-13 02:59:00,0.0,
2021-09-13 03:04:00,0.0,0.001567209739518
2021-09-13 03:09:00,0.0,
2021-09-13 03:14:00,0.0,
2021-09-13 03:19:00,0.0,
2021-09-13 03:24:00,0.0,
2021-09-13 03:29:00,0.0,
2021-09-13 03:34:00,0.0,
2021-09-13 03:39:00,0.0,
2021-09-13 03:44:00,0.0,
2021-09-13 03:49:00,0.0,
2021-09-13 03:54:00,0.0,
2021-09-13 03:59:00,0.0,
2021-09-13 04:04:00,0.0,0.001567209739518
2021-09-13 04:09:00,0.0,
2021-09-13 04:14:00,0.0,
2021-09-13 04:19:00,0.0,
2021-09-13 04:24:00,0.0,
2021-09-13 04:29:00,0.0,
2021-09-13 04:34:00,0.0,
2021-09-13 04:39:00,0.0,
2021-09-13 04:44:00,0.0,
2021-09-13 04:49:00,0.0,
2021-09-13 04:54:00,0.0,
2021-09-13 04:59:00,0.0,
2021-09-13 05:04:00,0.0,0.001567209739518
2021-09-13 05:09:00,0.0,
2021-09-13 05:14:00,0.0,
2021-09-13 05:19:00,0.0,
2021-09-13 05:24:00,0.0,
2021-09-13 05:29:00,0.0,
2021-09-13 05:34:00,0.0,
2021-09-13 05:39:00,0.0,
2021-09-13 05:44:00,0.0,
2021-09-13 05:49:00,0.0,
2021-09-13 05:54:00,0.0,
2021-09-13 05:59:00,0.0,
2021-09-13 06:04:00,0.0,0.001567209739518
2021-09-13 06:09:00,0.0,
2021-09-13 06:14:00,0.0,
2021-09-13 06:19:00,0.0,
2021-09-13 06:24:00,0.0,
2021-09-13 06:29:00,0.0,0.00149898728001682
2021-09-13 06:34:00,0.0,
2021-09-13 06:39:00,0.0,
2021-09-13 06:44:00,0.0,
2021-09-13 06:49:00,0.0,
2021-09-13 06:54:00,0.0,
2021-09-13 06:59:00,0.0,
2021-09-13 07:04:00,0.0,0.0015327508818649002
2021-09-13 07:09:00,0.0,
2021-09-13 07:14:00,0.0,
2021-09-13 07:19:00,0.0,
2021-09-13 07:24:00,0.0,
2021-09-13 07:29:00,0.0,
2021-09-13 07:34:00,0.0,
2021-09-13 07:39:00,0.0,
2021-09-13 07:44:00,0.0,
2021-09-13 07:49:00,0.0,
2021-09-13 07:54:00,0.0,
2021-09-13 07:59:00,0.0,
2021-09-13 08:04:00,0.0,0.0015327508818649002
2021-09-13 08:09:00,0.0,
2021-09-13 08:14:00,0.0,
2021-09-13 08:19:00,0.0,
2021-09-13 08:24:00,0.0,
2021-09-13 08:29:00,0.0,
2021-09-13 08:34:00,0.0,
2021-09-13 08:39:00,0.0,
2021-09-13 08:44:00,0.0,
2021-09-13 08:49:00,0.0,
2021-09-13 08:54:00,0.0,
2021-09-13 08:59:00,0.0,
2021-09-13 09:04:00,0.0,0.001567209739518
2021-09-13 09:09:00,0.0,
2021-09-13 09:14:00,0.0,
2021-09-13 09:19:00,0.0,
2021-09-13 09:24:00,0.0,
2021-09-13 09:29:00,0.0,
2021-09-13 09:34:00,0.0,
2021-09-13 09:39:00,0.0,
2021-09-13 09:44:00,0.0,
2021-09-13 09:49:00,0.0,
2021-09-13 09:54:00,0.0,
2021-09-13 09:59:00,0.0,
2021-09-13 10:04:00,0.0,0.001567209739518
2021-09-13 10:09:00,0.0,
2021-09-13 10:14:00,0.0,
2021-09-13 10:19:00,0.0,0.0014659131857083301
2021-09-13 10:24:00,0.0,0.001567209739518
2021-09-13 10:29:00,0.0,
2021-09-13 10:34:00,0.0,
2021-09-13 10:39:00,0.0,0.00149898728001682
2021-09-13 10:44:00,0.0,0.001567209739518
2021-09-13 10:49:00,0.0,
2021-09-13 10:54:00,0.0,0.00149898728001682
2021-09-13 10:59:00,0.0,
2021-09-13 11:04:00,0.0,0.001567209739518
2021-09-13 11:09:00,0.0,
2021-09-13 11:14:00,0.0,0.00143352285067395
2021-09-13 11:19:00,0.0,0.0015327508818649002
2021-09-13 11:24:00,0.0,
2021-09-13 11:29:00,0.0,0.00143352285067395
2021-09-13 11:34:00,0.0,0.0015327508818649002
2021-09-13 11:39:00,0.0,0.00160236960124158
2021-09-13 11:44:00,0.0,0.0015327508818649002
2021-09-13 11:49:00,0.0,
2021-09-13 11:54:00,0.0,
2021-09-13 11:59:00,0.0,0.0016382362153011
2021-09-13 12:04:00,0.0,0.0014659131857083301
2021-09-13 12:09:00,0.0,
2021-09-13 12:14:00,0.0,0.001567209739518
2021-09-13 12:19:00,0.0,0.00143352285067395
2021-09-13 12:24:00,0.0,0.00149898728001682
2021-09-13 12:29:00,0.0,0.0016748153299619899
2021-09-13 12:34:00,0.0,0.001567209739518
2021-09-13 12:39:00,0.0,0.00143352285067395
2021-09-13 12:44:00,0.0,0.00160236960124158
2021-09-13 12:49:00,0.0,0.0015327508818649002
2021-09-13 12:54:00,0.0,
2021-09-13 12:59:00,0.0,
2021-09-13 13:04:00,0.0,0.00149898728001682
2021-09-13 13:09:00,0.0,0.00143352285067395
2021-09-13 13:14:00,0.0,0.00149898728001682
2021-09-13 13:19:00,0.0,
2021-09-13 13:24:00,0.0,
2021-09-13 13:29:00,0.0,
2021-09-13 13:34:00,0.0,
2021-09-13 13:39:00,0.0,
2021-09-13 13:44:00,0.0,
2021-09-13 13:49:00,0.0,
2021-09-13 13:54:00,0.0,
2021-09-13 13:59:00,0.0,
2021-09-13 14:04:00,0.0,0.00149898728001682
2021-09-13 14:09:00,0.0,
2021-09-13 14:14:00,0.0,0.00143352285067395
2021-09-13 14:19:00,0.0,0.001567209739518
2021-09-13 14:24:00,0.0,0.00149898728001682
2021-09-13 14:29:00,0.0,0.001567209739518
2021-09-13 14:34:00,0.0,0.00149898728001682
2021-09-13 14:39:00,0.0,
2021-09-13 14:44:00,0.0,
2021-09-13 14:49:00,0.0,
