date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-12-02 18:46:00;0.0;0.0;0.0
2022-12-02 18:48:00;0.0;0.0;0.0
2022-12-02 18:50:00;0.0;0.0;0.0
2022-12-02 18:52:00;0.0;0.0;0.0
2022-12-02 18:54:00;0.0;0.0;0.0
2022-12-02 18:56:00;0.0;0.0;0.0
2022-12-02 18:58:00;0.0;0.0;0.0
2022-12-02 19:00:00;0.0;0.0;0.0
2022-12-02 19:02:00;0.0;0.0;0.0
2022-12-02 19:04:00;0.0;0.0;0.0
2022-12-02 19:06:00;0.0;0.0;0.0
2022-12-02 19:08:00;0.0;0.0;0.0
2022-12-02 19:10:00;0.0;0.0;0.0
2022-12-02 19:12:00;0.0;0.0;0.0
2022-12-02 19:14:00;0.0;0.0;0.0
2022-12-02 19:16:00;0.0;0.0;0.0
2022-12-02 19:18:00;0.0;0.0;0.0
2022-12-02 19:20:00;0.0;0.0;0.0
2022-12-02 19:22:00;0.0;0.0;0.0
2022-12-02 19:24:00;0.0;0.0;0.0
2022-12-02 19:26:00;0.0;0.0;0.0
2022-12-02 19:28:00;0.0;0.0;0.0
2022-12-02 19:30:00;0.0;0.0;0.0
2022-12-02 19:32:00;0.0;0.0;0.0
2022-12-02 19:34:00;0.0;0.0;0.0
2022-12-02 19:36:00;0.0;0.0;0.0
2022-12-02 19:38:00;0.0;0.0;0.0
2022-12-02 19:40:00;0.0;0.0;0.0
2022-12-02 19:42:00;0.0;0.0;0.0
2022-12-02 19:44:00;0.0;0.0;0.0
2022-12-02 19:46:00;0.25;0.0;0.0
2022-12-02 19:48:00;0.0;0.0;0.0
2022-12-02 19:50:00;0.0;0.0;0.0
2022-12-02 19:52:00;0.0;0.0;0.0
2022-12-02 19:54:00;0.0;0.0;0.0
2022-12-02 19:56:00;0.0;0.0;0.0
2022-12-02 19:58:00;0.0;0.0;0.0
2022-12-02 20:00:00;0.0;0.0;0.0
2022-12-02 20:02:00;0.25;0.0;0.0
2022-12-02 20:04:00;0.0;0.0;0.0
2022-12-02 20:06:00;0.0;0.0;0.0
2022-12-02 20:08:00;0.0;0.0;0.0
2022-12-02 20:10:00;0.0;0.0;0.0
2022-12-02 20:12:00;0.0;0.0;0.0
2022-12-02 20:14:00;0.0;0.0;6.0
2022-12-02 20:16:00;0.0;0.0;6.6
2022-12-02 20:18:00;0.25;0.0;8.4
2022-12-02 20:20:00;0.0;0.0;16.8
2022-12-02 20:22:00;0.0;0.0;34.2
2022-12-02 20:24:00;0.0;0.0;44.4
2022-12-02 20:26:00;0.25;0.0;21.6
2022-12-02 20:28:00;0.0;0.0;67.2
2022-12-02 20:30:00;0.25;0.0;105.8
2022-12-02 20:32:00;0.0;0.0;195.4
2022-12-02 20:34:00;0.25;0.0;265.3
2022-12-02 20:36:00;0.0;0.0;288.9
2022-12-02 20:38:00;0.0;0.0;260.9
2022-12-02 20:40:00;0.0;0.0;197.2
2022-12-02 20:42:00;0.0;0.0;137.5
2022-12-02 20:44:00;0.0;0.0;103.2
2022-12-02 20:46:00;0.25;0.0;80.2
2022-12-02 20:48:00;0.0;0.0;4.8
2022-12-02 20:50:00;0.0;0.0;12.6
2022-12-02 20:52:00;0.0;0.0;26.4
2022-12-02 20:54:00;0.0;0.0;45.6
2022-12-02 20:56:00;0.25;0.0;57.6
2022-12-02 20:58:00;0.0;0.0;76.2
