date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-11-08 23:32:00;0.0;0.0;0.0
2022-11-08 23:34:00;0.0;0.0;0.0
2022-11-08 23:36:00;0.0;0.0;0.0
2022-11-08 23:38:00;0.0;0.0;0.0
2022-11-08 23:40:00;0.0;0.0;0.0
2022-11-08 23:42:00;0.0;0.0;0.0
2022-11-08 23:44:00;0.0;0.0;0.0
2022-11-08 23:46:00;0.0;0.0;0.0
2022-11-08 23:48:00;0.0;0.0;0.0
2022-11-08 23:50:00;0.0;0.0;0.0
2022-11-08 23:52:00;0.0;0.0;0.0
2022-11-08 23:54:00;0.0;0.0;0.0
2022-11-08 23:56:00;0.0;0.0;0.0
2022-11-08 23:58:00;0.0;0.0;0.0
2022-11-09 00:00:00;0.0;0.0;0.0
2022-11-09 00:02:00;0.0;0.0;0.0
2022-11-09 00:04:00;0.0;0.0;0.0
2022-11-09 00:06:00;0.0;0.0;0.0
2022-11-09 00:08:00;0.0;0.0;0.0
2022-11-09 00:10:00;0.0;0.0;0.0
2022-11-09 00:12:00;0.0;0.0;0.0
2022-11-09 00:14:00;0.0;0.0;0.0
2022-11-09 00:16:00;0.0;0.0;0.0
2022-11-09 00:18:00;0.0;0.0;0.0
2022-11-09 00:20:00;0.0;0.0;0.0
2022-11-09 00:22:00;0.0;0.0;0.0
2022-11-09 00:24:00;0.0;0.0;0.0
2022-11-09 00:26:00;0.0;0.0;0.0
2022-11-09 00:28:00;0.0;0.0;0.0
2022-11-09 00:30:00;0.0;0.0;0.0
2022-11-09 00:32:00;0.25;0.0;0.0
2022-11-09 00:34:00;0.0;0.0;0.0
2022-11-09 00:36:00;0.0;0.0;0.0
2022-11-09 00:38:00;0.0;0.0;0.0
2022-11-09 00:40:00;0.0;0.0;0.0
2022-11-09 00:42:00;0.25;0.0;0.0
2022-11-09 00:44:00;0.0;0.0;0.0
2022-11-09 00:46:00;0.0;0.0;0.0
2022-11-09 00:48:00;0.0;0.0;0.0
2022-11-09 00:50:00;0.25;0.0;0.0
2022-11-09 00:52:00;0.0;0.0;0.0
2022-11-09 00:54:00;0.25;0.0;55.2
2022-11-09 00:56:00;0.0;0.0;167.4
2022-11-09 00:58:00;0.25;0.0;175.5
2022-11-09 01:00:00;0.25;0.0;182.2
2022-11-09 01:02:00;0.0;0.0;294.1
2022-11-09 01:04:00;0.25;0.0;346.8
2022-11-09 01:06:00;0.25;0.0;351.7
2022-11-09 01:08:00;0.25;0.0;352.8
2022-11-09 01:10:00;0.0;1.2;390.0
2022-11-09 01:12:00;0.25;10.8;376.0
2022-11-09 01:14:00;0.0;15.6;358.0
2022-11-09 01:16:00;0.25;16.8;333.9
2022-11-09 01:18:00;0.0;16.8;257.8
2022-11-09 01:20:00;0.0;14.4;201.5
2022-11-09 01:22:00;0.0;12.6;160.9
2022-11-09 01:24:00;0.25;10.8;130.8
2022-11-09 01:26:00;0.0;10.2;107.6
2022-11-09 01:28:00;0.0;8.4;85.3
2022-11-09 01:30:00;0.0;7.8;70.95
2022-11-09 01:32:00;0.0;7.2;60.0
2022-11-09 01:34:00;0.0;6.0;69.35
2022-11-09 01:36:00;0.25;5.4;86.9
2022-11-09 01:38:00;0.25;5.4;148.1
2022-11-09 01:40:00;0.0;5.4;209.3
2022-11-09 01:42:00;0.25;4.8;265.2
2022-11-09 01:44:00;0.0;4.8;295.2
2022-11-09 01:46:00;0.25;6.0;308.1
2022-11-09 01:48:00;0.25;7.8;317.4
2022-11-09 01:50:00;0.0;12.6;325.2
2022-11-09 01:52:00;0.5;17.4;352.1
2022-11-09 01:54:00;0.25;23.4;438.7
2022-11-09 01:56:00;0.25;33.0;543.5
2022-11-09 01:58:00;0.25;42.0;571.8
2022-11-09 02:00:00;0.0;49.2;521.0
2022-11-09 02:02:00;0.25;52.2;438.5
2022-11-09 02:04:00;0.0;51.6;347.4
2022-11-09 02:06:00;0.25;49.2;294.5
2022-11-09 02:08:00;0.25;49.2;294.7
2022-11-09 02:10:00;0.25;51.6;358.4
2022-11-09 02:12:00;0.25;57.0;388.5
2022-11-09 02:14:00;0.0;62.4;400.6
2022-11-09 02:16:00;0.25;66.6;411.4
2022-11-09 02:18:00;0.25;72.6;406.9
2022-11-09 02:20:00;0.0;77.4;362.1
2022-11-09 02:22:00;0.0;81.0;304.9
2022-11-09 02:24:00;0.25;82.8;242.9
2022-11-09 02:26:00;0.0;83.4;156.1
2022-11-09 02:28:00;0.0;86.4;85.3
2022-11-09 02:30:00;0.0;88.2;41.0
2022-11-09 02:32:00;0.25;93.6;21.5
2022-11-09 02:34:00;0.25;104.0;64.2
2022-11-09 02:36:00;0.0;107.7;142.3
2022-11-09 02:38:00;0.25;110.9;175.6
2022-11-09 02:40:00;0.0;115.3;184.9
2022-11-09 02:42:00;0.25;117.8;182.9
2022-11-09 02:44:00;0.0;122.8;158.2
2022-11-09 02:46:00;0.25;130.1;176.1
2022-11-09 02:48:00;0.25;136.3;214.1
2022-11-09 02:50:00;0.0;141.6;229.0
2022-11-09 02:52:00;0.25;145.4;198.1
2022-11-09 02:54:00;0.0;148.6;124.1
2022-11-09 02:56:00;0.0;151.2;62.7
2022-11-09 02:58:00;0.0;155.4;34.6
2022-11-09 03:00:00;0.25;157.4;15.0
2022-11-09 03:02:00;0.0;160.2;3.1
2022-11-09 03:04:00;0.0;163.6;0.0
2022-11-09 03:06:00;0.0;164.6;0.0
2022-11-09 03:08:00;0.25;163.3;0.0
2022-11-09 03:10:00;0.0;163.0;0.0
2022-11-09 03:12:00;0.0;161.3;0.0
2022-11-09 03:14:00;0.25;161.7;1.3
2022-11-09 03:16:00;0.0;161.7;0.0
2022-11-09 03:18:00;0.0;161.2;0.0
2022-11-09 03:20:00;0.0;161.4;0.0
2022-11-09 03:22:00;0.0;161.2;0.0
2022-11-09 03:24:00;0.0;161.5;0.0
2022-11-09 03:26:00;0.0;160.3;0.0
2022-11-09 03:28:00;0.0;159.3;0.0
2022-11-09 03:30:00;0.25;158.4;0.0
2022-11-09 03:32:00;0.0;156.4;0.0
2022-11-09 03:34:00;0.0;154.5;0.0
2022-11-09 03:36:00;0.0;152.1;0.0
2022-11-09 03:38:00;0.25;152.0;0.0
2022-11-09 03:40:00;0.0;150.2;0.0
2022-11-09 03:42:00;0.0;149.1;0.0
2022-11-09 03:44:00;0.0;148.9;0.0
2022-11-09 03:46:00;0.25;149.1;0.0
2022-11-09 03:48:00;0.0;149.9;0.0
2022-11-09 03:50:00;0.0;150.7;0.0
2022-11-09 03:52:00;0.0;150.2;0.0
2022-11-09 03:54:00;0.0;150.2;0.0
2022-11-09 03:56:00;0.0;151.1;0.0
2022-11-09 03:58:00;0.0;151.5;0.0
2022-11-09 04:00:00;0.0;151.2;0.0
2022-11-09 04:02:00;0.25;150.3;0.0
2022-11-09 04:04:00;0.0;149.7;0.0
2022-11-09 04:06:00;0.0;148.3;0.0
2022-11-09 04:08:00;0.0;146.8;0.0
2022-11-09 04:10:00;0.0;144.6;0.0
2022-11-09 04:12:00;0.25;144.0;0.0
2022-11-09 04:14:00;0.0;143.3;0.0
2022-11-09 04:16:00;0.0;142.8;0.0
2022-11-09 04:18:00;0.0;141.6;0.0
2022-11-09 04:20:00;0.0;140.4;0.0
2022-11-09 04:22:00;0.0;139.8;0.0
2022-11-09 04:24:00;0.25;139.5;0.0
2022-11-09 04:26:00;0.0;140.2;0.0
2022-11-09 04:28:00;0.0;138.9;0.0
2022-11-09 04:30:00;0.0;139.0;0.0
2022-11-09 04:32:00;0.0;138.8;0.0
2022-11-09 04:34:00;0.0;137.8;0.0
2022-11-09 04:36:00;0.0;136.6;0.0
2022-11-09 04:38:00;0.0;136.4;0.0
2022-11-09 04:40:00;0.25;135.3;0.0
2022-11-09 04:42:00;0.0;134.9;0.0
2022-11-09 04:44:00;0.0;133.6;0.0
2022-11-09 04:46:00;0.0;131.9;0.0
2022-11-09 04:48:00;0.0;130.5;0.0
2022-11-09 04:50:00;0.0;131.2;0.0
2022-11-09 04:52:00;0.0;130.1;0.0
2022-11-09 04:54:00;0.25;129.8;0.0
2022-11-09 04:56:00;0.0;129.0;0.0
2022-11-09 04:58:00;0.0;128.6;0.0
2022-11-09 05:00:00;0.0;128.5;0.0
2022-11-09 05:02:00;0.0;127.8;0.0
2022-11-09 05:04:00;0.25;127.1;0.0
2022-11-09 05:06:00;0.0;126.8;0.0
2022-11-09 05:08:00;0.0;126.6;0.0
2022-11-09 05:10:00;0.0;126.0;0.0
2022-11-09 05:12:00;0.0;126.3;0.0
2022-11-09 05:14:00;0.0;126.1;0.0
2022-11-09 05:16:00;0.0;125.5;0.0
2022-11-09 05:18:00;0.0;124.8;0.0
2022-11-09 05:20:00;0.0;123.6;0.0
2022-11-09 05:22:00;0.0;122.2;0.0
2022-11-09 05:24:00;0.0;121.2;0.0
2022-11-09 05:26:00;0.0;118.1;0.0
2022-11-09 05:28:00;0.0;117.5;0.0
2022-11-09 05:30:00;0.0;115.0;0.0
2022-11-09 05:32:00;0.0;113.1;0.0
2022-11-09 05:34:00;0.0;110.9;0.0
2022-11-09 05:36:00;0.0;109.6;0.0
2022-11-09 05:38:00;0.0;107.1;0.0
2022-11-09 05:40:00;0.0;105.3;0.0
2022-11-09 05:42:00;0.25;103.2;0.0
2022-11-09 05:44:00;0.0;101.8;0.0
2022-11-09 05:46:00;0.0;97.0;0.0
2022-11-09 05:48:00;0.0;95.2;0.0
2022-11-09 05:50:00;0.25;93.55;0.0
2022-11-09 05:52:00;0.0;92.6;0.0
2022-11-09 05:54:00;0.0;90.9;0.0
2022-11-09 05:56:00;0.0;905.0;0.0
2022-11-09 05:58:00;0.0;89.95;0.0
2022-11-09 06:00:00;0.0;89.6;0.0
2022-11-09 06:02:00;0.25;89.25;0.0
2022-11-09 06:04:00;0.0;89.7;0.0
2022-11-09 06:06:00;0.0;89.3;0.0
2022-11-09 06:08:00;0.0;89.95;0.0
2022-11-09 06:10:00;0.0;90.4;0.0
2022-11-09 06:12:00;0.0;90.4;0.0
2022-11-09 06:14:00;0.25;91.4;0.0
2022-11-09 06:16:00;0.0;91.9;0.0
2022-11-09 06:18:00;0.0;92.4;1.2
2022-11-09 06:20:00;0.0;92.5;24.4
2022-11-09 06:22:00;0.0;93.2;13.7
2022-11-09 06:24:00;0.25;94.3;0.0
2022-11-09 06:26:00;0.0;94.9;0.0
2022-11-09 06:28:00;0.0;95.65;0.0
2022-11-09 06:30:00;0.0;95.25;0.0
2022-11-09 06:32:00;0.0;95.1;0.0
2022-11-09 06:34:00;0.0;94.6;0.0
2022-11-09 06:36:00;0.0;93.1;0.0
2022-11-09 06:38:00;0.0;91.8;0.0
2022-11-09 06:40:00;0.0;90.5;0.0
