date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-05-31 13:28:00;0.0;0.0;0.0
2022-05-31 13:30:00;0.0;0.0;0.0
2022-05-31 13:32:00;0.0;0.0;0.0
2022-05-31 13:34:00;0.0;0.0;0.0
2022-05-31 13:36:00;0.0;0.0;0.0
2022-05-31 13:38:00;0.0;0.0;0.0
2022-05-31 13:40:00;0.0;0.0;0.0
2022-05-31 13:42:00;0.0;0.0;0.0
2022-05-31 13:44:00;0.0;0.0;0.0
2022-05-31 13:46:00;0.0;0.0;0.0
2022-05-31 13:48:00;0.0;0.0;0.0
2022-05-31 13:50:00;0.0;0.0;0.0
2022-05-31 13:52:00;0.0;0.0;0.0
2022-05-31 13:54:00;0.0;0.0;0.0
2022-05-31 13:56:00;0.0;0.0;0.0
2022-05-31 13:58:00;0.0;0.0;0.0
2022-05-31 14:00:00;0.0;0.0;0.0
2022-05-31 14:02:00;0.0;0.0;0.0
2022-05-31 14:04:00;0.0;0.0;0.0
2022-05-31 14:06:00;0.0;0.0;0.0
2022-05-31 14:08:00;0.0;0.0;0.0
2022-05-31 14:10:00;0.0;0.0;0.0
2022-05-31 14:12:00;0.0;0.0;0.0
2022-05-31 14:14:00;0.0;0.0;0.0
2022-05-31 14:16:00;0.0;0.0;0.0
2022-05-31 14:18:00;0.0;0.0;0.0
2022-05-31 14:20:00;0.0;0.0;0.0
2022-05-31 14:22:00;0.0;0.0;0.0
2022-05-31 14:24:00;0.0;0.0;0.0
2022-05-31 14:26:00;0.0;0.0;0.0
2022-05-31 14:28:00;0.25;0.0;0.0
2022-05-31 14:30:00;0.0;0.0;0.0
2022-05-31 14:32:00;0.0;0.0;0.0
2022-05-31 14:34:00;0.0;0.0;0.0
2022-05-31 14:36:00;0.25;0.0;0.0
2022-05-31 14:38:00;0.0;0.0;0.0
2022-05-31 14:40:00;0.0;0.0;0.0
2022-05-31 14:42:00;0.0;0.0;0.0
2022-05-31 14:44:00;0.0;0.0;0.0
2022-05-31 14:46:00;0.25;0.0;23.4
2022-05-31 14:48:00;0.0;0.0;27.0
2022-05-31 14:50:00;0.0;0.0;25.8
2022-05-31 14:52:00;0.25;0.0;24.6
2022-05-31 14:54:00;0.0;0.0;23.4
2022-05-31 14:56:00;0.0;0.0;23.4
2022-05-31 14:58:00;0.0;0.0;110.0
2022-05-31 15:00:00;0.0;0.0;104.6
2022-05-31 15:02:00;0.25;0.0;22.8
2022-05-31 15:04:00;0.0;0.0;23.4
2022-05-31 15:06:00;0.0;0.0;22.2
2022-05-31 15:08:00;0.0;0.0;22.8
2022-05-31 15:10:00;0.0;0.0;22.2
2022-05-31 15:12:00;0.0;0.0;22.8
2022-05-31 15:14:00;0.0;0.0;22.2
2022-05-31 15:16:00;0.0;0.0;22.8
2022-05-31 15:18:00;0.0;0.0;19.8
2022-05-31 15:20:00;0.0;0.0;17.4
2022-05-31 15:22:00;0.0;0.0;15.0
2022-05-31 15:24:00;0.0;0.0;12.0
2022-05-31 15:26:00;0.0;0.0;10.2
2022-05-31 15:28:00;0.0;0.0;7.8
2022-05-31 15:30:00;0.0;0.0;6.6
2022-05-31 15:32:00;0.0;0.0;6.0
2022-05-31 15:34:00;0.0;0.0;4.8
2022-05-31 15:36:00;0.0;0.0;4.2
2022-05-31 15:38:00;0.0;0.0;3.0
2022-05-31 15:40:00;0.0;0.0;3.0
2022-05-31 15:42:00;0.0;0.0;2.4
2022-05-31 15:44:00;0.0;0.0;1.8
2022-05-31 15:46:00;0.0;0.0;1.2
2022-05-31 15:48:00;0.0;0.0;1.2
2022-05-31 15:50:00;0.0;0.0;1.2
2022-05-31 15:52:00;0.0;0.0;1.2
2022-05-31 15:54:00;0.0;0.0;0.6
2022-05-31 15:56:00;0.0;0.0;0.6
2022-05-31 15:58:00;0.0;0.0;0.6
2022-05-31 16:00:00;0.0;0.0;0.6
2022-05-31 16:02:00;0.0;0.0;0.6
2022-05-31 16:04:00;0.0;0.0;0.6
2022-05-31 16:06:00;0.0;0.0;0.6
2022-05-31 16:08:00;0.0;0.0;0.6
2022-05-31 16:10:00;0.0;0.0;0.6
2022-05-31 16:12:00;0.0;0.0;0.0
2022-05-31 16:14:00;0.0;0.0;0.6
2022-05-31 16:16:00;0.0;0.0;0.0
2022-05-31 16:18:00;0.0;0.0;0.6
2022-05-31 16:20:00;0.0;0.0;0.0
2022-05-31 16:22:00;0.0;0.0;0.6
2022-05-31 16:24:00;0.0;0.0;0.0
2022-05-31 16:26:00;0.0;0.0;0.0
2022-05-31 16:28:00;0.0;0.0;0.6
2022-05-31 16:30:00;0.0;0.0;0.0
2022-05-31 16:32:00;0.0;0.0;0.0
2022-05-31 16:34:00;0.0;0.0;0.6
2022-05-31 16:36:00;0.0;0.0;0.0
2022-05-31 16:38:00;0.0;0.0;0.0
2022-05-31 16:40:00;0.0;0.0;0.0
2022-05-31 16:42:00;0.0;0.0;0.0
2022-05-31 16:44:00;0.0;0.0;0.0
2022-05-31 16:46:00;0.0;0.0;0.6
2022-05-31 16:48:00;0.0;0.0;0.0
2022-05-31 16:50:00;0.0;0.0;0.0
2022-05-31 16:52:00;0.0;0.0;0.0
