date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-09-02 16:26:00;0.0;0.0;0.0
2022-09-02 16:28:00;0.0;0.0;0.0
2022-09-02 16:30:00;0.0;0.0;0.0
2022-09-02 16:32:00;0.0;0.0;0.0
2022-09-02 16:34:00;0.0;0.0;0.0
2022-09-02 16:36:00;0.0;0.0;0.0
2022-09-02 16:38:00;0.0;0.0;0.0
2022-09-02 16:40:00;0.0;0.0;0.0
2022-09-02 16:42:00;0.0;0.0;0.0
2022-09-02 16:44:00;0.0;0.0;0.0
2022-09-02 16:46:00;0.0;0.0;0.0
2022-09-02 16:48:00;0.0;0.0;0.0
2022-09-02 16:50:00;0.0;0.0;0.0
2022-09-02 16:52:00;0.0;0.0;0.0
2022-09-02 16:54:00;0.0;0.0;0.0
2022-09-02 16:56:00;0.0;0.0;0.0
2022-09-02 16:58:00;0.0;0.0;0.0
2022-09-02 17:00:00;0.0;0.0;0.0
2022-09-02 17:02:00;0.0;0.0;0.0
2022-09-02 17:04:00;0.0;0.0;0.0
2022-09-02 17:06:00;0.0;0.0;0.0
2022-09-02 17:08:00;0.0;0.0;0.0
2022-09-02 17:10:00;0.0;0.0;0.0
2022-09-02 17:12:00;0.0;0.0;0.0
2022-09-02 17:14:00;0.0;0.0;0.0
2022-09-02 17:16:00;0.0;0.0;0.0
2022-09-02 17:18:00;0.0;0.0;0.0
2022-09-02 17:20:00;0.0;0.0;0.0
2022-09-02 17:22:00;0.0;0.0;0.0
2022-09-02 17:24:00;0.0;0.0;0.0
2022-09-02 17:26:00;0.25;0.0;0.0
2022-09-02 17:28:00;0.25;0.0;0.0
2022-09-02 17:30:00;0.75;0.0;0.0
2022-09-02 17:32:00;0.0;0.0;199.5
2022-09-02 17:34:00;0.25;0.0;528.7
2022-09-02 17:36:00;0.25;0.0;528.5
2022-09-02 17:38:00;0.5;0.0;493.3
2022-09-02 17:40:00;0.0;0.0;512.3
2022-09-02 17:42:00;0.0;0.0;520.2
2022-09-02 17:44:00;0.0;0.0;471.1
2022-09-02 17:46:00;0.0;1.8;387.6
2022-09-02 17:48:00;0.0;4.2;247.3
2022-09-02 17:50:00;0.0;4.2;152.8
2022-09-02 17:52:00;0.0;4.2;105.6
2022-09-02 17:54:00;0.0;3.0;74.65
2022-09-02 17:56:00;0.0;3.0;54.6
2022-09-02 17:58:00;0.0;3.0;43.2
2022-09-02 18:00:00;0.0;2.4;33.0
2022-09-02 18:02:00;0.0;2.4;26.4
2022-09-02 18:04:00;0.0;1.8;18.0
2022-09-02 18:06:00;0.0;2.4;12.6
2022-09-02 18:08:00;0.0;1.8;9.0
2022-09-02 18:10:00;0.0;1.8;7.2
2022-09-02 18:12:00;0.0;1.8;6.0
2022-09-02 18:14:00;0.0;1.8;3.6
2022-09-02 18:16:00;0.0;1.8;3.0
2022-09-02 18:18:00;0.0;1.8;1.8
2022-09-02 18:20:00;0.0;1.2;1.2
2022-09-02 18:22:00;0.0;1.8;0.0
2022-09-02 18:24:00;0.0;1.8;0.0
2022-09-02 18:26:00;0.0;1.2;0.0
2022-09-02 18:28:00;0.0;1.2;0.0
2022-09-02 18:30:00;0.0;1.8;0.0
2022-09-02 18:32:00;0.0;1.2;0.0
2022-09-02 18:34:00;0.0;1.2;0.0
2022-09-02 18:36:00;0.0;1.8;0.0
2022-09-02 18:38:00;0.0;1.2;0.0
2022-09-02 18:40:00;0.0;1.2;0.0
2022-09-02 18:42:00;0.0;1.2;0.0
2022-09-02 18:44:00;0.0;1.2;0.0
2022-09-02 18:46:00;0.0;1.8;0.0
2022-09-02 18:48:00;0.0;1.2;0.0
2022-09-02 18:50:00;0.0;1.2;0.0
2022-09-02 18:52:00;0.0;1.2;0.0
2022-09-02 18:54:00;0.0;1.2;0.0
