date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-07-22 18:44:00;0.0;0.0;0.0
2022-07-22 18:46:00;0.0;0.0;0.0
2022-07-22 18:48:00;0.0;0.0;0.0
2022-07-22 18:50:00;0.0;0.0;0.0
2022-07-22 18:52:00;0.0;0.0;0.0
2022-07-22 18:54:00;0.0;0.0;0.0
2022-07-22 18:56:00;0.0;0.0;0.0
2022-07-22 18:58:00;0.0;0.0;0.0
2022-07-22 19:00:00;0.0;0.0;0.0
2022-07-22 19:02:00;0.0;0.0;0.0
2022-07-22 19:04:00;0.0;0.0;0.0
2022-07-22 19:06:00;0.0;0.0;0.0
2022-07-22 19:08:00;0.0;0.0;0.0
2022-07-22 19:10:00;0.0;0.0;0.0
2022-07-22 19:12:00;0.0;0.0;0.0
2022-07-22 19:14:00;0.0;0.0;0.0
2022-07-22 19:16:00;0.0;0.0;0.0
2022-07-22 19:18:00;0.0;0.0;0.0
2022-07-22 19:20:00;0.0;0.0;0.0
2022-07-22 19:22:00;0.0;0.0;0.0
2022-07-22 19:24:00;0.0;0.0;0.0
2022-07-22 19:26:00;0.0;0.0;0.0
2022-07-22 19:28:00;0.0;0.0;0.0
2022-07-22 19:30:00;0.0;0.0;0.0
2022-07-22 19:32:00;0.0;0.0;0.0
2022-07-22 19:34:00;0.0;0.0;0.0
2022-07-22 19:36:00;0.0;0.0;0.0
2022-07-22 19:38:00;0.0;0.0;0.0
2022-07-22 19:40:00;0.0;0.0;0.0
2022-07-22 19:42:00;0.0;0.0;0.0
2022-07-22 19:44:00;0.25;0.0;0.0
2022-07-22 19:46:00;0.5;0.0;0.0
2022-07-22 19:48:00;0.0;0.0;27.6
2022-07-22 19:50:00;0.0;0.0;155.3
2022-07-22 19:52:00;0.0;0.0;139.7
2022-07-22 19:54:00;0.0;0.0;74.495
2022-07-22 19:56:00;0.0;0.0;46.8
2022-07-22 19:58:00;0.0;0.0;29.4
2022-07-22 20:00:00;0.0;0.0;19.2
2022-07-22 20:02:00;0.0;0.0;12.0
2022-07-22 20:04:00;0.0;0.0;7.8
2022-07-22 20:06:00;0.0;0.0;4.8
2022-07-22 20:08:00;0.0;0.0;3.0
2022-07-22 20:10:00;0.0;0.0;2.4
2022-07-22 20:12:00;0.0;0.0;1.2
2022-07-22 20:14:00;0.0;0.0;0.6
2022-07-22 20:16:00;0.0;0.0;0.6
2022-07-22 20:18:00;0.0;0.0;0.6
2022-07-22 20:20:00;0.0;0.0;0.0
2022-07-22 20:22:00;0.0;0.0;0.6
2022-07-22 20:24:00;0.0;0.0;0.0
2022-07-22 20:26:00;0.0;0.0;0.6
2022-07-22 20:28:00;0.0;0.0;0.6
2022-07-22 20:30:00;0.0;0.0;0.0
2022-07-22 20:32:00;0.0;0.0;0.6
2022-07-22 20:34:00;0.0;0.0;0.0
2022-07-22 20:36:00;0.0;0.0;0.0
2022-07-22 20:38:00;0.0;0.0;0.6
2022-07-22 20:40:00;0.0;0.0;0.0
2022-07-22 20:42:00;0.0;0.0;0.0
2022-07-22 20:44:00;0.0;0.0;0.6
2022-07-22 20:46:00;0.0;0.0;0.0
2022-07-22 20:48:00;0.0;0.0;0.0
2022-07-22 20:50:00;0.0;0.0;0.0
2022-07-22 20:52:00;0.0;0.0;0.0
2022-07-22 20:54:00;0.0;0.0;0.6
2022-07-22 20:56:00;0.0;0.0;0.0
2022-07-22 20:58:00;0.0;0.0;0.0
2022-07-22 21:00:00;0.0;0.0;0.0
2022-07-22 21:02:00;0.0;0.0;0.0
2022-07-22 21:04:00;0.0;0.0;0.0
2022-07-22 21:06:00;0.0;0.0;0.0
2022-07-22 21:08:00;0.0;0.0;0.0
2022-07-22 21:10:00;0.0;0.0;0.0
2022-07-22 21:12:00;0.0;0.0;0.0
