date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-02-21 03:12:00;0.0;0.0;0.0
2022-02-21 03:14:00;0.0;0.0;0.0
2022-02-21 03:16:00;0.0;0.0;0.0
2022-02-21 03:18:00;0.0;0.0;0.0
2022-02-21 03:20:00;0.0;0.0;0.0
2022-02-21 03:22:00;0.0;0.0;0.0
2022-02-21 03:24:00;0.0;0.0;0.0
2022-02-21 03:26:00;0.0;0.0;0.0
2022-02-21 03:28:00;0.0;0.0;0.0
2022-02-21 03:30:00;0.0;0.0;0.0
2022-02-21 03:32:00;0.0;0.0;0.0
2022-02-21 03:34:00;0.0;0.0;0.0
2022-02-21 03:36:00;0.0;0.0;0.0
2022-02-21 03:38:00;0.0;0.0;0.0
2022-02-21 03:40:00;0.0;0.0;0.0
2022-02-21 03:42:00;0.0;0.0;0.0
2022-02-21 03:44:00;0.0;0.0;0.0
2022-02-21 03:46:00;0.0;0.0;0.0
2022-02-21 03:48:00;0.0;0.0;0.0
2022-02-21 03:50:00;0.0;0.0;0.0
2022-02-21 03:52:00;0.0;0.0;0.0
2022-02-21 03:54:00;0.0;0.0;0.0
2022-02-21 03:56:00;0.0;0.0;0.0
2022-02-21 03:58:00;0.0;0.0;0.0
2022-02-21 04:00:00;0.0;0.0;0.0
2022-02-21 04:02:00;0.0;0.0;0.0
2022-02-21 04:04:00;0.0;0.0;0.0
2022-02-21 04:06:00;0.0;0.0;0.0
2022-02-21 04:08:00;0.0;0.0;0.0
2022-02-21 04:10:00;0.0;0.0;0.0
2022-02-21 04:12:00;0.25;0.0;0.0
2022-02-21 04:14:00;0.0;0.0;0.0
2022-02-21 04:16:00;0.0;0.0;0.0
2022-02-21 04:18:00;0.0;0.0;0.0
2022-02-21 04:20:00;0.0;0.0;0.0
2022-02-21 04:22:00;0.0;0.0;0.0
2022-02-21 04:24:00;0.0;0.0;0.0
2022-02-21 04:26:00;0.0;0.0;0.0
2022-02-21 04:28:00;0.0;0.0;0.0
2022-02-21 04:30:00;0.0;0.0;0.0
2022-02-21 04:32:00;0.0;0.0;0.0
2022-02-21 04:34:00;0.0;0.0;0.0
2022-02-21 04:36:00;0.0;0.0;0.0
2022-02-21 04:38:00;0.0;0.0;0.0
2022-02-21 04:40:00;0.0;0.0;0.0
2022-02-21 04:42:00;0.0;0.0;0.0
2022-02-21 04:44:00;0.0;0.0;0.0
2022-02-21 04:46:00;0.0;0.0;0.0
2022-02-21 04:48:00;0.0;0.0;0.0
2022-02-21 04:50:00;0.0;0.0;0.0
2022-02-21 04:52:00;0.0;0.0;0.0
2022-02-21 04:54:00;0.0;0.0;0.0
2022-02-21 04:56:00;0.0;0.0;0.0
2022-02-21 04:58:00;0.0;0.0;0.0
2022-02-21 05:00:00;0.0;0.0;0.0
2022-02-21 05:02:00;0.25;0.0;0.0
2022-02-21 05:04:00;0.0;0.0;0.0
2022-02-21 05:06:00;0.25;0.0;0.0
2022-02-21 05:08:00;0.25;0.0;0.0
2022-02-21 05:10:00;0.0;0.0;10.2
2022-02-21 05:12:00;0.25;0.0;157.0
2022-02-21 05:14:00;0.0;0.0;199.0
2022-02-21 05:16:00;0.0;0.0;211.1
2022-02-21 05:18:00;0.25;0.0;211.0
2022-02-21 05:20:00;0.0;0.0;204.2
2022-02-21 05:22:00;0.0;0.0;196.2
2022-02-21 05:24:00;0.25;0.0;189.9
2022-02-21 05:26:00;0.0;0.0;186.3
2022-02-21 05:28:00;0.0;0.0;186.4
2022-02-21 05:30:00;0.0;0.0;180.1
2022-02-21 05:32:00;0.25;0.0;167.2
2022-02-21 05:34:00;0.0;0.0;147.3
2022-02-21 05:36:00;0.0;0.0;127.2
2022-02-21 05:38:00;0.0;0.0;114.1
2022-02-21 05:40:00;0.0;0.0;104.4
2022-02-21 05:42:00;0.0;0.0;91.0
2022-02-21 05:44:00;0.0;0.0;22.2
2022-02-21 05:46:00;0.0;0.0;21.0
