dateQ;dateP;P_mm;Q_ls_filled;Q_ls;year
2021-03-07 01:39:00;2021-03-07 01:39:00;0.5;21.1161045207443;21.1161045207443;2021
2021-03-07 01:44:00;2021-03-07 01:44:00;0.5;21.9727312630994;21.9727312630994;2021
2021-03-07 01:49:00;2021-03-07 01:49:00;0.0;21.918545844083475;;2021
2021-03-07 01:54:00;2021-03-07 01:54:00;0.0;21.864360425067552;;2021
2021-03-07 01:59:00;2021-03-07 01:59:00;0.5;21.810175006051622;;2021
2021-03-07 02:04:00;2021-03-07 02:04:00;0.0;21.7559895870357;21.7559895870357;2021
2021-03-07 02:09:00;2021-03-07 02:09:00;0.0;21.9735931488133;;2021
2021-03-07 02:14:00;2021-03-07 02:14:00;0.0;22.1911967105909;22.1911967105909;2021
2021-03-07 02:19:00;2021-03-07 02:19:00;0.5;22.23540703818418;;2021
2021-03-07 02:24:00;2021-03-07 02:24:00;0.0;22.27961736577746;;2021
2021-03-07 02:29:00;2021-03-07 02:29:00;0.0;22.323827693370745;;2021
2021-03-07 02:34:00;2021-03-07 02:34:00;0.0;22.368038020964025;;2021
2021-03-07 02:39:00;2021-03-07 02:39:00;0.0;22.4122483485573;;2021
2021-03-07 02:44:00;2021-03-07 02:44:00;0.0;22.45645867615058;;2021
2021-03-07 02:49:00;2021-03-07 02:49:00;0.5;22.50066900374386;;2021
2021-03-07 02:54:00;2021-03-07 02:54:00;0.0;22.54487933133714;;2021
2021-03-07 02:59:00;2021-03-07 02:59:23;0.5;22.58908965893042;;2021
2021-03-07 03:04:00;2021-03-07 03:04:00;0.0;22.6332999865237;22.6332999865237;2021
2021-03-07 03:09:00;2021-03-07 03:09:00;0.0;22.97134491966075;;2021
2021-03-07 03:14:00;2021-03-07 03:14:00;0.0;23.3093898527978;23.3093898527978;2021
2021-03-07 03:19:00;2021-03-07 03:19:00;0.0;22.6332999865237;22.6332999865237;2021
2021-03-07 03:24:00;2021-03-07 03:24:00;0.0;22.76851795977852;;2021
2021-03-07 03:29:00;2021-03-07 03:29:00;0.0;22.90373593303334;;2021
2021-03-07 03:34:00;2021-03-07 03:34:00;0.0;23.03895390628816;;2021
2021-03-07 03:39:00;2021-03-07 03:39:00;0.0;23.17417187954298;;2021
2021-03-07 03:44:00;2021-03-07 03:44:00;0.0;23.3093898527978;23.3093898527978;2021
2021-03-07 03:49:00;2021-03-07 03:49:00;0.0;22.8569383482985;22.8569383482985;2021
2021-03-07 03:54:00;2021-03-07 03:54:00;0.0;23.16087317986833;;2021
2021-03-07 03:59:00;2021-03-07 03:59:00;0.0;23.46480801143817;;2021
2021-03-07 04:04:00;2021-03-07 04:04:00;0.0;23.768742843008;23.768742843008;2021
2021-03-07 04:09:00;2021-03-07 04:09:00;0.0;23.3093898527978;23.3093898527978;2021
2021-03-07 04:14:00;2021-03-07 04:14:00;0.0;23.08316410054815;;2021
2021-03-07 04:19:00;2021-03-07 04:19:00;0.0;22.8569383482985;22.8569383482985;2021
2021-03-07 04:24:00;2021-03-07 04:24:00;0.0;23.3093898527978;23.3093898527978;2021
2021-03-07 04:29:00;2021-03-07 04:29:00;0.0;23.3093898527978;;2021
2021-03-07 04:34:00;2021-03-07 04:34:00;0.0;23.3093898527978;;2021
2021-03-07 04:39:00;2021-03-07 04:39:00;0.0;23.3093898527978;;2021
2021-03-07 04:44:00;2021-03-07 04:44:00;0.0;23.3093898527978;;2021
2021-03-07 04:49:00;2021-03-07 04:49:00;0.0;23.3093898527978;;2021
2021-03-07 04:54:00;2021-03-07 04:54:00;0.0;23.3093898527978;;2021
2021-03-07 04:59:00;2021-03-07 04:59:00;0.0;23.3093898527978;;2021
2021-03-07 05:04:00;2021-03-07 05:04:00;0.0;23.3093898527978;23.3093898527978;2021
2021-03-07 05:09:00;2021-03-07 05:09:00;0.0;22.8569383482985;22.8569383482985;2021
2021-03-07 05:14:00;2021-03-07 05:14:00;0.0;23.084026741817567;;2021
2021-03-07 05:19:00;2021-03-07 05:19:32;0.5;23.31111513533663;;2021
2021-03-07 05:24:00;2021-03-07 05:24:00;0.0;23.5382035288557;23.5382035288557;2021
2021-03-07 05:29:00;2021-03-07 05:29:00;0.0;23.386236201959665;;2021
2021-03-07 05:34:00;2021-03-07 05:34:00;0.0;23.234268875063638;;2021
2021-03-07 05:39:00;2021-03-07 05:39:00;0.0;23.0823015481676;23.0823015481676;2021
2021-03-07 05:44:00;2021-03-07 05:44:00;0.0;23.5382035288557;23.5382035288557;2021
2021-03-07 05:49:00;2021-03-07 05:49:00;0.0;23.5382035288557;;2021
2021-03-07 05:54:00;2021-03-07 05:54:00;0.0;23.5382035288557;;2021
2021-03-07 05:59:00;2021-03-07 05:59:29;0.5;23.5382035288557;;2021
2021-03-07 06:04:00;2021-03-07 06:04:00;0.0;23.5382035288557;23.5382035288557;2021
2021-03-07 06:09:00;2021-03-07 06:09:00;0.0;23.653904662122123;;2021
2021-03-07 06:14:00;2021-03-07 06:14:00;0.0;23.76960579538855;;2021
2021-03-07 06:19:00;2021-03-07 06:19:00;0.0;23.885306928654977;;2021
2021-03-07 06:24:00;2021-03-07 06:24:00;0.0;24.0010080619214;24.0010080619214;2021
2021-03-07 06:29:00;2021-03-07 06:29:00;0.5;24.118435366615525;;2021
2021-03-07 06:34:00;2021-03-07 06:34:00;0.0;24.23586267130965;;2021
2021-03-07 06:39:00;2021-03-07 06:39:00;0.5;24.353289976003776;;2021
2021-03-07 06:44:00;2021-03-07 06:44:00;0.0;24.4707172806979;24.4707172806979;2021
2021-03-07 06:49:00;2021-03-07 06:49:00;0.0;24.0010080619214;24.0010080619214;2021
2021-03-07 06:54:00;2021-03-07 06:54:00;0.0;24.4707172806979;24.4707172806979;2021
2021-03-07 06:59:00;2021-03-07 06:59:00;0.5;24.5894395472962;;2021
2021-03-07 07:04:00;2021-03-07 07:04:00;0.0;24.7081618138945;24.7081618138945;2021
2021-03-07 07:09:00;2021-03-07 07:09:00;0.0;24.828179375730222;;2021
2021-03-07 07:14:00;2021-03-07 07:14:00;0.0;24.94819693756595;;2021
2021-03-07 07:19:00;2021-03-07 07:19:00;0.5;25.06821449940168;;2021
2021-03-07 07:24:00;2021-03-07 07:24:00;0.0;25.1882320612374;25.1882320612374;2021
