dateQ;dateP;P_mm;Q_ls_filled;Q_ls;year
2021-01-12 12:44:00;2021-01-12 12:44:00;0.5;12.6079604518047;;2021
2021-01-12 12:49:00;2021-01-12 12:49:00;0.0;12.6079604518047;;2021
2021-01-12 12:54:00;2021-01-12 12:54:00;0.0;12.6079604518047;;2021
2021-01-12 12:59:00;2021-01-12 12:59:00;0.0;12.6079604518047;;2021
2021-01-12 13:04:00;2021-01-12 13:04:00;0.0;12.6079604518047;12.6079604518047;2021
2021-01-12 13:09:00;2021-01-12 13:09:00;0.0;12.637616896855738;;2021
2021-01-12 13:14:00;2021-01-12 13:14:00;0.0;12.667273341906771;;2021
2021-01-12 13:19:00;2021-01-12 13:19:00;0.0;12.69692978695781;;2021
2021-01-12 13:24:00;2021-01-12 13:24:00;0.0;12.726586232008843;;2021
2021-01-12 13:29:00;2021-01-12 13:29:00;0.0;12.756242677059882;;2021
2021-01-12 13:34:00;2021-01-12 13:34:00;0.0;12.785899122110918;;2021
2021-01-12 13:39:00;2021-01-12 13:39:00;0.0;12.815555567161956;;2021
2021-01-12 13:44:00;2021-01-12 13:44:00;0.0;12.84521201221299;;2021
2021-01-12 13:49:00;2021-01-12 13:49:00;0.0;12.874868457264029;;2021
2021-01-12 13:54:00;2021-01-12 13:54:00;0.0;12.904524902315062;;2021
2021-01-12 13:59:00;2021-01-12 13:59:00;0.0;12.9341813473661;12.9341813473661;2021
2021-01-12 14:04:00;2021-01-12 14:04:00;0.0;12.6079604518047;12.6079604518047;2021
2021-01-12 14:09:00;2021-01-12 14:09:00;0.0;12.9341813473661;12.9341813473661;2021
2021-01-12 14:14:00;2021-01-12 14:14:00;0.0;12.771770129724732;;2021
2021-01-12 14:19:00;2021-01-12 14:19:00;0.0;12.609358912083367;;2021
2021-01-12 14:24:00;2021-01-12 14:24:00;0.0;12.446947694442;12.446947694442;2021
2021-01-12 14:29:00;2021-01-12 14:29:00;0.0;12.69056452090405;;2021
2021-01-12 14:34:00;2021-01-12 14:34:00;0.0;12.9341813473661;12.9341813473661;2021
2021-01-12 14:39:00;2021-01-12 14:39:00;0.0;12.6079604518047;12.6079604518047;2021
2021-01-12 14:44:00;2021-01-12 14:44:00;0.0;12.57575790033216;;2021
2021-01-12 14:49:00;2021-01-12 14:49:00;0.0;12.54355534885962;;2021
2021-01-12 14:54:00;2021-01-12 14:54:00;0.0;12.51135279738708;;2021
2021-01-12 14:59:00;2021-01-12 14:59:00;0.0;12.47915024591454;;2021
2021-01-12 15:04:00;2021-01-12 15:04:00;0.0;12.446947694442;12.446947694442;2021
2021-01-12 15:09:00;2021-01-12 15:09:00;0.0;12.7703697533576;12.7703697533576;2021
2021-01-12 15:14:00;2021-01-12 15:14:00;0.0;12.662562400385736;;2021
2021-01-12 15:19:00;2021-01-12 15:19:00;0.0;12.554755047413868;;2021
2021-01-12 15:24:00;2021-01-12 15:24:00;0.0;12.446947694442;12.446947694442;2021
2021-01-12 15:29:00;2021-01-12 15:29:00;0.0;12.554755047413868;;2021
2021-01-12 15:34:00;2021-01-12 15:34:00;0.0;12.662562400385736;;2021
2021-01-12 15:39:00;2021-01-12 15:39:00;0.0;12.7703697533576;12.7703697533576;2021
2021-01-12 15:44:00;2021-01-12 15:44:00;0.0;12.6895142386287;;2021
2021-01-12 15:49:00;2021-01-12 15:49:00;0.0;12.6086587238998;;2021
2021-01-12 15:54:00;2021-01-12 15:54:00;0.0;12.527803209170902;;2021
2021-01-12 15:59:00;2021-01-12 15:59:00;0.0;12.446947694442;12.446947694442;2021
2021-01-12 16:04:00;2021-01-12 16:04:00;0.0;12.6079604518047;12.6079604518047;2021
2021-01-12 16:09:00;2021-01-12 16:09:00;0.0;12.501082212204468;;2021
2021-01-12 16:14:00;2021-01-12 16:14:00;0.0;12.394203972604233;;2021
2021-01-12 16:19:00;2021-01-12 16:19:00;0.0;12.287325733004;12.287325733004;2021
2021-01-12 16:24:00;2021-01-12 16:24:00;0.0;12.4483404064552;;2021
2021-01-12 16:29:00;2021-01-12 16:29:00;0.0;12.6093550799064;;2021
2021-01-12 16:34:00;2021-01-12 16:34:00;0.0;12.7703697533576;12.7703697533576;2021
2021-01-12 16:39:00;2021-01-12 16:39:00;0.0;12.446947694442;12.446947694442;2021
2021-01-12 16:44:00;2021-01-12 16:44:00;0.0;12.51163210622512;;2021
2021-01-12 16:49:00;2021-01-12 16:49:00;0.0;12.57631651800824;;2021
2021-01-12 16:54:00;2021-01-12 16:54:00;0.0;12.64100092979136;;2021
2021-01-12 16:59:00;2021-01-12 16:59:00;0.0;12.70568534157448;;2021
2021-01-12 17:04:00;2021-01-12 17:04:00;0.0;12.7703697533576;12.7703697533576;2021
2021-01-12 17:09:00;2021-01-12 17:09:00;0.0;12.662562400385736;;2021
