dateP;dateQ;P_mm;Q_ls
2021-12-01 15:59:00;2021-12-01 15:59:00;0.0;39.7706325863065
2021-12-01 16:04:00;2021-12-01 16:04:00;0.0;39.7706325863065
2021-12-01 16:09:00;2021-12-01 16:09:00;0.0;
2021-12-01 16:14:00;2021-12-01 16:14:00;0.0;
2021-12-01 16:19:06;2021-12-01 16:19:00;0.5;39.1136904533438
2021-12-01 16:24:00;2021-12-01 16:24:00;0.0;39.7706325863065
2021-12-01 16:29:00;2021-12-01 16:29:00;0.0;
2021-12-01 16:34:00;2021-12-01 16:34:00;0.0;39.1136904533438
2021-12-01 16:39:00;2021-12-01 16:39:00;0.0;39.7706325863065
2021-12-01 16:44:00;2021-12-01 16:44:00;0.0;
2021-12-01 16:49:00;2021-12-01 16:49:00;0.0;
2021-12-01 16:54:00;2021-12-01 16:54:00;0.0;
2021-12-01 16:59:00;2021-12-01 16:59:00;0.0;39.1136904533438
2021-12-01 17:04:00;2021-12-01 17:04:00;0.0;38.7878303773371
2021-12-01 17:09:00;2021-12-01 17:09:00;0.0;
2021-12-01 17:14:00;2021-12-01 17:14:00;0.0;
2021-12-01 17:19:00;2021-12-01 17:19:00;0.0;
2021-12-01 17:24:00;2021-12-01 17:24:00;0.0;
2021-12-01 17:29:00;2021-12-01 17:29:00;0.0;
2021-12-01 17:34:00;2021-12-01 17:34:00;0.0;
2021-12-01 17:39:00;2021-12-01 17:39:00;0.0;
2021-12-01 17:44:00;2021-12-01 17:44:00;0.0;
2021-12-01 17:49:00;2021-12-01 17:49:00;0.0;38.1413308729399
2021-12-01 17:54:00;2021-12-01 17:54:00;0.0;37.1846292353843
2021-12-01 17:59:00;2021-12-01 17:59:00;0.0;
2021-12-01 18:04:00;2021-12-01 18:04:00;0.0;37.820690911216
2021-12-01 18:09:00;2021-12-01 18:09:00;0.0;
2021-12-01 18:14:00;2021-12-01 18:14:00;0.0;36.8692069879432
2021-12-01 18:19:00;2021-12-01 18:19:00;0.0;
2021-12-01 18:24:00;2021-12-01 18:24:00;0.0;
2021-12-01 18:29:00;2021-12-01 18:29:00;0.0;
2021-12-01 18:34:00;2021-12-01 18:34:00;0.0;
2021-12-01 18:39:00;2021-12-01 18:39:00;0.0;
2021-12-01 18:44:00;2021-12-01 18:44:00;0.0;
2021-12-01 18:49:00;2021-12-01 18:49:00;0.0;35.9333714075187
2021-12-01 18:54:00;2021-12-01 18:54:00;0.0;
2021-12-01 18:59:00;2021-12-01 18:59:00;0.0;36.555523445263
2021-12-01 19:04:00;2021-12-01 19:04:00;0.0;35.6249023791214
2021-12-01 19:09:00;2021-12-01 19:09:00;0.0;
2021-12-01 19:14:00;2021-12-01 19:14:00;0.0;35.0131769699428
2021-12-01 19:19:00;2021-12-01 19:19:00;0.0;35.6249023791214
2021-12-01 19:24:00;2021-12-01 19:24:00;0.0;
2021-12-01 19:29:00;2021-12-01 19:29:00;0.0;35.0131769699428
