dateP;dateQ;P_mm;Q_ls
2021-07-30 01:44:00;2021-07-30 01:44:00;0.0;5.1244587213
2021-07-30 01:49:00;2021-07-30 01:49:00;0.0;
2021-07-30 01:54:00;2021-07-30 01:54:00;0.0;4.95211180956827
2021-07-30 01:59:00;2021-07-30 01:59:00;0.0;
2021-07-30 02:04:00;2021-07-30 02:04:00;0.0;4.86749283303517
2021-07-30 02:09:00;2021-07-30 02:09:00;0.0;
2021-07-30 02:14:00;2021-07-30 02:14:00;0.0;
2021-07-30 02:19:00;2021-07-30 02:19:00;0.0;
2021-07-30 02:24:00;2021-07-30 02:24:00;0.0;
2021-07-30 02:29:00;2021-07-30 02:29:00;0.0;
2021-07-30 02:34:00;2021-07-30 02:34:00;0.0;
2021-07-30 02:39:00;2021-07-30 02:39:00;0.0;
2021-07-30 02:44:00;2021-07-30 02:44:00;0.0;
2021-07-30 02:49:00;2021-07-30 02:49:00;0.0;
2021-07-30 02:54:00;2021-07-30 02:54:00;0.0;
2021-07-30 02:59:00;2021-07-30 02:59:00;0.0;4.70133509730725
2021-07-30 03:04:00;2021-07-30 03:04:00;0.0;4.70133509730725
2021-07-30 03:09:00;2021-07-30 03:09:00;0.0;
2021-07-30 03:14:00;2021-07-30 03:14:00;0.0;
2021-07-30 03:19:00;2021-07-30 03:19:00;0.0;
2021-07-30 03:24:00;2021-07-30 03:24:00;0.0;
2021-07-30 03:29:00;2021-07-30 03:29:00;0.0;
2021-07-30 03:34:00;2021-07-30 03:34:00;0.0;
2021-07-30 03:39:00;2021-07-30 03:39:00;0.0;
2021-07-30 03:44:00;2021-07-30 03:44:00;0.0;
2021-07-30 03:49:00;2021-07-30 03:49:00;0.5;
2021-07-30 03:54:24;2021-07-30 03:54:00;0.5;
2021-07-30 03:59:00;2021-07-30 03:59:00;0.0;
2021-07-30 04:04:00;2021-07-30 04:04:00;0.0;4.95211180956827
2021-07-30 04:09:00;2021-07-30 04:09:00;0.0;5.1244587213
