date;P_mm;Q_inf_LH;Q_ruiss_LH
2023-01-13 01:20:00;0.0;0.0;0.0
2023-01-13 01:22:00;0.0;0.0;0.0
2023-01-13 01:24:00;0.0;0.0;0.0
2023-01-13 01:26:00;0.0;0.0;0.0
2023-01-13 01:28:00;0.0;0.0;0.0
2023-01-13 01:30:00;0.0;0.0;0.0
2023-01-13 01:32:00;0.0;0.0;0.0
2023-01-13 01:34:00;0.0;0.0;0.0
2023-01-13 01:36:00;0.0;0.0;0.0
2023-01-13 01:38:00;0.0;0.0;0.0
2023-01-13 01:40:00;0.0;0.0;0.0
2023-01-13 01:42:00;0.0;0.0;0.0
2023-01-13 01:44:00;0.0;0.0;0.0
2023-01-13 01:46:00;0.0;0.0;0.0
2023-01-13 01:48:00;0.0;0.0;0.0
2023-01-13 01:50:00;0.0;0.0;0.0
2023-01-13 01:52:00;0.0;0.0;0.0
2023-01-13 01:54:00;0.0;0.0;0.0
2023-01-13 01:56:00;0.0;0.0;0.0
2023-01-13 01:58:00;0.0;0.0;0.0
2023-01-13 02:00:00;0.0;0.0;0.0
2023-01-13 02:02:00;0.0;0.0;0.0
2023-01-13 02:04:00;0.0;0.0;0.0
2023-01-13 02:06:00;0.0;0.0;0.0
2023-01-13 02:08:00;0.0;0.0;0.0
2023-01-13 02:10:00;0.0;0.0;0.0
2023-01-13 02:12:00;0.0;0.0;0.0
2023-01-13 02:14:00;0.0;0.0;0.0
2023-01-13 02:16:00;0.0;0.0;0.0
2023-01-13 02:18:00;0.0;0.0;0.0
2023-01-13 02:20:00;0.249;0.0;0.0
2023-01-13 02:22:00;0.0;0.0;0.0
2023-01-13 02:24:00;0.0;0.0;0.0
2023-01-13 02:26:00;0.0;0.0;0.0
2023-01-13 02:28:00;0.0;0.0;0.0
2023-01-13 02:30:00;0.249;0.0;0.0
2023-01-13 02:32:00;0.0;0.0;0.0
2023-01-13 02:34:00;0.0;0.0;0.0
2023-01-13 02:36:00;0.0;0.0;0.0
2023-01-13 02:38:00;0.0;0.0;0.0
2023-01-13 02:40:00;0.0;0.0;0.0
2023-01-13 02:42:00;0.0;0.0;0.0
2023-01-13 02:44:00;0.0;0.0;0.0
2023-01-13 02:46:00;0.0;0.0;0.0
2023-01-13 02:48:00;0.0;0.0;0.0
2023-01-13 02:50:00;0.0;0.0;0.0
2023-01-13 02:52:00;0.249;0.0;0.0
2023-01-13 02:54:00;0.0;0.0;0.0
2023-01-13 02:56:00;0.0;0.0;0.6
2023-01-13 02:58:00;0.0;0.0;6.0
2023-01-13 03:00:00;0.0;0.0;7.2
2023-01-13 03:02:00;0.0;0.0;7.2
2023-01-13 03:04:00;0.0;0.0;7.2
2023-01-13 03:06:00;0.0;0.0;6.6
2023-01-13 03:08:00;0.0;0.0;6.0
2023-01-13 03:10:00;0.0;0.0;5.4
2023-01-13 03:12:00;0.0;0.0;4.8
2023-01-13 03:14:00;0.0;0.0;10.2
2023-01-13 03:16:00;0.0;0.0;12.0
2023-01-13 03:18:00;0.0;0.0;10.8
2023-01-13 03:20:00;0.0;0.0;10.2
2023-01-13 03:22:00;0.0;0.0;9.0
2023-01-13 03:24:00;0.0;0.0;8.4
2023-01-13 03:26:00;0.0;0.0;8.4
2023-01-13 03:28:00;0.0;0.0;7.8
2023-01-13 03:30:00;0.0;0.0;7.2
2023-01-13 03:32:00;0.0;0.0;6.6
2023-01-13 03:34:00;0.0;0.0;6.0
2023-01-13 03:36:00;0.0;0.0;4.8
2023-01-13 03:38:00;0.0;0.0;4.8
2023-01-13 03:40:00;0.0;0.0;3.0
2023-01-13 03:42:00;0.0;0.0;3.0
2023-01-13 03:44:00;0.249;0.0;3.0
2023-01-13 03:46:00;0.0;0.0;3.0
2023-01-13 03:48:00;0.0;0.0;2.4
2023-01-13 03:50:00;0.0;0.0;2.4
2023-01-13 03:52:00;0.0;0.0;1.8
2023-01-13 03:54:00;0.0;0.0;1.8
2023-01-13 03:56:00;0.0;0.0;1.8
2023-01-13 03:58:00;0.0;0.0;1.2
2023-01-13 04:00:00;0.0;0.0;1.2
2023-01-13 04:02:00;0.0;0.0;1.2
2023-01-13 04:04:00;0.0;0.0;0.6
2023-01-13 04:06:00;0.0;0.0;1.2
2023-01-13 04:08:00;0.0;0.0;0.6
2023-01-13 04:10:00;0.0;0.0;0.6
2023-01-13 04:12:00;0.0;0.0;0.6
2023-01-13 04:14:00;0.0;0.0;0.6
2023-01-13 04:16:00;0.0;0.0;0.6
2023-01-13 04:18:00;0.0;0.0;0.0
2023-01-13 04:20:00;0.0;0.0;0.6
2023-01-13 04:22:00;0.0;0.0;0.0
2023-01-13 04:24:00;0.0;0.0;0.6
2023-01-13 04:26:00;0.0;0.0;0.0
2023-01-13 04:28:00;0.0;0.0;0.0
2023-01-13 04:30:00;0.0;0.0;0.6
2023-01-13 04:32:00;0.0;0.0;0.0
2023-01-13 04:34:00;0.0;0.0;0.0
2023-01-13 04:36:00;0.0;0.0;0.0
2023-01-13 04:38:00;0.0;0.0;0.0
2023-01-13 04:40:00;0.0;0.0;0.6
2023-01-13 04:42:00;0.0;0.0;0.0
2023-01-13 04:44:00;0.0;0.0;0.0
2023-01-13 04:46:00;0.0;0.0;0.0
2023-01-13 04:48:00;0.0;0.0;0.0
2023-01-13 04:50:00;0.0;0.0;0.0
2023-01-13 04:52:00;0.0;0.0;0.0
2023-01-13 04:54:00;0.0;0.0;0.6
2023-01-13 04:56:00;0.0;0.0;0.0
