date;P_mm;Q_inf_LH;Q_ruiss_LH
2023-04-15 01:12:00;0.0;0.0;0.0
2023-04-15 01:14:00;0.0;0.0;0.0
2023-04-15 01:16:00;0.0;0.0;0.0
2023-04-15 01:18:00;0.0;0.0;0.0
2023-04-15 01:20:00;0.0;0.0;0.0
2023-04-15 01:22:00;0.0;0.0;0.0
2023-04-15 01:24:00;0.0;0.0;0.0
2023-04-15 01:26:00;0.0;0.0;0.0
2023-04-15 01:28:00;0.0;0.0;0.0
2023-04-15 01:30:00;0.0;0.0;0.0
2023-04-15 01:32:00;0.0;0.0;0.0
2023-04-15 01:34:00;0.0;0.0;0.0
2023-04-15 01:36:00;0.0;0.0;0.0
2023-04-15 01:38:00;0.0;0.0;0.0
2023-04-15 01:40:00;0.0;0.0;0.0
2023-04-15 01:42:00;0.0;0.0;0.0
2023-04-15 01:44:00;0.0;0.0;0.0
2023-04-15 01:46:00;0.0;0.0;0.0
2023-04-15 01:48:00;0.0;0.0;0.0
2023-04-15 01:50:00;0.0;0.0;0.0
2023-04-15 01:52:00;0.0;0.0;0.0
2023-04-15 01:54:00;0.0;0.0;0.0
2023-04-15 01:56:00;0.0;0.0;0.0
2023-04-15 01:58:00;0.0;0.0;0.0
2023-04-15 02:00:00;0.0;0.0;0.0
2023-04-15 02:02:00;0.0;0.0;0.0
2023-04-15 02:04:00;0.0;0.0;0.0
2023-04-15 02:06:00;0.0;0.0;0.0
2023-04-15 02:08:00;0.0;0.0;0.0
2023-04-15 02:10:00;0.0;0.0;0.0
2023-04-15 02:12:00;0.249;0.0;0.0
2023-04-15 02:14:00;0.0;0.0;0.0
2023-04-15 02:16:00;0.0;0.0;0.0
2023-04-15 02:18:00;0.249;0.0;0.0
2023-04-15 02:20:00;0.0;0.0;0.0
2023-04-15 02:22:00;0.0;0.0;0.0
2023-04-15 02:24:00;0.0;0.0;0.0
2023-04-15 02:26:00;0.0;0.0;0.0
2023-04-15 02:28:00;0.0;0.0;0.0
2023-04-15 02:30:00;0.0;0.0;0.0
2023-04-15 02:32:00;0.0;0.0;0.0
2023-04-15 02:34:00;0.0;0.0;0.0
2023-04-15 02:36:00;0.0;0.0;0.0
2023-04-15 02:38:00;0.249;0.0;0.0
2023-04-15 02:40:00;0.0;0.0;1.8
2023-04-15 02:42:00;0.0;0.0;13.8
2023-04-15 02:44:00;0.0;0.0;24.0
2023-04-15 02:46:00;0.0;0.0;33.0
2023-04-15 02:48:00;0.0;0.0;33.6
2023-04-15 02:50:00;0.0;0.0;31.8
2023-04-15 02:52:00;0.0;0.0;27.6
2023-04-15 02:54:00;0.0;0.0;25.2
2023-04-15 02:56:00;0.0;0.0;21.6
2023-04-15 02:58:00;0.0;0.0;19.2
2023-04-15 03:00:00;0.0;0.0;16.8
2023-04-15 03:02:00;0.0;0.0;15.0
2023-04-15 03:04:00;0.0;0.0;13.2
2023-04-15 03:06:00;0.0;0.0;10.2
2023-04-15 03:08:00;0.0;0.0;7.2
2023-04-15 03:10:00;0.249;0.0;6.6
2023-04-15 03:12:00;0.0;0.0;5.4
2023-04-15 03:14:00;0.0;0.0;4.8
2023-04-15 03:16:00;0.0;0.0;6.0
2023-04-15 03:18:00;0.249;0.0;9.0
2023-04-15 03:20:00;0.0;0.0;13.2
2023-04-15 03:22:00;0.0;0.0;13.8
2023-04-15 03:24:00;0.0;0.0;18.0
2023-04-15 03:26:00;0.0;0.0;25.2
2023-04-15 03:28:00;0.0;0.0;28.8
2023-04-15 03:30:00;0.0;0.0;29.4
2023-04-15 03:32:00;0.0;0.0;30.0
2023-04-15 03:34:00;0.249;0.0;30.6
2023-04-15 03:36:00;0.0;0.0;31.2
2023-04-15 03:38:00;0.0;0.0;31.2
2023-04-15 03:40:00;0.0;0.0;28.8
2023-04-15 03:42:00;0.0;0.0;25.2
2023-04-15 03:44:00;0.0;0.0;21.6
2023-04-15 03:46:00;0.0;0.0;19.2
2023-04-15 03:48:00;0.0;0.0;17.4
2023-04-15 03:50:00;0.0;0.0;15.6
2023-04-15 03:52:00;0.0;0.0;14.4
2023-04-15 03:54:00;0.0;0.0;13.2
2023-04-15 03:56:00;0.0;0.0;12.0
2023-04-15 03:58:00;0.0;0.0;12.6
2023-04-15 04:00:00;0.0;0.0;13.2
2023-04-15 04:02:00;0.249;0.0;13.2
2023-04-15 04:04:00;0.0;0.0;13.2
2023-04-15 04:06:00;0.0;0.0;13.2
2023-04-15 04:08:00;0.0;0.0;12.6
2023-04-15 04:10:00;0.0;0.0;12.0
2023-04-15 04:12:00;0.0;0.0;12.0
2023-04-15 04:14:00;0.0;0.0;10.8
2023-04-15 04:16:00;0.0;0.0;9.6
2023-04-15 04:18:00;0.0;0.0;8.4
2023-04-15 04:20:00;0.0;0.0;7.2
2023-04-15 04:22:00;0.0;0.0;6.0
2023-04-15 04:24:00;0.0;0.0;5.4
2023-04-15 04:26:00;0.0;0.0;3.6
2023-04-15 04:28:00;0.0;0.0;4.2
2023-04-15 04:30:00;0.0;0.0;3.6
2023-04-15 04:32:00;0.0;0.0;3.6
2023-04-15 04:34:00;0.0;0.0;1.8
2023-04-15 04:36:00;0.0;0.0;2.4
2023-04-15 04:38:00;0.0;0.0;1.2
2023-04-15 04:40:00;0.0;0.0;1.8
2023-04-15 04:42:00;0.0;0.0;1.2
2023-04-15 04:44:00;0.0;0.0;1.2
2023-04-15 04:46:00;0.0;0.0;0.6
2023-04-15 04:48:00;0.0;0.0;0.6
2023-04-15 04:50:00;0.0;0.0;1.2
2023-04-15 04:52:00;0.0;0.0;0.0
2023-04-15 04:54:00;0.0;0.0;0.6
2023-04-15 04:56:00;0.0;0.0;0.6
2023-04-15 04:58:00;0.0;0.0;0.6
2023-04-15 05:00:00;0.0;0.0;0.0
2023-04-15 05:02:00;0.0;0.0;0.6
2023-04-15 05:04:00;0.0;0.0;0.6
2023-04-15 05:06:00;0.0;0.0;0.0
2023-04-15 05:08:00;0.0;0.0;0.6
2023-04-15 05:10:00;0.0;0.0;0.6
2023-04-15 05:12:00;0.0;0.0;0.0
2023-04-15 05:14:00;0.0;0.0;0.0
2023-04-15 05:16:00;0.0;0.0;0.6
2023-04-15 05:18:00;0.0;0.0;0.0
2023-04-15 05:20:00;0.0;0.0;0.0
2023-04-15 05:22:00;0.0;0.0;0.0
2023-04-15 05:24:00;0.0;0.0;0.0
2023-04-15 05:26:00;0.0;0.0;0.0
2023-04-15 05:28:00;0.0;0.0;0.0
2023-04-15 05:30:00;0.0;0.0;0.6
2023-04-15 05:32:00;0.0;0.0;0.0
2023-04-15 05:34:00;0.0;0.0;0.0
2023-04-15 05:36:00;0.0;0.0;0.0
2023-04-15 05:38:00;0.0;0.0;0.0
2023-04-15 05:40:00;0.0;0.0;0.0
2023-04-15 05:42:00;0.0;0.0;0.6
2023-04-15 05:44:00;0.0;0.0;0.0
2023-04-15 05:46:00;0.0;0.0;0.0
2023-04-15 05:48:00;0.0;0.0;0.0
2023-04-15 05:50:00;0.0;0.0;0.0
