date;P_mm;Q_inf_LH;Q_ruiss_LH
2024-02-19 05:40:00;0.0;0.0;0.0
2024-02-19 05:42:00;0.0;0.0;0.0
2024-02-19 05:44:00;0.0;0.0;0.0
2024-02-19 05:46:00;0.0;0.0;0.0
2024-02-19 05:48:00;0.0;0.0;0.0
2024-02-19 05:50:00;0.0;0.0;0.0
2024-02-19 05:52:00;0.0;0.0;0.0
2024-02-19 05:54:00;0.0;0.0;0.0
2024-02-19 05:56:00;0.0;0.0;0.0
2024-02-19 05:58:00;0.0;0.0;0.0
2024-02-19 06:00:00;0.0;0.0;0.0
2024-02-19 06:02:00;0.0;0.0;0.0
2024-02-19 06:04:00;0.0;0.0;0.0
2024-02-19 06:06:00;0.0;0.0;0.0
2024-02-19 06:08:00;0.0;0.0;0.0
2024-02-19 06:10:00;0.0;0.0;0.0
2024-02-19 06:12:00;0.0;0.0;0.0
2024-02-19 06:14:00;0.0;0.0;0.0
2024-02-19 06:16:00;0.0;0.0;0.0
2024-02-19 06:18:00;0.0;0.0;0.0
2024-02-19 06:20:00;0.0;0.0;0.0
2024-02-19 06:22:00;0.0;0.0;0.0
2024-02-19 06:24:00;0.0;0.0;0.0
2024-02-19 06:26:00;0.0;0.0;0.0
2024-02-19 06:28:00;0.0;0.0;0.0
2024-02-19 06:30:00;0.0;0.0;0.0
2024-02-19 06:32:00;0.0;0.0;0.0
2024-02-19 06:34:00;0.0;0.0;0.0
2024-02-19 06:36:00;0.0;0.0;0.0
2024-02-19 06:38:00;0.0;0.0;0.0
2024-02-19 06:40:00;0.0;0.0;6.6
2024-02-19 06:42:00;0.0;0.0;627.4
2024-02-19 06:44:00;0.0;0.0;312.9
2024-02-19 06:46:00;0.0;0.0;118.7
2024-02-19 06:48:00;0.0;0.0;52.2
2024-02-19 06:50:00;0.0;0.0;29.4
2024-02-19 06:52:00;0.0;0.0;18.0
2024-02-19 06:54:00;0.0;0.0;12.6
2024-02-19 06:56:00;0.0;0.0;9.6
2024-02-19 06:58:00;0.0;0.0;6.6
2024-02-19 07:00:00;0.0;0.0;3.6
2024-02-19 07:02:00;0.0;0.0;2.4
2024-02-19 07:04:00;0.0;0.0;1.2
2024-02-19 07:06:00;0.0;0.0;1.2
2024-02-19 07:08:00;0.0;0.0;0.6
2024-02-19 07:10:00;0.0;0.0;0.6
2024-02-19 07:12:00;0.0;0.0;0.6
2024-02-19 07:14:00;0.0;0.0;0.6
2024-02-19 07:16:00;0.0;0.0;0.6
2024-02-19 07:18:00;0.0;0.0;0.0
2024-02-19 07:20:00;0.0;0.0;0.6
2024-02-19 07:22:00;0.0;0.0;0.0
2024-02-19 07:24:00;0.0;0.0;0.6
2024-02-19 07:26:00;0.0;0.0;0.0
2024-02-19 07:28:00;0.0;0.0;0.0
2024-02-19 07:30:00;0.0;0.0;0.6
2024-02-19 07:32:00;0.0;0.0;0.0
2024-02-19 07:34:00;0.0;0.0;0.0
2024-02-19 07:36:00;0.0;0.0;0.0
2024-02-19 07:38:00;0.0;0.0;0.6
2024-02-19 07:40:00;0.0;0.0;0.0
2024-02-19 07:42:00;0.0;0.0;0.0
2024-02-19 07:44:00;0.0;0.0;0.0
2024-02-19 07:46:00;0.0;0.0;0.0
2024-02-19 07:48:00;0.0;0.0;0.6
2024-02-19 07:50:00;0.0;0.0;0.0
2024-02-19 07:52:00;0.0;0.0;0.0
2024-02-19 07:54:00;0.0;0.0;0.0
2024-02-19 07:56:00;0.0;0.0;0.0
2024-02-19 07:58:00;0.0;0.0;0.0
2024-02-19 08:00:00;0.0;0.0;0.0
