date;P_mm;Q_inf_LH;Q_ruiss_LH
2024-12-13 17:00:00;0.0;0.0;0.0
2024-12-13 17:02:00;0.0;0.0;0.6
2024-12-13 17:04:00;0.0;0.0;0.0
2024-12-13 17:06:00;0.0;0.0;0.0
2024-12-13 17:08:00;0.0;0.0;0.0
2024-12-13 17:10:00;0.0;0.0;0.0
2024-12-13 17:12:00;0.0;0.0;0.6
2024-12-13 17:14:00;0.0;0.0;0.0
2024-12-13 17:16:00;0.0;0.0;0.0
2024-12-13 17:18:00;0.0;0.0;0.0
2024-12-13 17:20:00;0.0;0.0;0.0
2024-12-13 17:22:00;0.0;0.0;0.6
2024-12-13 17:24:00;0.0;0.0;0.0
2024-12-13 17:26:00;0.0;0.0;0.0
2024-12-13 17:28:00;0.0;0.0;0.0
2024-12-13 17:30:00;0.0;0.0;0.0
2024-12-13 17:32:00;0.0;0.0;0.0
2024-12-13 17:34:00;0.0;0.0;0.6
2024-12-13 17:36:00;0.0;0.0;0.0
2024-12-13 17:38:00;0.0;0.0;0.0
2024-12-13 17:40:00;0.0;0.0;0.0
2024-12-13 17:42:00;0.0;0.0;0.0
2024-12-13 17:44:00;0.0;0.0;0.6
2024-12-13 17:46:00;0.0;0.0;0.0
2024-12-13 17:48:00;0.0;0.0;0.0
2024-12-13 17:50:00;0.0;0.0;0.0
2024-12-13 17:52:00;0.0;0.0;0.0
2024-12-13 17:54:00;0.0;0.0;0.0
2024-12-13 17:56:00;0.0;0.0;0.0
2024-12-13 17:58:00;0.0;0.0;0.6
2024-12-13 18:00:00;0.249;0.0;0.0
2024-12-13 18:02:00;0.0;0.0;0.0
2024-12-13 18:04:00;0.0;0.0;0.0
2024-12-13 18:06:00;0.0;0.0;0.0
2024-12-13 18:08:00;0.0;0.0;0.0
2024-12-13 18:10:00;0.0;0.0;0.0
2024-12-13 18:12:00;0.249;0.0;0.6
2024-12-13 18:14:00;0.0;0.0;0.0
2024-12-13 18:16:00;0.0;0.0;0.0
2024-12-13 18:18:00;0.0;0.0;0.0
2024-12-13 18:20:00;0.0;0.0;2.4
2024-12-13 18:22:00;0.0;0.0;7.2
2024-12-13 18:24:00;0.0;0.0;7.8
2024-12-13 18:26:00;0.249;0.0;9.0
2024-12-13 18:28:00;0.0;0.0;9.6
2024-12-13 18:30:00;0.0;0.0;15.0
2024-12-13 18:32:00;0.0;0.0;21.6
2024-12-13 18:34:00;0.0;0.0;39.0
2024-12-13 18:36:00;0.249;0.0;45.0
2024-12-13 18:38:00;0.0;0.0;61.8
2024-12-13 18:40:00;0.0;0.0;85.2
2024-12-13 18:42:00;0.249;0.0;126.8
2024-12-13 18:44:00;0.0;0.0;156.6
2024-12-13 18:46:00;0.249;0.0;168.2
2024-12-13 18:48:00;0.0;0.0;166.5
2024-12-13 18:50:00;0.0;0.0;160.9
2024-12-13 18:52:00;0.249;0.0;173.7
2024-12-13 18:54:00;0.0;0.0;192.9
2024-12-13 18:56:00;0.0;0.0;191.6
2024-12-13 18:58:00;0.249;0.0;181.1
2024-12-13 19:00:00;0.0;0.0;160.9
2024-12-13 19:02:00;0.0;0.0;135.6
2024-12-13 19:04:00;0.0;0.0;117.1
2024-12-13 19:06:00;0.0;0.0;101.7
2024-12-13 19:08:00;0.0;0.0;70.8
2024-12-13 19:10:00;0.249;0.0;61.8
2024-12-13 19:12:00;0.0;0.0;52.8
2024-12-13 19:14:00;0.0;0.0;43.8
2024-12-13 19:16:00;0.0;0.0;37.8
2024-12-13 19:18:00;0.0;0.0;33.0
2024-12-13 19:20:00;0.0;0.0;30.6
2024-12-13 19:22:00;0.0;0.0;28.2
2024-12-13 19:24:00;0.0;0.0;25.8
2024-12-13 19:26:00;0.0;0.0;22.8
2024-12-13 19:28:00;0.249;0.0;22.2
2024-12-13 19:30:00;0.0;0.0;28.2
2024-12-13 19:32:00;0.0;0.0;40.2
2024-12-13 19:34:00;0.249;0.0;59.4
2024-12-13 19:36:00;0.0;1.2;90.6
2024-12-13 19:38:00;0.249;0.0;157.7
2024-12-13 19:40:00;0.0;1.2;171.4
2024-12-13 19:42:00;0.0;0.0;156.2
2024-12-13 19:44:00;0.0;1.2;129.7
2024-12-13 19:46:00;0.0;1.2;113.8
2024-12-13 19:48:00;0.249;1.2;105.1
2024-12-13 19:50:00;0.0;1.8;100.0
2024-12-13 19:52:00;0.0;1.8;94.3
2024-12-13 19:54:00;0.0;1.8;91.6
2024-12-13 19:56:00;0.0;2.4;66.0
2024-12-13 19:58:00;0.0;2.4;57.6
2024-12-13 20:00:00;0.0;3.0;46.2
2024-12-13 20:02:00;0.0;3.0;36.0
2024-12-13 20:04:00;0.0;3.6;26.4
2024-12-13 20:06:00;0.249;3.6;19.8
2024-12-13 20:08:00;0.0;4.2;15.0
2024-12-13 20:10:00;0.0;4.2;10.2
2024-12-13 20:12:00;0.0;4.2;7.8
2024-12-13 20:14:00;0.0;4.8;4.8
2024-12-13 20:16:00;0.0;5.4;2.4
2024-12-13 20:18:00;0.0;5.4;0.6
2024-12-13 20:20:00;0.0;7.2;0.0
2024-12-13 20:22:00;0.0;9.6;0.0
2024-12-13 20:24:00;0.0;11.4;0.0
2024-12-13 20:26:00;0.0;14.4;0.0
2024-12-13 20:28:00;0.0;15.6;0.0
2024-12-13 20:30:00;0.0;16.8;0.0
2024-12-13 20:32:00;0.0;18.0;0.0
2024-12-13 20:34:00;0.0;17.4;0.0
2024-12-13 20:36:00;0.0;18.6;0.0
2024-12-13 20:38:00;0.0;18.0;0.0
2024-12-13 20:40:00;0.0;18.0;0.0
2024-12-13 20:42:00;0.0;18.0;0.0
2024-12-13 20:44:00;0.0;18.0;0.0
2024-12-13 20:46:00;0.0;18.6;0.0
2024-12-13 20:48:00;0.0;18.6;0.0
2024-12-13 20:50:00;0.0;18.6;0.0
2024-12-13 20:52:00;0.0;19.2;0.0
2024-12-13 20:54:00;0.0;18.6;0.0
2024-12-13 20:56:00;0.0;19.2;0.0
2024-12-13 20:58:00;0.0;18.6;0.0
2024-12-13 21:00:00;0.249;19.2;0.0
2024-12-13 21:02:00;0.0;18.6;0.0
2024-12-13 21:04:00;0.249;18.6;0.0
2024-12-13 21:06:00;0.0;19.2;0.0
2024-12-13 21:08:00;0.0;18.6;0.0
2024-12-13 21:10:00;0.0;18.0;15.6
2024-12-13 21:12:00;0.0;18.6;42.6
2024-12-13 21:14:00;0.0;18.6;49.2
2024-12-13 21:16:00;0.249;18.6;45.6
2024-12-13 21:18:00;0.0;18.0;43.8
2024-12-13 21:20:00;0.0;18.6;42.6
2024-12-13 21:22:00;0.0;19.2;40.8
2024-12-13 21:24:00;0.0;19.2;35.4
2024-12-13 21:26:00;0.0;19.8;28.2
2024-12-13 21:28:00;0.0;20.4;19.2
2024-12-13 21:30:00;0.0;21.6;9.6
2024-12-13 21:32:00;0.0;22.2;4.2
2024-12-13 21:34:00;0.0;23.4;0.0
2024-12-13 21:36:00;0.0;24.6;0.0
2024-12-13 21:38:00;0.0;26.4;0.0
2024-12-13 21:40:00;0.0;27.0;0.0
2024-12-13 21:42:00;0.0;28.8;0.0
2024-12-13 21:44:00;0.0;28.8;0.0
2024-12-13 21:46:00;0.0;30.0;0.0
2024-12-13 21:48:00;0.0;30.0;0.0
2024-12-13 21:50:00;0.0;31.2;0.0
2024-12-13 21:52:00;0.0;31.2;0.0
2024-12-13 21:54:00;0.0;31.2;0.0
2024-12-13 21:56:00;0.0;31.8;0.0
2024-12-13 21:58:00;0.0;31.2;0.0
2024-12-13 22:00:00;0.0;31.2;0.0
2024-12-13 22:02:00;0.0;31.2;0.0
2024-12-13 22:04:00;0.0;30.0;0.0
2024-12-13 22:06:00;0.0;30.0;0.0
2024-12-13 22:08:00;0.249;30.0;0.0
2024-12-13 22:10:00;0.0;29.4;0.0
2024-12-13 22:12:00;0.0;28.8;0.0
2024-12-13 22:14:00;0.0;28.8;0.0
2024-12-13 22:16:00;0.0;28.2;0.0
2024-12-13 22:18:00;0.0;27.6;0.0
2024-12-13 22:20:00;0.0;27.6;0.0
2024-12-13 22:22:00;0.0;27.0;0.0
2024-12-13 22:24:00;0.0;26.4;0.0
2024-12-13 22:26:00;0.0;26.4;0.0
2024-12-13 22:28:00;0.0;25.8;0.0
2024-12-13 22:30:00;0.0;25.8;0.0
2024-12-13 22:32:00;0.0;25.2;0.0
2024-12-13 22:34:00;0.0;24.6;0.0
2024-12-13 22:36:00;0.0;24.6;0.0
2024-12-13 22:38:00;0.0;24.0;0.0
2024-12-13 22:40:00;0.0;23.4;0.0
2024-12-13 22:42:00;0.0;23.4;0.0
2024-12-13 22:44:00;0.0;22.8;0.0
2024-12-13 22:46:00;0.0;22.8;0.0
2024-12-13 22:48:00;0.0;22.2;0.0
2024-12-13 22:50:00;0.0;22.2;0.0
2024-12-13 22:52:00;0.0;21.6;0.0
2024-12-13 22:54:00;0.0;21.6;0.0
2024-12-13 22:56:00;0.0;21.6;0.0
2024-12-13 22:58:00;0.0;21.0;0.0
2024-12-13 23:00:00;0.0;20.4;0.0
2024-12-13 23:02:00;0.0;21.0;0.0
2024-12-13 23:04:00;0.0;19.8;0.0
2024-12-13 23:06:00;0.0;20.4;0.0
2024-12-13 23:08:00;0.0;19.8;0.0
2024-12-13 23:10:00;0.0;19.8;0.0
2024-12-13 23:12:00;0.0;19.2;0.0
2024-12-13 23:14:00;0.0;19.8;0.0
2024-12-13 23:16:00;0.0;19.2;0.0
2024-12-13 23:18:00;0.0;18.6;0.0
2024-12-13 23:20:00;0.0;18.6;0.0
2024-12-13 23:22:00;0.0;19.2;0.0
2024-12-13 23:24:00;0.0;18.6;0.0
2024-12-13 23:26:00;0.0;18.0;0.0
2024-12-13 23:28:00;0.0;18.0;0.0
2024-12-13 23:30:00;0.0;18.0;0.0
2024-12-13 23:32:00;0.0;17.4;0.0
2024-12-13 23:34:00;0.0;18.0;0.0
2024-12-13 23:36:00;0.0;17.4;0.0
2024-12-13 23:38:00;0.0;16.8;0.0
2024-12-13 23:40:00;0.0;17.4;0.0
2024-12-13 23:42:00;0.0;16.8;0.0
2024-12-13 23:44:00;0.0;16.8;0.0
2024-12-13 23:46:00;0.0;16.8;0.0
2024-12-13 23:48:00;0.0;16.8;0.0
2024-12-13 23:50:00;0.0;16.2;0.0
2024-12-13 23:52:00;0.0;16.8;0.0
2024-12-13 23:54:00;0.0;16.2;0.0
2024-12-13 23:56:00;0.0;16.2;0.0
2024-12-13 23:58:00;0.0;15.6;0.0
2024-12-14 00:00:00;0.0;16.2;0.0
2024-12-14 00:02:00;0.0;15.6;0.0
2024-12-14 00:04:00;0.0;15.6;0.0
2024-12-14 00:06:00;0.0;15.6;0.0
2024-12-14 00:08:00;0.0;15.6;0.0
2024-12-14 00:10:00;0.0;15.6;0.0
2024-12-14 00:12:00;0.0;15.0;0.0
2024-12-14 00:14:00;0.0;15.0;0.0
2024-12-14 00:16:00;0.0;15.0;0.0
2024-12-14 00:18:00;0.0;15.0;0.0
2024-12-14 00:20:00;0.0;15.0;0.0
2024-12-14 00:22:00;0.0;14.4;0.0
2024-12-14 00:24:00;0.0;15.0;0.0
2024-12-14 00:26:00;0.0;14.4;0.0
2024-12-14 00:28:00;0.0;14.4;0.0
2024-12-14 00:30:00;0.0;14.4;0.0
2024-12-14 00:32:00;0.0;14.4;0.0
2024-12-14 00:34:00;0.0;13.8;0.0
2024-12-14 00:36:00;0.0;14.4;0.0
2024-12-14 00:38:00;0.0;13.8;0.0
2024-12-14 00:40:00;0.0;14.4;0.0
2024-12-14 00:42:00;0.0;13.8;0.0
2024-12-14 00:44:00;0.0;13.8;0.0
2024-12-14 00:46:00;0.0;13.8;0.0
2024-12-14 00:48:00;0.0;13.8;0.0
2024-12-14 00:50:00;0.0;13.2;0.0
2024-12-14 00:52:00;0.0;13.8;0.0
2024-12-14 00:54:00;0.0;13.2;0.0
2024-12-14 00:56:00;0.0;13.2;0.0
2024-12-14 00:58:00;0.0;13.8;0.0
2024-12-14 01:00:00;0.0;13.2;0.0
2024-12-14 01:02:00;0.0;13.2;0.0
2024-12-14 01:04:00;0.0;13.2;0.0
2024-12-14 01:06:00;0.0;12.6;0.0
2024-12-14 01:08:00;0.0;13.2;0.0
2024-12-14 01:10:00;0.0;12.6;0.0
