date;P_mm;Q_inf_LH;Q_ruiss_LH
2024-12-19 04:02:00;0.0;0.0;0.0
2024-12-19 04:04:00;0.0;0.0;0.0
2024-12-19 04:06:00;0.0;0.0;0.0
2024-12-19 04:08:00;0.0;0.0;0.0
2024-12-19 04:10:00;0.0;0.0;0.0
2024-12-19 04:12:00;0.0;0.0;0.0
2024-12-19 04:14:00;0.0;0.0;0.0
2024-12-19 04:16:00;0.0;0.0;0.0
2024-12-19 04:18:00;0.0;0.0;0.0
2024-12-19 04:20:00;0.0;0.0;0.0
2024-12-19 04:22:00;0.0;0.0;0.0
2024-12-19 04:24:00;0.0;0.0;0.0
2024-12-19 04:26:00;0.0;0.0;0.0
2024-12-19 04:28:00;0.0;0.0;0.0
2024-12-19 04:30:00;0.0;0.0;0.0
2024-12-19 04:32:00;0.0;0.0;0.0
2024-12-19 04:34:00;0.0;0.0;0.0
2024-12-19 04:36:00;0.0;0.0;0.0
2024-12-19 04:38:00;0.0;0.0;0.0
2024-12-19 04:40:00;0.0;0.0;0.0
2024-12-19 04:42:00;0.0;0.0;0.0
2024-12-19 04:44:00;0.0;0.0;0.0
2024-12-19 04:46:00;0.0;0.0;0.0
2024-12-19 04:48:00;0.0;0.0;0.0
2024-12-19 04:50:00;0.0;0.0;0.0
2024-12-19 04:52:00;0.0;0.0;0.0
2024-12-19 04:54:00;0.0;0.0;0.0
2024-12-19 04:56:00;0.0;0.0;0.0
2024-12-19 04:58:00;0.0;0.0;0.0
2024-12-19 05:00:00;0.0;0.0;0.0
2024-12-19 05:02:00;0.249;0.0;0.0
2024-12-19 05:04:00;0.0;0.0;0.0
2024-12-19 05:06:00;0.0;0.0;0.0
2024-12-19 05:08:00;0.0;0.0;0.0
2024-12-19 05:10:00;0.249;0.0;0.0
2024-12-19 05:12:00;0.0;0.0;0.0
2024-12-19 05:14:00;0.0;0.0;0.0
2024-12-19 05:16:00;0.0;0.0;0.0
2024-12-19 05:18:00;0.249;0.0;0.0
2024-12-19 05:20:00;0.0;0.0;0.0
2024-12-19 05:22:00;0.0;0.0;0.0
2024-12-19 05:24:00;0.0;0.0;0.0
2024-12-19 05:26:00;0.249;0.0;0.0
2024-12-19 05:28:00;0.0;0.0;0.0
2024-12-19 05:30:00;0.0;0.0;0.0
2024-12-19 05:32:00;0.0;0.0;0.0
2024-12-19 05:34:00;0.0;0.0;7.8
2024-12-19 05:36:00;0.0;0.0;17.4
2024-12-19 05:38:00;0.249;0.0;20.4
2024-12-19 05:40:00;0.0;0.0;22.2
2024-12-19 05:42:00;0.0;0.0;23.4
2024-12-19 05:44:00;0.0;0.0;22.2
2024-12-19 05:46:00;0.0;0.0;23.4
2024-12-19 05:48:00;0.0;0.0;21.6
2024-12-19 05:50:00;0.249;0.0;27.0
2024-12-19 05:52:00;0.249;0.0;46.2
2024-12-19 05:54:00;0.0;0.0;74.4
2024-12-19 05:56:00;0.0;0.0;93.0
2024-12-19 05:58:00;0.0;0.0;103.9
2024-12-19 06:00:00;0.0;0.0;75.6
2024-12-19 06:02:00;0.249;0.0;64.8
2024-12-19 06:04:00;0.0;0.0;57.0
2024-12-19 06:06:00;0.0;0.0;55.2
2024-12-19 06:08:00;0.0;0.0;45.0
2024-12-19 06:10:00;0.0;0.0;33.0
2024-12-19 06:12:00;0.0;0.0;25.2
2024-12-19 06:14:00;0.0;0.0;19.2
2024-12-19 06:16:00;0.0;0.0;13.2
2024-12-19 06:18:00;0.0;0.0;10.2
2024-12-19 06:20:00;0.0;0.0;7.8
2024-12-19 06:22:00;0.0;0.0;5.4
2024-12-19 06:24:00;0.0;0.0;3.6
2024-12-19 06:26:00;0.0;0.0;3.0
2024-12-19 06:28:00;0.0;0.0;3.0
2024-12-19 06:30:00;0.0;0.0;1.8
2024-12-19 06:32:00;0.0;0.0;1.2
2024-12-19 06:34:00;0.0;0.0;1.2
2024-12-19 06:36:00;0.0;0.0;1.2
2024-12-19 06:38:00;0.0;0.0;0.6
2024-12-19 06:40:00;0.0;0.0;1.2
2024-12-19 06:42:00;0.0;0.0;0.6
2024-12-19 06:44:00;0.0;0.0;0.0
2024-12-19 06:46:00;0.0;0.0;0.6
2024-12-19 06:48:00;0.0;0.0;0.6
2024-12-19 06:50:00;0.0;0.0;0.6
2024-12-19 06:52:00;0.0;0.0;0.0
2024-12-19 06:54:00;0.0;0.0;0.6
2024-12-19 06:56:00;0.0;0.0;0.0
2024-12-19 06:58:00;0.0;0.0;0.6
2024-12-19 07:00:00;0.0;0.0;0.0
2024-12-19 07:02:00;0.0;0.0;0.6
2024-12-19 07:04:00;0.0;0.0;0.0
2024-12-19 07:06:00;0.0;0.0;0.6
2024-12-19 07:08:00;0.0;0.0;0.0
2024-12-19 07:10:00;0.0;0.0;0.0
2024-12-19 07:12:00;0.0;0.0;0.6
2024-12-19 07:14:00;0.0;0.0;0.0
2024-12-19 07:16:00;0.0;0.0;0.0
2024-12-19 07:18:00;0.0;0.0;0.6
2024-12-19 07:20:00;0.0;0.0;0.0
2024-12-19 07:22:00;0.0;0.0;0.0
2024-12-19 07:24:00;0.0;0.0;0.0
2024-12-19 07:26:00;0.0;0.0;0.6
2024-12-19 07:28:00;0.0;0.0;0.0
2024-12-19 07:30:00;0.0;0.0;0.0
2024-12-19 07:32:00;0.0;0.0;0.0
2024-12-19 07:34:00;0.0;0.0;0.6
2024-12-19 07:36:00;0.0;0.0;0.0
2024-12-19 07:38:00;0.0;0.0;0.0
2024-12-19 07:40:00;0.0;0.0;0.0
