date;P_mm;Q_inf_LH;Q_ruiss_LH
2024-03-25 20:20:00;0.0;0.0;0.0
2024-03-25 20:22:00;0.0;0.0;0.0
2024-03-25 20:24:00;0.0;0.0;0.0
2024-03-25 20:26:00;0.0;0.0;0.0
2024-03-25 20:28:00;0.0;0.0;0.0
2024-03-25 20:30:00;0.0;0.0;0.0
2024-03-25 20:32:00;0.0;0.0;0.0
2024-03-25 20:34:00;0.0;0.0;0.0
2024-03-25 20:36:00;0.0;0.0;0.0
2024-03-25 20:38:00;0.0;0.0;0.0
2024-03-25 20:40:00;0.0;0.0;0.0
2024-03-25 20:42:00;0.0;0.0;0.0
2024-03-25 20:44:00;0.0;0.0;0.0
2024-03-25 20:46:00;0.0;0.0;0.0
2024-03-25 20:48:00;0.0;0.0;0.0
2024-03-25 20:50:00;0.0;0.0;0.0
2024-03-25 20:52:00;0.0;0.0;0.0
2024-03-25 20:54:00;0.0;0.0;0.0
2024-03-25 20:56:00;0.0;0.0;0.0
2024-03-25 20:58:00;0.0;0.0;0.0
2024-03-25 21:00:00;0.0;0.0;0.0
2024-03-25 21:02:00;0.0;0.0;0.0
2024-03-25 21:04:00;0.0;0.0;0.0
2024-03-25 21:06:00;0.0;0.0;0.0
2024-03-25 21:08:00;0.0;0.0;0.0
2024-03-25 21:10:00;0.0;0.0;0.0
2024-03-25 21:12:00;0.0;0.0;0.0
2024-03-25 21:14:00;0.0;0.0;0.0
2024-03-25 21:16:00;0.0;0.0;0.0
2024-03-25 21:18:00;0.0;0.0;0.0
2024-03-25 21:20:00;0.249;0.0;0.0
2024-03-25 21:22:00;0.0;0.0;0.0
2024-03-25 21:24:00;0.0;0.0;0.0
2024-03-25 21:26:00;0.0;0.0;0.0
2024-03-25 21:28:00;0.249;0.0;0.0
2024-03-25 21:30:00;0.0;0.0;0.0
2024-03-25 21:32:00;0.0;0.0;0.0
2024-03-25 21:34:00;0.0;0.0;0.0
2024-03-25 21:36:00;0.249;0.0;0.0
2024-03-25 21:38:00;0.0;0.0;0.0
2024-03-25 21:40:00;0.0;0.0;7.8
2024-03-25 21:42:00;0.0;0.0;28.2
2024-03-25 21:44:00;0.0;0.0;37.8
2024-03-25 21:46:00;0.0;0.0;36.6
2024-03-25 21:48:00;0.0;0.0;30.0
2024-03-25 21:50:00;0.0;0.0;25.8
2024-03-25 21:52:00;0.0;0.0;19.8
2024-03-25 21:54:00;0.0;0.0;15.6
2024-03-25 21:56:00;0.0;0.0;12.6
2024-03-25 21:58:00;0.0;0.0;10.2
2024-03-25 22:00:00;0.0;0.0;8.4
2024-03-25 22:02:00;0.0;0.0;6.0
2024-03-25 22:04:00;0.0;0.0;5.4
2024-03-25 22:06:00;0.0;0.0;4.8
