dateP;dateQ;P_mm;Q_ls
2023-10-30 02:59:00;2023-10-30 02:59:00;0.0;94.1872720213607
2023-10-30 03:04:00;2023-10-30 03:04:00;0.0;93.6399999455
2023-10-30 03:09:00;2023-10-30 03:09:00;0.5;
2023-10-30 03:14:00;2023-10-30 03:14:00;0.0;92.0088260798146
2023-10-30 03:19:00;2023-10-30 03:19:00;0.0;
2023-10-30 03:24:00;2023-10-30 03:24:00;0.0;
2023-10-30 03:29:00;2023-10-30 03:29:00;0.0;90.3936101569745
2023-10-30 03:34:00;2023-10-30 03:34:00;0.0;92.5507772413936
2023-10-30 03:39:00;2023-10-30 03:39:00;0.0;89.8587498144379
2023-10-30 03:44:00;2023-10-30 03:44:00;0.0;
2023-10-30 03:49:00;2023-10-30 03:49:00;0.0;90.9302428042717
2023-10-30 03:54:00;2023-10-30 03:54:00;0.0;89.8587498144379
2023-10-30 03:59:00;2023-10-30 03:59:00;0.0;
2023-10-30 04:04:00;2023-10-30 04:04:00;0.0;88.264799948725
2023-10-30 04:09:00;2023-10-30 04:09:00;0.0;
2023-10-30 04:14:00;2023-10-30 04:14:00;0.0;
2023-10-30 04:19:00;2023-10-30 04:19:00;0.0;89.3256615099952
2023-10-30 04:24:00;2023-10-30 04:24:00;0.0;87.2110233398305
2023-10-30 04:29:00;2023-10-30 04:29:00;0.0;89.3256615099952
2023-10-30 04:34:00;2023-10-30 04:34:00;0.5;
2023-10-30 04:39:00;2023-10-30 04:39:00;0.0;87.2110233398305
2023-10-30 04:44:00;2023-10-30 04:44:00;0.0;89.3256615099952
2023-10-30 04:49:00;2023-10-30 04:49:00;0.0;88.264799948725
2023-10-30 04:54:00;2023-10-30 04:54:00;0.0;85.6436380455267
2023-10-30 04:59:00;2023-10-30 04:59:00;0.0;
2023-10-30 05:04:00;2023-10-30 05:04:00;0.0;84.6075644842384
2023-10-30 05:09:00;2023-10-30 05:09:00;0.0;86.6867912258575
2023-10-30 05:14:00;2023-10-30 05:14:00;0.0;
2023-10-30 05:19:00;2023-10-30 05:19:00;0.0;
2023-10-30 05:24:00;2023-10-30 05:24:00;0.0;
2023-10-30 05:29:00;2023-10-30 05:29:00;0.0;
2023-10-30 05:34:00;2023-10-30 05:34:00;0.0;
2023-10-30 05:39:00;2023-10-30 05:39:00;0.0;85.6436380455267
2023-10-30 05:44:00;2023-10-30 05:44:00;0.0;
2023-10-30 05:49:00;2023-10-30 05:49:00;0.0;
2023-10-30 05:54:00;2023-10-30 05:54:00;0.0;
2023-10-30 05:59:00;2023-10-30 05:59:00;0.0;
2023-10-30 06:04:00;2023-10-30 06:04:00;0.0;84.0921818940686
2023-10-30 06:09:00;2023-10-30 06:09:00;0.0;
2023-10-30 06:14:00;2023-10-30 06:14:00;0.0;
2023-10-30 06:19:00;2023-10-30 06:19:00;0.0;86.1643295499785
2023-10-30 06:24:00;2023-10-30 06:24:00;0.0;
2023-10-30 06:29:00;2023-10-30 06:29:00;0.0;83.066723761344
2023-10-30 06:34:00;2023-10-30 06:34:00;0.0;
2023-10-30 06:39:00;2023-10-30 06:39:00;0.0;84.0921818940686
2023-10-30 06:44:00;2023-10-30 06:44:00;0.0;
2023-10-30 06:49:00;2023-10-30 06:49:00;0.0;83.066723761344
2023-10-30 06:54:00;2023-10-30 06:54:00;0.0;84.0921818940686
2023-10-30 06:59:00;2023-10-30 06:59:00;0.0;83.066723761344
2023-10-30 07:04:00;2023-10-30 07:04:00;0.0;83.5794528277063
2023-10-30 07:09:59;2023-10-30 07:09:00;0.5;
2023-10-30 07:14:00;2023-10-30 07:14:00;0.0;82.556647685456
2023-10-30 07:19:00;2023-10-30 07:19:00;0.0;83.5785684086593
2023-10-30 07:24:00;2023-10-30 07:24:00;0.0;
2023-10-30 07:29:00;2023-10-30 07:29:00;0.0;
2023-10-30 07:34:00;2023-10-30 07:34:00;0.0;82.556647685456
2023-10-30 07:39:00;2023-10-30 07:39:00;0.0;81.0370282196892
2023-10-30 07:44:00;2023-10-30 07:44:00;0.0;
2023-10-30 07:49:00;2023-10-30 07:49:00;0.0;83.5785684086593
2023-10-30 07:54:00;2023-10-30 07:54:00;0.0;82.0483399143286
2023-10-30 07:59:00;2023-10-30 07:59:00;0.0;82.5575318378363
2023-10-30 08:04:00;2023-10-30 08:04:00;0.0;82.0483399143286
2023-10-30 08:09:00;2023-10-30 08:09:00;0.0;
2023-10-30 08:14:00;2023-10-30 08:14:00;0.0;
2023-10-30 08:19:00;2023-10-30 08:19:00;0.0;
2023-10-30 08:24:00;2023-10-30 08:24:00;0.0;
2023-10-30 08:29:00;2023-10-30 08:29:00;0.0;
2023-10-30 08:34:00;2023-10-30 08:34:00;0.0;83.066723761344
2023-10-30 08:39:00;2023-10-30 08:39:00;0.0;81.5418001812953
2023-10-30 08:44:00;2023-10-30 08:44:00;0.0;82.556647685456
2023-10-30 08:49:00;2023-10-30 08:49:00;0.0;80.5340237628437
2023-10-30 08:54:00;2023-10-30 08:54:00;0.0;81.5418001812953
2023-10-30 08:59:00;2023-10-30 08:59:00;0.0;
2023-10-30 09:04:00;2023-10-30 09:04:00;0.0;80.5340237628437
2023-10-30 09:09:00;2023-10-30 09:09:00;0.0;
2023-10-30 09:14:00;2023-10-30 09:14:00;0.0;
2023-10-30 09:19:00;2023-10-30 09:19:00;0.0;
2023-10-30 09:24:00;2023-10-30 09:24:00;0.0;81.5418001812953
2023-10-30 09:29:00;2023-10-30 09:29:00;0.0;80.0327865440923
2023-10-30 09:34:00;2023-10-30 09:34:00;0.0;
2023-10-30 09:39:00;2023-10-30 09:39:00;0.0;
2023-10-30 09:44:00;2023-10-30 09:44:00;0.0;
2023-10-30 09:49:00;2023-10-30 09:49:00;0.0;81.5418001812953
2023-10-30 09:54:00;2023-10-30 09:54:00;0.0;80.5340237628437
2023-10-30 09:59:00;2023-10-30 09:59:00;0.0;
2023-10-30 10:04:00;2023-10-30 10:04:00;0.0;80.0327865440923
2023-10-30 10:09:00;2023-10-30 10:09:00;0.0;81.0370282196892
2023-10-30 10:14:00;2023-10-30 10:14:00;0.0;80.0327865440923
2023-10-30 10:19:00;2023-10-30 10:19:00;0.0;78.045504716693
2023-10-30 10:24:00;2023-10-30 10:24:00;0.0;
2023-10-30 10:29:00;2023-10-30 10:29:00;0.0;
2023-10-30 10:34:00;2023-10-30 10:34:00;0.0;80.0327865440923
2023-10-30 10:39:00;2023-10-30 10:39:00;0.0;79.0356127542047
2023-10-30 10:44:00;2023-10-30 10:44:00;0.0;77.5530996884115
