dateP;dateQ;P_mm;Q_ls;year
2021-09-16 11:14:25;2021-09-16 11:14:00;0.5;;2021
2021-09-16 11:19:00;2021-09-16 11:19:00;0.0;;2021
2021-09-16 11:24:00;2021-09-16 11:24:00;0.0;;2021
2021-09-16 11:29:00;2021-09-16 11:29:00;0.0;;2021
2021-09-16 11:34:16;2021-09-16 11:34:00;0.5;3.07138586993682;2021
2021-09-16 11:39:00;2021-09-16 11:39:00;0.0;;2021
2021-09-16 11:44:57;2021-09-16 11:44:00;1.0;;2021
2021-09-16 11:49:00;2021-09-16 11:49:00;0.0;;2021
2021-09-16 11:54:00;2021-09-16 11:54:00;0.5;;2021
2021-09-16 11:59:00;2021-09-16 11:59:00;0.0;3.25594493710625;2021
2021-09-16 12:04:00;2021-09-16 12:04:00;0.0;3.25594493710625;2021
2021-09-16 12:09:00;2021-09-16 12:09:00;0.5;;2021
2021-09-16 12:14:01;2021-09-16 12:14:00;0.5;;2021
2021-09-16 12:19:00;2021-09-16 12:19:00;0.0;;2021
2021-09-16 12:24:00;2021-09-16 12:24:00;0.0;3.38348570158329;2021
2021-09-16 12:29:00;2021-09-16 12:29:00;0.0;;2021
2021-09-16 12:34:00;2021-09-16 12:34:00;0.0;;2021
2021-09-16 12:39:00;2021-09-16 12:39:00;0.0;;2021
2021-09-16 12:44:00;2021-09-16 12:44:00;0.0;;2021
2021-09-16 12:49:00;2021-09-16 12:49:00;0.0;;2021
2021-09-16 12:54:00;2021-09-16 12:54:00;0.5;3.25594493710625;2021
2021-09-16 12:59:00;2021-09-16 12:59:00;0.0;;2021
2021-09-16 13:04:00;2021-09-16 13:04:00;0.0;3.25594493710625;2021
2021-09-16 13:09:00;2021-09-16 13:09:00;0.0;;2021
2021-09-16 13:14:00;2021-09-16 13:14:00;0.0;;2021
2021-09-16 13:19:00;2021-09-16 13:19:00;0.0;;2021
2021-09-16 13:24:00;2021-09-16 13:24:00;0.0;;2021
2021-09-16 13:29:00;2021-09-16 13:29:00;0.0;;2021
2021-09-16 13:34:00;2021-09-16 13:34:00;0.0;3.13201294607441;2021
2021-09-16 13:39:00;2021-09-16 13:39:00;0.0;;2021
