dateP;dateQ;P_mm;Q_ls
2020-02-27 18:19:00;2020-02-27 18:19:00;0.0;35.5991930774508
2020-02-27 18:24:00;2020-02-27 18:24:00;0.0;
2020-02-27 18:29:00;2020-02-27 18:29:00;0.0;
2020-02-27 18:34:00;2020-02-27 18:34:00;0.0;32.8126978214073
2020-02-27 18:39:00;2020-02-27 18:39:00;0.0;
2020-02-27 18:44:00;2020-02-27 18:44:00;0.0;
2020-02-27 18:49:00;2020-02-27 18:49:00;0.0;31.3296132890168
2020-02-27 18:54:00;2020-02-27 18:54:00;0.5;
2020-02-27 18:59:00;2020-02-27 18:59:00;0.0;
2020-02-27 19:04:00;2020-02-27 19:04:00;0.0;30.7493621412604
2020-02-27 19:09:00;2020-02-27 19:09:00;0.0;
2020-02-27 19:14:00;2020-02-27 19:14:00;0.0;
2020-02-27 19:19:00;2020-02-27 19:19:00;0.0;31.6225202726346
2020-02-27 19:24:00;2020-02-27 19:24:00;0.0;
2020-02-27 19:29:00;2020-02-27 19:29:00;0.0;
2020-02-27 19:34:00;2020-02-27 19:34:00;0.0;30.176526119656
2020-02-27 19:39:00;2020-02-27 19:39:00;0.0;
2020-02-27 19:44:00;2020-02-27 19:44:00;0.0;
2020-02-27 19:49:00;2020-02-27 19:49:00;0.0;29.0530900157656
2020-02-27 19:54:00;2020-02-27 19:54:00;0.0;
2020-02-27 19:59:00;2020-02-27 19:59:00;0.0;
2020-02-27 20:04:00;2020-02-27 20:04:00;0.0;29.0530900157656
2020-02-27 20:09:00;2020-02-27 20:09:00;0.0;
2020-02-27 20:14:00;2020-02-27 20:14:00;0.0;
2020-02-27 20:19:00;2020-02-27 20:19:00;0.0;29.0530900157656
2020-02-27 20:24:00;2020-02-27 20:24:00;0.5;
2020-02-27 20:29:00;2020-02-27 20:29:00;0.0;
2020-02-27 20:34:00;2020-02-27 20:34:00;0.0;28.7768617564749
2020-02-27 20:39:00;2020-02-27 20:39:00;0.0;
2020-02-27 20:44:00;2020-02-27 20:44:00;0.0;
2020-02-27 20:49:00;2020-02-27 20:49:00;0.0;28.2299600931006
2020-02-27 20:54:00;2020-02-27 20:54:00;0.0;
2020-02-27 20:59:00;2020-02-27 20:59:00;0.0;
2020-02-27 21:04:00;2020-02-27 21:04:00;0.0;27.6904629368487
2020-02-27 21:09:00;2020-02-27 21:09:00;0.0;
2020-02-27 21:14:00;2020-02-27 21:14:00;0.0;
2020-02-27 21:19:00;2020-02-27 21:19:00;0.0;27.1583679279349
2020-02-27 21:24:00;2020-02-27 21:24:00;0.0;
2020-02-27 21:29:00;2020-02-27 21:29:00;0.0;
2020-02-27 21:34:00;2020-02-27 21:34:00;0.0;27.1583679279349
2020-02-27 21:39:00;2020-02-27 21:39:00;0.0;
