dateP;dateQ;P_mm;Q_ls
2020-10-05 15:19:00;2020-10-05 15:19:00;0.0;56.3970908625873
2020-10-05 15:24:00;2020-10-05 15:24:00;0.0;54.7757860254186
2020-10-05 15:29:00;2020-10-05 15:29:00;0.0;55.582933301148
2020-10-05 15:34:00;2020-10-05 15:34:00;0.0;54.7757860254186
2020-10-05 15:39:00;2020-10-05 15:39:00;0.0;55.582933301148
2020-10-05 15:44:00;2020-10-05 15:44:00;0.0;54.3748405780284
2020-10-05 15:49:00;2020-10-05 15:49:00;0.0;
2020-10-05 15:54:00;2020-10-05 15:54:00;0.0;53.182513797756
2020-10-05 15:59:00;2020-10-05 15:59:00;0.0;54.3748405780284
2020-10-05 16:04:00;2020-10-05 16:04:00;0.0;54.3748405780284
2020-10-05 16:09:00;2020-10-05 16:09:00;0.0;
2020-10-05 16:14:00;2020-10-05 16:14:00;0.0;
2020-10-05 16:19:00;2020-10-05 16:19:00;0.0;
2020-10-05 16:24:00;2020-10-05 16:24:00;0.0;53.5782047308637
2020-10-05 16:29:00;2020-10-05 16:29:00;0.0;54.7757860254186
2020-10-05 16:34:00;2020-10-05 16:34:00;0.0;
2020-10-05 16:39:00;2020-10-05 16:39:00;0.0;
2020-10-05 16:44:00;2020-10-05 16:44:00;0.0;53.9756469020657
2020-10-05 16:49:00;2020-10-05 16:49:00;0.0;55.1784835109029
2020-10-05 16:54:00;2020-10-05 16:54:00;0.0;52.7885738360757
2020-10-05 16:59:00;2020-10-05 16:59:00;0.0;53.5782047308637
2020-10-05 17:04:00;2020-10-05 17:04:00;0.5;54.3748405780284
2020-10-05 17:09:00;2020-10-05 17:09:00;0.0;
2020-10-05 17:14:00;2020-10-05 17:14:00;0.0;53.182513797756
2020-10-05 17:19:00;2020-10-05 17:19:00;0.0;
2020-10-05 17:24:00;2020-10-05 17:24:00;0.0;55.9891356628206
2020-10-05 17:29:00;2020-10-05 17:29:00;0.0;53.9756469020657
2020-10-05 17:34:00;2020-10-05 17:34:00;0.0;52.7885738360757
2020-10-05 17:39:00;2020-10-05 17:39:00;0.0;
2020-10-05 17:44:00;2020-10-05 17:44:00;0.0;54.3748405780284
2020-10-05 17:49:00;2020-10-05 17:49:00;0.0;
2020-10-05 17:54:00;2020-10-05 17:54:00;0.0;
2020-10-05 17:59:00;2020-10-05 17:59:00;0.0;53.182513797756
2020-10-05 18:04:00;2020-10-05 18:04:00;0.0;54.3748405780284
2020-10-05 18:09:00;2020-10-05 18:09:00;0.0;53.182513797756
2020-10-05 18:14:00;2020-10-05 18:14:00;0.0;52.3963845791562
2020-10-05 18:19:00;2020-10-05 18:19:00;0.0;55.1784835109029
2020-10-05 18:24:00;2020-10-05 18:24:00;0.0;52.7885738360757
2020-10-05 18:29:00;2020-10-05 18:29:00;0.0;55.1784835109029
2020-10-05 18:34:00;2020-10-05 18:34:00;0.0;53.5782047308637
2020-10-05 18:39:00;2020-10-05 18:39:00;0.5;54.7757860254186
2020-10-05 18:44:00;2020-10-05 18:44:00;0.0;53.5782047308637
2020-10-05 18:49:00;2020-10-05 18:49:00;0.0;
2020-10-05 18:54:00;2020-10-05 18:54:00;0.0;
2020-10-05 18:59:00;2020-10-05 18:59:00;0.0;54.3748405780284
2020-10-05 19:04:00;2020-10-05 19:04:00;0.0;53.9756469020657
2020-10-05 19:09:00;2020-10-05 19:09:00;0.0;54.7757860254186
2020-10-05 19:14:00;2020-10-05 19:14:00;0.0;53.9756469020657
2020-10-05 19:19:00;2020-10-05 19:19:00;0.0;52.7885738360757
2020-10-05 19:24:00;2020-10-05 19:24:00;0.0;55.582933301148
2020-10-05 19:29:00;2020-10-05 19:29:00;0.0;53.9756469020657
2020-10-05 19:34:00;2020-10-05 19:34:00;0.0;
2020-10-05 19:39:00;2020-10-05 19:39:00;0.0;
2020-10-05 19:44:00;2020-10-05 19:44:00;0.0;55.582933301148
2020-10-05 19:49:00;2020-10-05 19:49:00;0.0;53.9756469020657
2020-10-05 19:54:00;2020-10-05 19:54:00;0.0;54.7757860254186
2020-10-05 19:59:00;2020-10-05 19:59:00;0.0;
2020-10-05 20:04:00;2020-10-05 20:04:00;0.0;53.9756469020657
2020-10-05 20:09:00;2020-10-05 20:09:00;0.0;55.1784835109029
2020-10-05 20:14:00;2020-10-05 20:14:00;0.0;53.9756469020657
2020-10-05 20:19:00;2020-10-05 20:19:00;0.0;
2020-10-05 20:24:00;2020-10-05 20:24:00;0.0;
2020-10-05 20:29:00;2020-10-05 20:29:00;0.0;
2020-10-05 20:34:00;2020-10-05 20:34:00;0.0;
2020-10-05 20:39:00;2020-10-05 20:39:00;0.0;
2020-10-05 20:44:00;2020-10-05 20:44:00;0.0;
2020-10-05 20:49:00;2020-10-05 20:49:00;0.0;
2020-10-05 20:54:00;2020-10-05 20:54:00;0.0;
2020-10-05 20:59:00;2020-10-05 20:59:00;0.0;
2020-10-05 21:04:00;2020-10-05 21:04:00;0.0;54.3748405780284
2020-10-05 21:09:00;2020-10-05 21:09:00;0.0;
2020-10-05 21:14:00;2020-10-05 21:14:00;0.0;
2020-10-05 21:19:00;2020-10-05 21:19:00;0.0;
2020-10-05 21:24:00;2020-10-05 21:24:00;0.0;
2020-10-05 21:29:00;2020-10-05 21:29:00;0.0;
2020-10-05 21:34:00;2020-10-05 21:34:00;0.0;53.5782047308637
2020-10-05 21:39:00;2020-10-05 21:39:00;0.0;55.582933301148
2020-10-05 21:44:00;2020-10-05 21:44:00;0.0;54.7757860254186
2020-10-05 21:49:00;2020-10-05 21:49:00;0.0;53.5782047308637
2020-10-05 21:54:00;2020-10-05 21:54:00;0.0;
2020-10-05 21:59:00;2020-10-05 21:59:00;0.0;
2020-10-05 22:04:00;2020-10-05 22:04:00;0.0;54.3748405780284
2020-10-05 22:09:00;2020-10-05 22:09:00;0.0;
2020-10-05 22:14:00;2020-10-05 22:14:00;0.0;
2020-10-05 22:19:00;2020-10-05 22:19:00;0.0;
2020-10-05 22:24:00;2020-10-05 22:24:00;0.0;
2020-10-05 22:29:00;2020-10-05 22:29:00;0.0;
2020-10-05 22:34:00;2020-10-05 22:34:00;0.0;55.1784835109029
2020-10-05 22:39:00;2020-10-05 22:39:00;0.0;52.7885738360757
2020-10-05 22:44:00;2020-10-05 22:44:00;0.0;54.3748405780284
2020-10-05 22:49:00;2020-10-05 22:49:00;0.0;
2020-10-05 22:54:00;2020-10-05 22:54:00;0.0;53.182513797756
2020-10-05 22:59:00;2020-10-05 22:59:00;0.0;
2020-10-05 23:04:00;2020-10-05 23:04:00;0.0;52.7885738360757
2020-10-05 23:09:00;2020-10-05 23:09:00;0.0;
2020-10-05 23:14:00;2020-10-05 23:14:00;0.0;
2020-10-05 23:19:00;2020-10-05 23:19:00;0.0;53.5782047308637
2020-10-05 23:24:00;2020-10-05 23:24:00;0.0;
2020-10-05 23:29:00;2020-10-05 23:29:00;0.0;
2020-10-05 23:34:00;2020-10-05 23:34:00;0.0;
2020-10-05 23:39:00;2020-10-05 23:39:00;0.0;
2020-10-05 23:44:00;2020-10-05 23:44:00;0.0;
2020-10-05 23:49:00;2020-10-05 23:49:00;0.0;
2020-10-05 23:54:00;2020-10-05 23:54:00;0.0;54.7757860254186
2020-10-05 23:59:00;2020-10-05 23:59:00;0.0;53.5782047308637
2020-10-06 00:04:00;2020-10-06 00:04:00;0.0;53.182513797756
